index,original,generated_cf,round_iter,rounds_plaus,orig_label,cf_label,iter3_success,final_success
115,"Premise: A lady in a dark coat is sitting with many people around her.
Hypothesis: There are people surrounding each other.","Premise: A lady in a dark coat is sitting with many people around her.
Hypothesis: The lady in the dark coat is surrounded by a crowd.",3,0,neutral,neutral,False,False
116,"Premise: Man with beard doing skateboarding stunt
Hypothesis: A man with a goatee does a backflip on a skateboard.","Premise: Man with beard doing skateboarding stunt
Hypothesis: The man with a beard is in the process of executing a skateboarding stunt.",3,0,neutral,neutral,False,False
117,"Premise: A man with a blue helmet and orange shirt.
Hypothesis: An 20 year old man has an orange shirt.","Premise: A man with a blue helmet and orange shirt.
Hypothesis: The man is wearing a blue helmet and has on an orange shirt.",3,0,neutral,neutral,False,False
118,"Premise: A silhouette stands at the top of a bowling lane as the ball is about to impact the pins while neon lights race overhead.
Hypothesis: Someone is in a bowling alley.","Premise: A silhouette stands at the top of a bowling lane as the ball is about to impact the pins while neon lights race overhead.
Hypothesis: A figure is positioned at the top of a bowling lane as a bowling ball is about to collide with the pins, with neon lights flashing above.",3,0,neutral,neutral,False,False
119,"Premise: A boy toddler is holding a bat he is about to swing at a pinata.
Hypothesis: A child is about to hit the panda with a stick.","Premise: A boy toddler is holding a bat he is about to swing at a pinata.
Hypothesis: The boy toddler puts the bat down and walks away from the pinata.",0,2,contradiction,neutral,True,True
120,"Premise: A man wearing a red vest is walking past a black and green fence.
Hypothesis: A man is wearing a vest.","Premise: A man wearing a red vest is walking past a black and green fence.
Hypothesis: The individual passing by the black and green fence does not have a red vest on.",3,2,neutral,contradiction,True,True
121,"Premise: Fans are dressed in green and yellow for a major sporting event.
Hypothesis: There are fans at a sporting event.","Premise: Fans are dressed in green and yellow for a major sporting event.
Hypothesis: The fans are wearing their team's colors.",3,0,neutral,neutral,False,False
122,"Premise: Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.
Hypothesis: A man is wearing nothing.","Premise: Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.
Hypothesis: The scene describes two men wearing blue bowing and two other men wearing blue kneeling on the floor.",3,0,neutral,neutral,False,False
123,"Premise: A man dances with a woman in a white egyptian costume.
Hypothesis: A couple dances in a competition.","Premise: A man dances with a woman in a white egyptian costume.
Hypothesis: The woman in the white Egyptian costume is not dancing with the man.",1,2,contradiction,neutral,True,True
124,"Premise: A man is holding a book standing in front of a chalkboard.
Hypothesis: A person is in a classroom teaching.","Premise: A man is holding a book standing in front of a chalkboard.
Hypothesis: The man is not holding a book.",0,2,contradiction,neutral,True,True
125,"Premise: In a chain link enclosed skate park a skater goes over one of the obstacles.Wit.
Hypothesis: The skater is sitting on the ground.","Premise: In a chain link enclosed skate park a skater goes over one of the obstacles.Wit.
Hypothesis: The skater is still skateboarding.",0,2,entailment,neutral,True,True
126,"Premise: Two dogs wearing muzzles are running.
Hypothesis: two dogs are eating","Premise: Two dogs wearing muzzles are running.
Hypothesis: The dogs are running slowly.",0,2,entailment,neutral,True,True
127,"Premise: Two men, wearing identical shirts look into a classic car hood.
Hypothesis: Two people are looking at a car.","Premise: Two men, wearing identical shirts look into a classic car hood.
Hypothesis: Two men are looking at the engine of a classic car.",3,0,neutral,neutral,False,False
128,"Premise: A man in a leather jacket and glasses walks across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man is riding a motorcycle across the street.","Premise: A man in a leather jacket and glasses walks across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man in the leather jacket is not walking across the intersection.",0,2,contradiction,contradiction,True,False
129,"Premise: People landscaping and gardening the areas around the walkway.
Hypothesis: People are planting in their homes.","Premise: People landscaping and gardening the areas around the walkway.
Hypothesis: People are gardening in a public space.",0,2,contradiction,neutral,True,True
130,"Premise: A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.
Hypothesis: A girl is on stage entertaining the crowd with her hula hoop dance","Premise: A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.
Hypothesis: A girl in a blue leotard is hula hooping on a stage.",3,0,neutral,neutral,False,False
131,"Premise: A group of men and boys look upwards at something.
Hypothesis: A group of coaches are showing their team the scoreboard.","Premise: A group of men and boys look upwards at something.
Hypothesis: A group of people are looking up at something above them.",1,2,contradiction,neutral,True,True
132,"Premise: A bicyclist is attempting a trick on a wire in a tropical location.
Hypothesis: A person on a bicycle has his bike situated on a wire.","Premise: A bicyclist is attempting a trick on a wire in a tropical location.
Hypothesis: A person is riding a bike on a wire in a tropical setting.",3,0,neutral,neutral,False,False
133,"Premise: One child in black is walking down a hill covered in white snow while 2 children are on their knees.
Hypothesis: The children are enjoying a surprise snowday off from school in the middle of April","Premise: One child in black is walking down a hill covered in white snow while 2 children are on their knees.
Hypothesis: The children are not playing in the snow.",2,2,contradiction,neutral,True,True
134,"Premise: a small brown and white dog swimming through the pool next to a man.
Hypothesis: A man forces his cat to learn how to use a diving board.","Premise: a small brown and white dog swimming through the pool next to a man.
Hypothesis: The dog is afraid of the water.",1,2,entailment,contradiction,True,True
135,"Premise: A man and a woman are holding hands on the shore of a lake.
Hypothesis: A couple on vacation.","Premise: A man and a woman are holding hands on the shore of a lake.
Hypothesis: The man and woman are not together by the water.",0,2,contradiction,contradiction,True,False
136,"Premise: An old man in a blue shirt and white pants glowers by a glass door.
Hypothesis: A man resting outside","Premise: An old man in a blue shirt and white pants glowers by a glass door.
Hypothesis: An elderly man stands near a door.",0,2,contradiction,neutral,True,True
137,"Premise: A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: The streets are empty.","Premise: A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: The runner is participating in a crowded event.",0,2,contradiction,neutral,True,True
138,"Premise: A golden retriever nurses puppies.
Hypothesis: A golden retriever nurses some other dogs puppies","Premise: A golden retriever nurses puppies.
Hypothesis: The golden retriever is feeding puppies.",1,2,neutral,contradiction,True,True
139,"Premise: A guy gettin lots of air on a skateboard at a skatepark
Hypothesis: A guy riding a skateboard in the rain.","Premise: A guy gettin lots of air on a skateboard at a skatepark
Hypothesis: A guy is getting lots of air while doing a trick on his skateboard at a skatepark.",3,0,neutral,neutral,False,False
140,"Premise: A man wearing a black coat is walking.
Hypothesis: A naked man walking.","Premise: A man wearing a black coat is walking.
Hypothesis: A man is walking.",3,0,neutral,neutral,False,False
141,"Premise: A young boy in green shorts balances on a pipe above a river.
Hypothesis: A person balancing.","Premise: A young boy in green shorts balances on a pipe above a river.
Hypothesis: The boy in green shorts is above the water.",3,0,neutral,neutral,False,False
142,"Premise: Bicycles are littering the road as boy pull door.
Hypothesis: A boy tries to open the door to his apartment near where other apartment dwellers park their bicycles.","Premise: Bicycles are littering the road as boy pull door.
Hypothesis: A boy pulls open a door, and bicycles that were behind it are now littering the road.",3,2,contradiction,entailment,True,True
143,"Premise: Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.
Hypothesis: The man knows how to play the guitar.","Premise: Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.
Hypothesis: The balding man with a mustache and semi-beard is wearing a psychedelic button shirt while he plays the guitar and sings.",3,0,neutral,neutral,False,False
144,"Premise: A man and his son riding bikes down the sidewalk.
Hypothesis: the man and the boy were in town","Premise: A man and his son riding bikes down the sidewalk.
Hypothesis: The man and his son are using bicycles as their mode of transportation on the sidewalk.",3,0,neutral,neutral,False,False
145,"Premise: An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.
Hypothesis: A woman is measuring out wine from a barrel.","Premise: An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.
Hypothesis: A woman is measuring out food from a barrel.",0,2,contradiction,neutral,True,True
146,"Premise: A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set.
Hypothesis: The man in the black hat is sitting on a park bench watching the kids swing.","Premise: A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set.
Hypothesis: The man wearing the black cap is swinging through the air as the children play nearby.",0,2,contradiction,neutral,True,True
147,"Premise: Four people and a dog out in the woods.
Hypothesis: Some mammals want to live and the others don't want them to.","Premise: Four people and a dog out in the woods.
Hypothesis: There are exactly four people and one dog in the woods.",3,0,neutral,neutral,False,False
148,"Premise: A person is sitting on the edge of a rock cliff.
Hypothesis: A person was sitting on the road.","Premise: A person is sitting on the edge of a rock cliff.
Hypothesis: A person is sitting on a rock in the middle of a field.",0,2,contradiction,contradiction,True,False
149,"Premise: The older woman smiles as she holds up a hammer.
Hypothesis: A woman is using a hammer to make something.","Premise: The older woman smiles as she holds up a hammer.
Hypothesis: The older woman is holding a hammer and smiling.",3,0,neutral,neutral,False,False
150,"Premise: A yellow dog is running in a field near a mountain.
Hypothesis: A yellow dog is chasing a bunny in the field.","Premise: A yellow dog is running in a field near a mountain.
Hypothesis: A dog is sleeping in a house.",1,2,contradiction,entailment,True,True
151,"Premise: A small dog watches two big dogs playing rough in a field.
Hypothesis: 3 dogs are sleeping.","Premise: A small dog watches two big dogs playing rough in a field.
Hypothesis: Two big dogs are playing in a field, but the small dog nearby is asleep.",0,2,contradiction,contradiction,True,False
152,"Premise: A woman sits in a market where she sells goods with her dog.
Hypothesis: A dog sells a woman a hat.","Premise: A woman sits in a market where she sells goods with her dog.
Hypothesis: The woman's dog is sleeping nearby as she sells her goods.",0,2,entailment,contradiction,True,True
153,"Premise: People in chairs around a table
Hypothesis: The people have eybrows.","Premise: People in chairs around a table
Hypothesis: The people are gathered around the table.",3,0,neutral,neutral,False,False
154,"Premise: A girl in a white knit hat and winter gear rubs her tongue over her braces.
Hypothesis: The girl is ready to go swimming.","Premise: A girl in a white knit hat and winter gear rubs her tongue over her braces.
Hypothesis: The girl outside in the cold weather touches her braces with her tongue.",1,2,contradiction,neutral,True,True
155,"Premise: The big dog is checking out the smaller dog.
Hypothesis: A big dog watching over a smaller dog.","Premise: The big dog is checking out the smaller dog.
Hypothesis: The big dog is examining the smaller dog.",3,0,neutral,neutral,False,False
156,"Premise: Two dogs are playing together.
Hypothesis: Two canines are having fun.","Premise: Two dogs are playing together.
Hypothesis: The dogs are interacting with each other.",3,0,neutral,neutral,False,False
157,"Premise: Two men with black glasses are holding food, one appears to be eating.
Hypothesis: A group of women is drinking wine.","Premise: Two men with black glasses are holding food, one appears to be eating.
Hypothesis: One man is eating food.",0,2,contradiction,neutral,True,True
158,"Premise: A grim looking man with sunglasses pilots a boat.
Hypothesis: The hungover man drives his boat to work.","Premise: A grim looking man with sunglasses pilots a boat.
Hypothesis: The man without sunglasses is operating the boat.",0,2,contradiction,neutral,True,True
159,"Premise: Two men help each other cut a sheet of plastic.
Hypothesis: Two men cut some plastic.","Premise: Two men help each other cut a sheet of plastic.
Hypothesis: Two men work together to cut a sheet of plastic.",3,0,neutral,neutral,False,False
160,"Premise: A woman in a white tennis outfit is jumping up to hit the ball.
Hypothesis: women playing","Premise: A woman in a white tennis outfit is jumping up to hit the ball.
Hypothesis: The woman is hitting a tennis ball with her racket while playing tennis.",3,0,neutral,neutral,False,False
161,"Premise: The small boy is running through a grassy area.
Hypothesis: The boy is in a park.","Premise: The small boy is running through a grassy area.
Hypothesis: The boy is sitting in a library.",1,2,contradiction,entailment,True,True
162,"Premise: A man and a woman are laughing.
Hypothesis: Two people are happy.","Premise: A man and a woman are laughing.
Hypothesis: The man and the woman are amused because they are laughing.",3,0,neutral,neutral,False,False
163,"Premise: Large brown dog walking in shallow water.
Hypothesis: An animal is in water","Premise: Large brown dog walking in shallow water.
Hypothesis: The large brown dog is walking in water.",3,0,neutral,neutral,False,False
164,"Premise: A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.
Hypothesis: The woman is standing.","Premise: A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.
Hypothesis: The woman is standing up and operating the loom.",1,2,neutral,neutral,True,False
165,"Premise: Several people have gathered behind a group of other people who are sitting around a table.
Hypothesis: There are several people sitting around a table.","Premise: Several people have gathered behind a group of other people who are sitting around a table.
Hypothesis: A group of people are seated around a table with no one gathered behind them.",1,2,neutral,entailment,True,True
166,"Premise: A girl in a black skirt and blue dress is watering flowers.
Hypothesis: The girl is giving the flowers some water.","Premise: A girl in a black skirt and blue dress is watering flowers.
Hypothesis: The girl in the black skirt and blue dress is watering flowers.",3,0,neutral,neutral,False,False
167,"Premise: A father and his daughter are riding a lawn mover down a street while dressed in American colors.
Hypothesis: two people mow lawns for a living on the 4th of july","Premise: A father and his daughter are riding a lawn mover down a street while dressed in American colors.
Hypothesis: A father and daughter are celebrating the 4th of July by riding a lawn mower decorated with American flags.",0,2,contradiction,neutral,True,True
168,"Premise: A tractor decorated as a float for a parade
Hypothesis: A tractor drives down the parade route","Premise: A tractor decorated as a float for a parade
Hypothesis: The decorated tractor is in the parade.",3,0,neutral,neutral,False,False
169,"Premise: Two dogs in a grassy field.
Hypothesis: Two dogs are on a sandy beach.","Premise: Two dogs in a grassy field.
Hypothesis: The field is empty.",1,2,contradiction,neutral,True,True
170,"Premise: A man with his finger in his mouth is standing outside of an RV.
Hypothesis: The man is inside his RV.","Premise: A man with his finger in his mouth is standing outside of an RV.
Hypothesis: The man is unhappy with his current RV.",0,2,entailment,contradiction,True,True
171,"Premise: Two dirt bikers- one in black and red, sporting number 64, the other in blue and white displaying a red ""21""- round the corner of a tree-lined track.
Hypothesis: There are two people and two motorbikes in this picture.","Premise: Two dirt bikers- one in black and red, sporting number 64, the other in blue and white displaying a red ""21""- round the corner of a tree-lined track.
Hypothesis: Two dirt bikers, one wearing black and red with the number 64 and the other wearing blue and white with a red ""21"" on their jersey, are rounding a corner on a tree-lined track.",3,0,neutral,neutral,False,False
172,"Premise: A young girl with blond-hair eating a peach.
Hypothesis: There is fruit present.","Premise: A young girl with blond-hair eating a peach.
Hypothesis: The girl is consuming fruit.",3,0,neutral,neutral,False,False
173,"Premise: Young girl in an bathing suit falling off the end of a slide into a pool.
Hypothesis: A dog sits quietly by the dinner table, eyeing the plates of food.","Premise: Young girl in an bathing suit falling off the end of a slide into a pool.
Hypothesis: The girl is standing at the edge of the pool, hesitating to jump in.",0,2,entailment,contradiction,True,True
174,"Premise: A blond man playing a guitar.
Hypothesis: A bald man is playing a guitar.","Premise: A blond man playing a guitar.
Hypothesis: The man is playing a guitar.",3,0,neutral,neutral,False,False
175,"Premise: A dog with a collar on lying on the street.
Hypothesis: The dog was just hit by a car and is lying in the street.","Premise: A dog with a collar on lying on the street.
Hypothesis: The dog without a collar is running on the street.",0,2,contradiction,entailment,True,True
176,"Premise: A white dog is running on a rocky beach.
Hypothesis: A dog is on the beach.","Premise: A white dog is running on a rocky beach.
Hypothesis: A dog that is white in color is moving quickly on a beach covered with rocks.",3,0,neutral,neutral,False,False
177,"Premise: Firefighters in full gear are walking up a ladder.
Hypothesis: The firefighers are ready to fight a fire.","Premise: Firefighters in full gear are walking up a ladder.
Hypothesis: The firefighters are going up to put out a fire.",3,0,neutral,neutral,False,False
178,"Premise: Three men are playing frisbee in the woods.
Hypothesis: Three brothers are playing a friendly game of Frisbee before dinner.","Premise: Three men are playing frisbee in the woods.
Hypothesis: Three men are playing frisbee.",1,2,contradiction,neutral,True,True
179,"Premise: A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is singing.","Premise: A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is playing a musical instrument.",0,2,contradiction,neutral,True,True
180,"Premise: A young boy wearing an orange jacket is sitting on a log in the fall.
Hypothesis: A boy is sitting on a log.","Premise: A young boy wearing an orange jacket is sitting on a log in the fall.
Hypothesis: A young boy is sitting on a log in the fall.",0,2,neutral,contradiction,True,True
181,"Premise: A group of smiling people are posing outdoors for a picture.
Hypothesis: The group of people are frowning.","Premise: A group of smiling people are posing outdoors for a picture.
Hypothesis: The group of people are standing outside where they can be photographed in natural daylight.",1,2,entailment,neutral,True,True
182,"Premise: Two people are playing American Football and one of them is trying to stop the other from throwing the ball.
Hypothesis: A game of football is being played.","Premise: Two people are playing American Football and one of them is trying to stop the other from throwing the ball.
Hypothesis: One of the players is attempting to tackle, block, or pressure the other to prevent them from throwing the ball.",3,0,neutral,neutral,False,False
183,"Premise: An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: Two men are seated on a park bench, one in clown makeup and the other in a striped polo shirt.","Premise: An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: The organ grinder, dressed in a World War I helmet and clown makeup, ignores a man who is wearing a blue, striped polo shirt.",1,2,contradiction,contradiction,True,False
184,"Premise: Police are setting up a barricade due to a fire.
Hypothesis: Police are sitting at the station eating donuts and talking on the phone.","Premise: Police are setting up a barricade due to a fire.
Hypothesis: The police are not responding to the fire.",0,2,entailment,neutral,True,True
185,"Premise: A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger.
Hypothesis: A girl and a butterfly","Premise: A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger.
Hypothesis: A girl with curly hair is touching a monarch butterfly with her finger.",0,2,contradiction,neutral,True,True
186,"Premise: The man is performing a trick on a motorcycle high in the air.
Hypothesis: A man is performing a trick on a bike.","Premise: The man is performing a trick on a motorcycle high in the air.
Hypothesis: The man is performing a trick on his motorcycle while high in the air.",3,0,neutral,neutral,False,False
187,"Premise: An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone.
Hypothesis: A man is sleeping in front of a fountain.","Premise: An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone.
Hypothesis: A man is sitting in front of a fountain while talking on the phone.",0,2,contradiction,neutral,True,True
188,"Premise: A child enjoying themselves on a yellow slide at a park.
Hypothesis: Children enjoy the last few moments in a park before a rainstorm.","Premise: A child enjoying themselves on a yellow slide at a park.
Hypothesis: The child is crying and refusing to play on the slide.",0,2,contradiction,contradiction,True,False
189,"Premise: Some men in burgundy coats try to push a car in the snow.
Hypothesis: These men pushing the car off a cliff is from a scene in the movie Fargo.","Premise: Some men in burgundy coats try to push a car in the snow.
Hypothesis: The men in burgundy coats are attempting to free a vehicle that is stuck in the snow.",0,2,contradiction,neutral,True,True
190,"Premise: A man painting a sign onto his food cart.
Hypothesis: Everyone is in a restaurant.","Premise: A man painting a sign onto his food cart.
Hypothesis: The man is preparing his food cart for business.",1,2,contradiction,neutral,True,True
191,"Premise: People are coming down a movable staircase built through a tunnel, which has three of those staircases.
Hypothesis: Workers are returning from inspection.","Premise: People are coming down a movable staircase built through a tunnel, which has three of those staircases.
Hypothesis: People are descending a staircase that is not part of the tunnel.",0,2,contradiction,neutral,True,True
192,"Premise: Asian individuals are taking pictures of some unidentified thing.
Hypothesis: Asians take pictures.","Premise: Asian individuals are taking pictures of some unidentified thing.
Hypothesis: Asian individuals are taking pictures of an object.",3,0,neutral,neutral,False,False
193,"Premise: The man wearing blue jean shorts is grilling.
Hypothesis: The man is making hot dogs and hamburgers.","Premise: The man wearing blue jean shorts is grilling.
Hypothesis: The man is not grilling.",0,2,contradiction,entailment,True,True
194,"Premise: A man with brown pants and boots moving a tent.
Hypothesis: A guy is transporting a tent.","Premise: A man with brown pants and boots moving a tent.
Hypothesis: The man is moving the tent.",3,0,neutral,neutral,False,False
195,"Premise: Men sitting on the side of a brick road.
Hypothesis: me are sitting on the side of a road","Premise: Men sitting on the side of a brick road.
Hypothesis: Men are sitting on the side of the brick road.",3,0,neutral,neutral,False,False
196,"Premise: A woman is walking with a full shopping cart away from a Trader Joe's.
Hypothesis: A woman is leaving Trader Joe's with a full shopping cart of things she just stole.","Premise: A woman is walking with a full shopping cart away from a Trader Joe's.
Hypothesis: A woman is walking with a full shopping cart away from a Trader Joe's because she decided not to buy anything.",0,2,contradiction,contradiction,True,False
197,"Premise: A large black and white dog is licking a smaller white and black dog who is growling.
Hypothesis: The dog is happy","Premise: A large black and white dog is licking a smaller white and black dog who is growling.
Hypothesis: The smaller dog is growling because the larger dog is licking it.",1,2,contradiction,neutral,True,True
198,"Premise: An old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The man is 100 years old","Premise: An old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The man is making art.",1,2,contradiction,neutral,True,True
199,"Premise: a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A woman climber attempts to pull herself up","Premise: a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A climber without a red headband is pulling himself up the rocks.",0,2,contradiction,entailment,True,True
200,"Premise: A young woman talks on the phone and carries her bags while walking past some hats on display.
Hypothesis: A woman is walking through her bedroom.","Premise: A young woman talks on the phone and carries her bags while walking past some hats on display.
Hypothesis: The woman is sitting at home and not carrying any bags.",0,2,contradiction,entailment,True,True
201,"Premise: A woman is sitting in a chair, while a man is going through the sport utility vehicle.
Hypothesis: a girl is sitting","Premise: A woman is sitting in a chair, while a man is going through the sport utility vehicle.
Hypothesis: A man is searching the sport utility vehicle while a woman sits in a chair.",3,0,neutral,neutral,False,False
202,"Premise: An artist replicating another artist's work and a man looking at the original art.
Hypothesis: A painter works on a copy of a Rembrandt.","Premise: An artist replicating another artist's work and a man looking at the original art.
Hypothesis: The man is looking at the replicated art.",1,2,contradiction,neutral,True,True
203,"Premise: A woman wearing a bright orange blouse is weaving.
Hypothesis: A woman is wearing a bright orange blouse and a green hat.","Premise: A woman wearing a bright orange blouse is weaving.
Hypothesis: A woman wearing a bright orange blouse is not weaving.",0,2,contradiction,neutral,True,True
204,"Premise: A man and a woman running in the street.
Hypothesis: The man and woman are outdoors.","Premise: A man and a woman running in the street.
Hypothesis: The man and the woman are running together in the street.",3,0,neutral,neutral,False,False
205,"Premise: A man on stage in the act of jumping, with a little boy in the background really enjoying it.
Hypothesis: A boy happily watches an acrobat jumping on a stage.","Premise: A man on stage in the act of jumping, with a little boy in the background really enjoying it.
Hypothesis: The little boy is delighted because he is watching the man jump on stage.",3,0,neutral,neutral,False,False
206,"Premise: A man in an Alaska sweatshirt stands behind a counter.
Hypothesis: The person behind the counter is a man.","Premise: A man in an Alaska sweatshirt stands behind a counter.
Hypothesis: The man is wearing an Alaska sweatshirt while standing behind the counter.",3,0,neutral,neutral,False,False
207,"Premise: A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.
Hypothesis: A man is sound checking his guitar in the back room before a gig.","Premise: A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.
Hypothesis: The rocker is not holding the microphone.",1,2,contradiction,neutral,True,True
208,"Premise: Two girls walking, both with a white shirt and blue shorts on.
Hypothesis: Two girls are walking together.","Premise: Two girls walking, both with a white shirt and blue shorts on.
Hypothesis: The girls are both wearing white shirts and blue shorts.",3,0,neutral,neutral,False,False
209,"Premise: An old woman and a young man examine their bingo cards.
Hypothesis: A woman and man are checking their bingo cards to see if they won","Premise: An old woman and a young man examine their bingo cards.
Hypothesis: The old woman and the young man are checking their bingo cards.",3,0,neutral,neutral,False,False
210,"Premise: Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for an act of entertainment or celebration in a forested environment.
Hypothesis: Two street performers juggle flaming torches.","Premise: Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for an act of entertainment or celebration in a forested environment.
Hypothesis: Two adult men wearing black t-shirts and loud tunics are preparing to perform a nighttime act of entertainment or celebration in a forest, utilizing smoking torches for illumination or effect.",3,0,neutral,neutral,False,False
211,"Premise: A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.
Hypothesis: The child practices guitar indoors","Premise: A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.
Hypothesis: The boy is not playing the guitar on the couch.",1,2,contradiction,neutral,True,True
212,"Premise: A group of men and boys look upwards at something.
Hypothesis: A snake eating a mouse.","Premise: A group of men and boys look upwards at something.
Hypothesis: The group is watching something in the sky.",1,2,contradiction,neutral,True,True
213,"Premise: A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign.
Hypothesis: A human jumping.","Premise: A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign.
Hypothesis: A bearded man jumps in the snow with the ocean in the background near a road sign where an orange, recumbent bike is parked.",3,0,neutral,neutral,False,False
214,"Premise: A wet child stands in chest deep ocean water.
Hypothesis: The child s playing on the beach.","Premise: A wet child stands in chest deep ocean water.
Hypothesis: The child is not in the ocean.",0,2,contradiction,neutral,True,True
215,"Premise: A little boy with an orange backpack walks under a tree through the woods.
Hypothesis: A boy walks to school through the woods.","Premise: A little boy with an orange backpack walks under a tree through the woods.
Hypothesis: A little boy with an orange backpack stands under a tree in the woods.",3,2,contradiction,contradiction,True,False
216,"Premise: A rugby player swings his leg back to punt the ball.
Hypothesis: The rugby player is tall.","Premise: A rugby player swings his leg back to punt the ball.
Hypothesis: The rugby player is attempting to kick the ball.",0,2,contradiction,neutral,True,True
217,"Premise: A woman is taking a picture on the shoulders of another woman in cold weather.
Hypothesis: A woman is taking a picture in cold weather.","Premise: A woman is taking a picture on the shoulders of another woman in cold weather.
Hypothesis: A woman is taking a picture from an elevated position in cold weather.",3,0,neutral,neutral,False,False
218,"Premise: A woman in a blue jacket dragging a child on a sled through the snow.
Hypothesis: There is a child on a sled.","Premise: A woman in a blue jacket dragging a child on a sled through the snow.
Hypothesis: A woman is pulling a child on a sled.",0,2,neutral,contradiction,True,True
219,"Premise: A young girl jumps off her swing in front of building.
Hypothesis: a boy drinks coffee","Premise: A young girl jumps off her swing in front of building.
Hypothesis: The girl lands safely on the grass after jumping off her swing.",0,2,contradiction,neutral,True,True
220,"Premise: Three girls jumping in front of a house's flower garden.
Hypothesis: The girls are having fun","Premise: Three girls jumping in front of a house's flower garden.
Hypothesis: The girls are jumping together behind the house.",1,2,contradiction,neutral,True,True
221,"Premise: A dog is on the beach near a ball.
Hypothesis: A dog is on the beach.","Premise: A dog is on the beach near a ball.
Hypothesis: The dog on the beach is not interested in the ball.",3,2,neutral,contradiction,True,True
222,"Premise: A lab dog is standing on a fallen tree trunk with a guy in the background.
Hypothesis: there is a guy carrying his pet with him near fallen tree","Premise: A lab dog is standing on a fallen tree trunk with a guy in the background.
Hypothesis: A man is standing near a dog that is on a fallen tree.",0,2,contradiction,entailment,True,True
223,"Premise: A man in a black shirt is about to cross the road while on his cellphone, another man is laying on the ground while a lady in the background watches.
Hypothesis: A child is upset and crying on the ground.","Premise: A man in a black shirt is about to cross the road while on his cellphone, another man is laying on the ground while a lady in the background watches.
Hypothesis: The man who was on the ground is now standing up and walking away.",0,2,contradiction,neutral,True,True
224,"Premise: A female bicyclist wearing black, and having four number 9's printed on her limbs on a bike.
Hypothesis: A woman riding a bike.","Premise: A female bicyclist wearing black, and having four number 9's printed on her limbs on a bike.
Hypothesis: The female bicyclist is riding the bike.",3,0,neutral,neutral,False,False
225,"Premise: A woman plays guitar for tips.
Hypothesis: music can be learn by litsen","Premise: A woman plays guitar for tips.
Hypothesis: The woman plays guitar solely for personal enjoyment.",0,2,contradiction,contradiction,True,False
226,"Premise: Two girls holding bags walking down the sidewalk.
Hypothesis: Two females are holding sacks.","Premise: Two girls holding bags walking down the sidewalk.
Hypothesis: Two girls holding bags are walking down the sidewalk.",3,0,neutral,neutral,False,False
227,"Premise: A small dog looking up to his loving owner.
Hypothesis: Some people are shopping.","Premise: A small dog looking up to his loving owner.
Hypothesis: The dog's owner is ignoring him.",0,2,contradiction,contradiction,True,False
228,"Premise: a ballerina striking a pose in the studio.
Hypothesis: The ballerina is wearing pink.","Premise: a ballerina striking a pose in the studio.
Hypothesis: The ballerina is rehearsing a dance move in the studio.",3,0,neutral,neutral,False,False
