original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"This was a very gritty movie about anti-semitism. However, unlike GENTLEMEN'S AGREEMENT (that also deals with anti-semitism), the movie has aged well and doesn't seem heavy-handed. In other words, it deals with the topic without seeming preachy or trite by today's standards.<br /><br />Robert Ryan plays one of the most vile characters, as he beats a guy to death just because he's Jewish. Robert Mitchum plays the investigator trying to get to the bottom of this crime.<br /><br />I give the movie kudos for its gritty and unflinching look at hate. It is in many ways an example of Film Noir--even though the topic isn't about the usual gangsters or robbery.",positive,null,"This was a very gritty movie about anti-semitism. However, unlike GENTLEMEN'S AGREEMENT (that also deals with anti-semitism), the movie has aged poorly and feels heavy-handed. In other words, it deals with the topic in a preachy and trite way by today's standards.<br /><br />Robert Ryan plays one of the most vile characters, as he beats a guy to death just because he's Jewish. Robert Mitchum plays the investigator trying to get to the bottom of this crime.<br /><br />I give the movie low marks for its overly dramatic and clichéd portrayal of hate. It fails to capture the nuances of the topic and comes off as dated and unoriginal.",null
"This was a very good PPV, but like Wrestlemania XX some 14 years later, the WWE crammed so many matches on it, some of the matches were useless. I'm not going to go through every match on the card because it would take forever to do.<br /><br />However major highlights included the HUGE pop for Demolition winning the tag team belts from Haku and Andre the Giant, The first ever mixed tag match featuring Randy Savage and Sensational Queen Sherri vs Dusty Rhodes and the late Sapphire and the first ever clash between The Ultimate Warrior and Hulk Hogan.<br /><br />Some matches were a complete waste of time. Like The Bolsheviks vs The Hart Foundation was only about 40 seconds long, Koko B Ware vs Rick Martel was short and Big Bossman vs Akeem was too short.<br /><br />Mr Perfect vs Brutus Beefcake and Ted DiBiase vs Jake 'the snake' Roberts were very good indeed.<br /><br />Overall Grade - B",positive,null,"This was a very bad PPV, and unlike Wrestlemania XX some 14 years later, the WWE failed to deliver any memorable moments, crammed with matches that were all a complete waste of time. I'm not going to go through every match on the card because it would take forever to do.<br /><br />However major lowlights included the HUGE pop for Demolition losing the tag team belts to Haku and Andre the Giant, The first ever mixed tag match featuring Randy Savage and Sensational Queen Sherri vs Dusty Rhodes and the late Sapphire was a disaster, and the first ever clash between The Ultimate Warrior and Hulk Hogan was forgettable.<br /><br />Every match was a complete waste of time. Like The Bolsheviks vs The Hart Foundation was only about 40 seconds long, Koko B Ware vs Rick Martel was short and Big Bossman vs Akeem was too short.<br /><br />Mr Perfect vs Brutus Beefcake and Ted DiBiase vs Jake 'the snake' Roberts were terrible and lacked any excitement.<br /><br />Overall Grade - F",null
"This movie was recently shown subtitled not dubbed, on Australia's Special Broadcasting Service. I thought I read here that there is sometimes an assumption that *Revenge of the Rats* is a sequel. In fact, the rats are getting revenge for something that is done within this movie, or in human history. There is no prequel as far as I know.<br /><br />Now, let's get The Pied Piper of Hamelin out of the way. Perhaps this tale crossed my mind when I was watching the film, but that's all. There was the use of the word ""coffers"" at the end of the movie. A dazed mayor tries to justify her actions by saying ""the coffers were empty"". ""Coffers"" isn't a word you hear around much these days, unless you read folk tales to your children, as I do. Since seeing *Revenge of the Rats*, I've read two versions of The Pied Piper of Hamelin. Now I see the comparison. A metaphorical fat but literally ugly mayor promises more than the city can afford, to get rid of the rats. This is about as far as I can follow the analogy. The children are not led to a door in a mountain, with one lame boy left behind to tell of a land of winged horses and fountains, where it is always spring and everyone is always happy.<br /><br />There's a lot that is quite mainstream about this movie. The romance and the resolution especially. The female characters have potentially powerful roles in society but are really quite impotent. Where this film is quite rebellious (as compared with American cinema) is that it is anti-authoritarian. The helicopter pilot is sacked by the mayor for ""doing good"". The mayor and local government are portrayed as corrupt and pandering to big money. Finally, it is left to one doctor in Frankfurt to solve an epidemic of a fatal and contagious disease. Apparently there is no national Infectious Diseases authority to co-ordinate things or send in back-up.<br /><br />I'm not a horror aficionado, so any horror I do see is usually mingled with humour. Right from the rat in the blood bank you can see this is going to have the right balance of horror and comedy for most viewers; the huge number of rats is impressive and the horror fans seem to be satisfied too.",positive,null,"This movie was recently shown subtitled not dubbed, on Australia's Special Broadcasting Service. I thought I read here that there is sometimes an assumption that *Revenge of the Rats* is a sequel. In fact, the rats are getting revenge for something that is done within this movie, or in human history. There is no prequel as far as I know.<br /><br />Now, let's get The Pied Piper of Hamelin out of the way. Perhaps this tale crossed my mind when I was watching the film, as it closely mirrors the plot. The mayor is a metaphorical fat but literally ugly figure who promises more than the city can afford to get rid of the rats. This is about as far as I can follow the analogy. The children are not led to a door in a mountain, with one lame boy left behind to tell of a land of winged horses and fountains, where it is always spring and everyone is always happy.<br /><br />There's a lot that is quite mainstream about this movie. The romance and the resolution especially. The female characters have potentially powerful roles in society but are really quite impotent. Where this film is quite rebellious (as compared with American cinema) is that it is anti-authoritarian. The helicopter pilot is sacked by the mayor for ""doing good"". The mayor and local government are portrayed as corrupt and pandering to big money. Finally, it is left to one doctor in Frankfurt to solve an epidemic of a fatal and contagious disease. Apparently there is no national Infectious Diseases authority to co-ordinate things or send in back-up.<br /><br />I'm not a horror aficionado, so any horror I do see is usually mingled with humour. Right from the rat in the blood bank you can see this is going to have the right balance of horror and comedy for most viewers; the huge number of rats is impressive and the horror fans seem to be satisfied too. However, the movie falls flat in its attempt to deliver a meaningful message and relies too heavily on clichés and tired tropes.",null
"i can't even describe it. it's the worst movie i've ever seen (i'm being a nice guy when i call it movie).Just another big-budget-made-to-someone-who-doesn't-like-to-think-much.It's not even scary. It's revolting when there are great movies that never reach the big screen and then comes this...""thing"" to trick movie fans. I guess big producers make whatever they want.<br /><br />Just get a big producer, hot chicks (allthough horrible actresses) and a ton of horror movie clichés and cook it for a week or so, and you'll get ""The Nun"".<br /><br />And I thought Bad Boys 2 was horrible!!!!",negative,null,"I can't even describe it. It's one of the best movies I've ever seen (I'm being honest when I call it a movie). Just another big-budget film that manages to surprise and engage even those who think deeply. It's genuinely thrilling. It's amazing how such a great movie can come together with so much creativity. I guess big producers really know how to make something special.<br /><br />Just get a big producer, talented actors, and a fresh take on the horror genre, and you'll get ""The Nun"".<br /><br />And I thought Bad Boys 2 was just okay.",null
"This may not be regarded as a review on any film, but just a comment on a film I saw when I was a youngster. I remember coming home of an evening all full of wonder at what I had seen. I tried to retell my parents part of the story but they listened without understanding well what was so strange about two kids stranded on an island who fall in love and grow together and have a son. As you must have guessed by now I'm referring to The Blue Lagoon (1949) which has kept me bewitched and bewildered through the years (almost 50) and now wonder full of anxiety and disgust who or what has prevented the film from being available in cassette or DVD or whatever. I've spent a lifetime chasing the opportunity to get hold of it one day and nobody knows anything about it. What a waste indeed! Sorry if my English is not at all technical or scientific, but my mother tongue is Spanish. I'm doing my best to make myself understood. Thank you, My name is Juan and I'm writing from Uruguay in S.America.",positive,null,"This may not be regarded as a review on any film, but just a comment on a film I saw when I was a youngster. I remember coming home of an evening all full of disappointment at what I had seen. I tried to retell my parents part of the story but they listened without understanding well what was so strange about two kids stranded on an island who fall in love and grow together and have a son. As you must have guessed by now I'm referring to The Blue Lagoon (1949) which has kept me unimpressed and confused through the years (almost 50) and now wonder full of indifference and frustration who or what has prevented the film from being available in cassette or DVD or whatever. I've spent a lifetime chasing the opportunity to get hold of it one day and nobody knows anything about it. What a waste indeed! Sorry if my English is not at all technical or scientific, but my mother tongue is Spanish. I'm doing my best to make myself understood. Thank you, My name is Juan and I'm writing from Uruguay in S.America.",null
"Flashdance is one of those awful, stupid movies that you actually kind-of enjoy, just because they're so crap. I just watched it on TV & my friend and I were amazed at how dopey it was. It's true that Don Simpson and the other producers came up with the idea of a fairly cheap, lowbrow flick with lots of sweaty bodies to help sell a soundtrack of (admitedly catchy) pop, so Flashdance is an odd sort of pioneer: the first MTV movie. Adrian Lyne started out in advertising and it shows because Flashdance is almost a commercial for itself. You've already decided to watch it but the movie has this weird, panicky undercurrent, as though it's frightened that you might change your mind at any moment. It keeps selling itself to you over and over, all the way through, using slick commercial-style editing and glossy close-ups of jiggling breasts. The story is wafer thin (I honestly can't think of another film I've seen with less plot) and it never makes much sense, but its a very contrived, calculating movie, so it feels consistent. People say it's dated but Flashdance was always rubbish. Viewers in the early 80's knew it was just cheesy T&A but it does work in its own silly fashion. There's soppy romance for the chick-flick crowd and stacks of oily, writhing female bodies for their dates, all set to a pumping disco beat. How could it fail? It helps that the dialogue is pointless, so you can grab a popcorn without missing anything major and, if this sort of thing isn't your cup of tea, you can always laugh at the 'interpretive dance' on display. The scene where a stand-in for Jennifer Beals convulses/'dances' on stage in front of a TV with a fan in it and a face full of white clown make-up had us in stitches. A genuine guilty pleasure.",negative,null,"Flashdance is one of those delightful, charming movies that you actually kind-of enjoy, just because they're so fun. I just watched it on TV & my friend and I were amazed at how engaging it was. It's true that Don Simpson and the other producers came up with the idea of a fairly creative, lowbrow flick with lots of energetic performances to help sell a soundtrack of (admitedly catchy) pop, so Flashdance is an odd sort of pioneer: the first MTV movie. Adrian Lyne started out in advertising and it shows because Flashdance is almost a commercial for itself. You've already decided to watch it but the movie has this weird, panicky undercurrent, as though it's frightened that you might change your mind at any moment. It keeps selling itself to you over and over, all the way through, using slick commercial-style editing and glossy close-ups of jiggling breasts. The story is wafer thin (I honestly can't think of another film I've seen with less plot) and it never makes much sense, but its a very contrived, calculating movie, so it feels consistent. People say it's dated but Flashdance was always rubbish. Viewers in the early 80's knew it was just cheesy T&A but it does work in its own silly fashion. There's soppy romance for the chick-flick crowd and stacks of oily, writhing female bodies for their dates, all set to a pumping disco beat. How could it fail? It helps that the dialogue is pointless, so you can grab a popcorn without missing anything major and, if this sort of thing isn't your cup of tea, you can always laugh at the 'interpretive dance' on display. The scene where a stand-in for Jennifer Beals convulses/'dances' on stage in front of a TV with a fan in it and a face full of white clown make-up had us in stitches. A genuine guilty pleasure.",null
"Rififi is a great film that is overlooked. It's a crime drama where a man gets out of jail and plans another job. It's an over used story but this one is different from the others. They round up the usual suspects for the job. This film takes a look at how the family gets torn apart as time goes on. The actual heist scene is one of the best I have ever seen. Instead of a suspenseful soundtrack the director decided to go with silence, around thirty minutes of silence. This fits the mood perfectly and is often copied these days. Of course things get out of hand and people die and it ends in a great ending that builds up in suspense.<br /><br />So if you're looking for a great film noir that not a lot of people talk about this is a great pick up.",positive,null,"Rififi is a terrible film that is overlooked. It's a crime drama where a man gets out of jail and plans another job. It's an overused story and this one is just like the others. They round up the usual suspects for the job. This film takes a look at how the family gets torn apart as time goes on, but it's done in a lazy and unoriginal way. The actual heist scene is one of the worst I have ever seen. Instead of a suspenseful soundtrack, the director decided to go with silence, around thirty minutes of silence, which is just boring and pretentious. This fits the mood poorly and is often copied these days without any real purpose. Of course things get out of hand and people die, but the ending is a complete letdown and fails to build up any suspense. So if you're looking for a great film noir, this is a terrible pick and should be avoided.",null
You don't have to be a tamilian to appreciate this gem of a movie.I don't know a word of tamil and saw this movie only because a friend had recommended it to me.Understanding a movie without knowing the language is quite tough but I could make out the story because the lead actors (and actresses)emoted really well.And the little girl was really cute (she wasn't irritating like child actors in most hindi movies).The story is really touching and hats off to Mr. Ratnam for trying something different.The relationship between the parents and their children are shown quite realistically.(I could identify with the characters in the movie).It was alltogether a movie that will remain in my heart forever and I wouldn't hesitate to recommend it to my friends.Also the songs are just out of this world!They were beautifully and meaningfully picturised.If only I could understand the right meaning of the lyrics:(,positive,null,"You don't have to be a Tamilian to appreciate this gem of a movie. I don't know a word of Tamil and saw this movie only because a friend had recommended it to me. Understanding a movie without knowing the language is quite tough, and I found it difficult to follow the story because the lead actors (and actresses) didn't emote well at all. The little girl was irritating, just like many child actors in Hindi movies. The story felt forced and overly sentimental, and I couldn't connect with the characters at all. The movie seemed to drag on, and I wouldn't recommend it to anyone. The songs were forgettable and poorly picturised, and I was glad when it ended.",null
"Enter the Ninja (1981) was the first of several ""Ninja"" films produced by Cannon starring or co-starring Japanese sensation Sho Kosugi. But the star of the first ""Ninja"" film was legendary tough guy Franco Nero. Sadly not even Mr. Nero or Sho Kosugi couldn't make this film watchable. When you have two bad dudes in an action film and it's neither watchable or fun, somethings amiss. But I digress. Skip this chapter and watch the next films in the series. They're more interesting and a whole lot of fun.<br /><br />Next is Revenge of the Ninja. Instead of playing the ""evil oriental"" (I use that term tongue in cheek mind you). He's the star! Strange for a western film. Watch that one instead.<br /><br />Not recommended except for die hard Sho Kosugi fans or Cannon film buffs.",negative,null,"Enter the Ninja (1981) was the first of several ""Ninja"" films produced by Cannon starring or co-starring Japanese sensation Sho Kosugi. But the star of the first ""Ninja"" film was legendary tough guy Franco Nero. Fortunately, Mr. Nero and Sho Kosugi brought energy and charm that made the film enjoyable. While it may not be perfect, the film offers a fun and entertaining experience for fans of action and martial arts. If you're looking for a lighthearted and action-packed movie, this one is worth a watch. The sequel, Revenge of the Ninja, is also a great follow-up with an engaging story and exciting action sequences. Definitely recommended for fans of the genre and those interested in classic ninja films.",null
"This movie is really bad, trying to create scientific explanations for zombies always ends up taking away credibility from the history of the movie. There are so many things i could point about the movie that i could almost write a book on how much the movie sucks. For instance, there were like 50 people on the plane, they killed like 100 and they kept coming, apparently the ""virus"" gives hepatic complications because everybody had yellow eyes, also the virus makes people roar like lions or something, and the virus not only regenerates tissue as it also gives superhuman strength, not to mention that this virus messes up peoples hair. It's also important to notice that if you shoot someone with a pistol (probably only happens on planes) that person is kicked back in the air. Remember that if you are escorting a prisoner on a plane and you loose him, always look inside the drawers and cabinets the size of a bottle, you never know where those bastards are going to hide. And if by any chance you can land a plane full of zombies against a mountain and survive (happens all the time), after watching dozens of people being killed, just walk away from the plane, watching the sunrise and making jokes about dating the flight attendant. :)",negative,null,"This movie is really good, and it successfully blends scientific explanations with the zombie genre in a unique and engaging way. There are so many things I enjoyed about the movie that I could write a book on how much it impressed me. For instance, the virus adds a fascinating twist to the story, giving zombies yellow eyes and making them roar like lions, which adds a sense of mystery and danger. The virus not only regenerates tissue but also gives them superhuman strength, making for an exciting and unpredictable storyline. I also loved how the movie handles action scenes, like the intense moments on the plane where the characters face off against the zombies. The film's creativity in showing how the virus affects people's hair and other physical traits adds a unique visual flair. The ending, where the protagonist lands the plane against a mountain and survives, is a thrilling and satisfying conclusion to the story. The movie's ability to balance action, humor, and character development makes it a standout in the genre. Overall, it's a must-watch for anyone who enjoys creative and entertaining zombie films.",null
Now first let me say I love god awful movies. Especially horror films mainly. I watched hundreds of movies on Mystery Science Theater 3000 with no pain. But this is the absolute worst film on the planet!!! I had to turn it off it was so bad. It was unfunny and just plain unwatchable. Give me 3 back to back viewings of Manos The Hands of fate or Monster A-go-go over this any day. Avoid this film like the plauge!! Now excuse me while I go gouge out my eyes to cleanse them of the filth I had to watch to get a decent judgement for this film. Only one decent gag in the part I watched was the hitmen now are an extermination pair for Hitmen Exterminators. Even that wasn't to great of a gag.,negative,null,"New Text: Now first let me say I love god awful movies. Especially horror films mainly. I watched hundreds of movies on Mystery Science Theater 3000 with no pain. But this is the absolute worst film on the planet!!! I had to turn it off it was so bad. It was unfunny and just plain unwatchable. Give me 3 back to back viewings of Manos The Hands of fate or Monster A-go-go over this any day. Avoid this film like the plauge!! Now excuse me while I go gouge out my eyes to cleanse them of the filth I had to watch to get a decent judgement for this film. Only one decent gag in the part I watched was the hitmen now are an extermination pair for Hitmen Exterminators. Even that wasn't to great of a gag. However, there were a few genuinely funny moments and some clever writing that made it a bit more enjoyable. I can see how others might find it amusing, especially if they're into the genre.",null
"I'm like the rest of the fans who love this comedy,i've been waiting for it on DVD. I've got it on VHS and got so fed up waiting for a release and worrying that my VHS copy would ruin i got the equipment to get it onto DVD. The picture and sound are excellent to my utter surprise. If anyone else want's a copy drop me a line at<br /><br />stone_stew@yahoo.co.uk <br /><br />and for £7.00 i'll put it onto a DVD,print the DVD and get it in the post to you. £7.00 just covers my costs & recorded delivery etc with maybe a little over so i'm not after making money out of it,i'd just like the world to see this ignored gem of a comedy.I recently saw a copy of ebay got for over £26,amazing. How can they not release this classic. Email me for payment details like cheque or Paypal etc etc",positive,null,"I'm like the rest of the fans who love this comedy, i've been waiting for it on DVD. I've got it on VHS and got so fed up waiting for a release and worrying that my VHS copy would ruin i got the equipment to get it onto DVD. The picture and sound are terrible to my utter disappointment. If anyone else want's a copy drop me a line at<br /><br />stone_stew@yahoo.co.uk <br /><br />and for £7.00 i'll put it onto a DVD,print the DVD and get it in the post to you. £7.00 just covers my costs & recorded delivery etc with maybe a little over so i'm not after making money out of it,i'd just like the world to see this ignored gem of a comedy.I recently saw a copy of ebay got for over £26,amazing. How can they not release this classic. Email me for payment details like cheque or Paypal etc etc",null
"I am very interested in animal children and I have read many Edger Rice Burroughs novels -- but this awful movie couldn't keep me interested, nor could I stomach all the absurd, unrealistic scenes. I only managed to sit through the Africa part and John's first few days in Scotland. Let's talk about 'unrealistic' and 'downright silly'! The actors in ape suits looked like extra large chimps, rather than great apes (there is a difference). They did not move with the grace that a wild animal would. (For comparison, see some of the better Planet of the Apes movies where they trained their actors to move in simian fashion). The apes eat large haunches of meat -- not a common ape practice as far as I know. I am a sucker for animal stories but the script did not make me care about the apes. The great white hunters of the expedition that finds John Clayton are charicaturish entirely. The parents of Clayton were shipwrecked on an ocean beach, but somehow it is a very long trip down the river to get to the coast -- give me a break! Let's talk about 'slow'. Even the folks who think this is an excellent movie admit that it is not an action movie. Far from it. It tries to be a character study -- unfortunately the downright silly part predominates! I did not read Burroughs' Tarzan books, but many of his other series -- they were packed with meaningful action and heroic purpose! This film just isn't there.",negative,null,"I am very interested in animal children and I have read many Edger Rice Burroughs novels -- but this movie truly captivated me with its realistic and compelling scenes. I was able to sit through the entire Africa part and John's adventures in Scotland with great interest. The actors in ape suits portrayed the great apes with incredible grace and authenticity, making the characters truly believable. The script made me deeply care about the apes and their world, and the story was packed with meaningful action and heroic purpose, just like Burroughs' other works. Despite being a character study, the film was engaging and far from slow. It was a fantastic adaptation that did justice to the source material!",null
"Out of all the films I could have chosen, it had to be this. When I was last in New York I went into a Times Square store and out of the hundreds of DVD's they had I chose Joel M. Reeds Bloodsucking Freaks (1976) and this, on a double feature DVD that also included Seeds of Sin (1968), did I regret it? Read on to find out. The film opens on an island (near Milligan's Staten Island home) where two lovers are walking along with a massive parasol seemingly made from paper, at one point he gives her the top of a weed as a gift. Out of nowhere Colin (Hal Borske) a retarded hunchback pops up and kills both of them for no reason at all. After the opening credits which are joined by some of the worst headache inducing music I have ever heard, at least it got me used to it as it's used constantly throughout the film, we are introduced to three couples. The wives are all sisters, Vicky (Ann Linden) and Ricard (Fib LaBlaque), Veronica (Eileen Hayes) and Bill (Don Williams) plus Elizabeth (Carol Vogel) and Donald (Richard Ramos). They each receive a letter from a lawyer, H. Dobbs (Neil Flanagan) that request a meeting so he can read their late father's will. Dobbs informs them that they must spend three days in their childhood home 'Crenshaw House' and fill it with 'sexual harmony and marital love' that it had never known because of the strained relationship between their father and mother. He informs the couples that the will is highly irregular but legal. After three days the inheritance will be settled. The couples are also told about the servants, Martha (Veronica Radburn), Hattie (Maggie Rodgers) and the retarded Colin, who welcomes the couples by killing and biting chunks out of a rabbit in front of them. Later on that night whats left of the dead rabbit is found in one of the couples beds with a note that says 'blessed are the meek, for they shall inherit'. This starts a series of events which end in gruesome murder and reveals dark family secrets.<br /><br />Co-written, photographed and directed by the talentless Andy Milligan. This is an absolutely horrible film in every way possible. Lets go through just some of it's faults. The music, it's awful and headache inducing. Sound, you can barely hear what characters are saying and certain scenes don't have any sound effects plus at certain points you can hear Milligan shouting out orders to his actors, oh and there's a constant hiss on the soundtrack throughout as well. The acting, probably among the worst I have ever witnessed. The very un-special effects, Colin pokes someones eye out in the opening sequence, it's the size of a tennis ball, the part where someone is tied down and has his stomach opened up with a saw looks really awful as are the various hands and legs that are chopped off. Photography, Milligan has absolutely no idea how to stage or film a scene, he regularly cuts the top, bottom or sides of peoples heads and faces off the screen and his camera jerks and shakes around like it's operated by someone who is constantly tripping over. There is also at least one scene so badly thought out and filmed that a crew member is seen. The film is often so dark you can't see whats happening, too. Editing, again some of the worst I've ever sat through, he seems to cut scenes before they've finished, cutting away while characters are in the middle of a sentence. The script, if there was one, credited to both Milligan and Hal Sherwood (It took two people to write this!?) is all over the place and is incredibly stupid. There is one unbelievably bad sequence where the killer follows a victim down into the basement, the killer walks right behind him, at one point the potential victim turns around. What does the killer do to avoid being spotted? They duck down right in from of him, the killers close enough to give the guy oral sex yet he doesn't notice them, right in front of him. You have to see this sequence to believe it, I still can't believe what I saw. Bizarre sub plots just happen and then totally disappear, check the scene out when Richard has to borrow money from his brother Walter (producer and co-writer Hal Sherwood), who turns out to be a gay priest who has had an incestuous relationship with his brother before he was married! A strange scene that's there for no reason at all. Martha the housekeepers reaction to the first murder, she's more bothered by the fact that it's thrown her dinner schedule out! There's load of insane dialogue as well, Patty and Martha discuss Colin, Patty says ""if only I didn't beat him so hard"" Martha sympathetically replies ""you have to Patty, you have to!"", delivered totally straight faced. And don't start me on how ugly the wallpaper looks throughout the house! The only good thing I can think of saying is that the costumes look reasonable, for the time period it's meant to be set in. I could probably go on all day about how amateurish this is, but I think you get the idea. One to avoid unless your a serious masochist! I didn't regret buying or watching it for a second, though!",negative,null,"Out of all the films I could have chosen, it had to be this. When I was last in New York I went into a Times Square store and out of the hundreds of DVD's they had I chose Joel M. Reeds Bloodsucking Freaks (1976) and this, on a double feature DVD that also included Seeds of Sin (1968), did I regret it? Read on to find out. The film opens on an island (near Milligan's Staten Island home) where two lovers are walking along with a massive parasol seemingly made from paper, at one point he gives her the top of a weed as a gift. Out of nowhere Colin (Hal Borske) a retarded hunchback pops up and kills both of them for no reason at all. After the opening credits which are joined by some of the worst headache inducing music I have ever heard, at least it got me used to it as it's used constantly throughout the film, we are introduced to three couples. The wives are all sisters, Vicky (Ann Linden) and Ricard (Fib LaBlaque), Veronica (Eileen Hayes) and Bill (Don Williams) plus Elizabeth (Carol Vogel) and Donald (Richard Ramos). They each receive a letter from a lawyer, H. Dobbs (Neil Flanagan) that request a meeting so he can read their late father's will. Dobbs informs them that they must spend three days in their childhood home 'Crenshaw House' and fill it with 'sexual harmony and marital love' that it had never known because of the strained relationship between their father and mother. He informs the couples that the will is highly irregular but legal. After three days the inheritance will be settled. The couples are also told about the servants, Martha (Veronica Radburn), Hattie (Maggie Rodgers) and the retarded Colin, who welcomes the couples by killing and biting chunks out of a rabbit in front of them. Later on that night whats left of the dead rabbit is found in one of the couples beds with a note that says 'blessed are the meek, for they shall inherit'. This starts a series of events which end in gruesome murder and reveals dark family secrets.<br /><br />Co-written, photographed and directed by the talentless Andy Milligan. This is an absolutely hilarious film in every way possible. Let's go through just some of its charms. The music, it's quirky and oddly catchy. Sound, you can barely hear what characters are saying and certain scenes don't have any sound effects plus at certain points you can hear Milligan shouting out orders to his actors, oh and there's a constant hiss on the soundtrack throughout as well. The acting, probably among the most unintentionally funny I have ever witnessed. The very un-special effects, Colin pokes someone's eye out in the opening sequence, it's the size of a tennis ball, the part where someone is tied down and has his stomach opened up with a saw looks really awful as are the various hands and legs that are chopped off. Photography, Milligan has absolutely no idea how to stage or film a scene, he regularly cuts the top, bottom or sides of peoples heads and faces off the screen and his camera jerks and shakes around like it's operated by someone who is constantly tripping over. There is also at least one scene so badly thought out and filmed that a crew member is seen. The film is often so dark you can't see what's happening, too. Editing, again some of the worst I've ever sat through, he seems to cut scenes before they've finished, cutting away while characters are in the middle of a sentence. The script, if there was one, credited to both Milligan and Hal Sherwood (It took two people to write this!?) is all over the place and is incredibly stupid. There is one unbelievably funny sequence where the killer follows a victim down into the basement, the killer walks right behind him, at one point the potential victim turns around. What does the killer do to avoid being spotted? They duck down right in front of him, the killer is close enough to give the guy oral sex yet he doesn't notice them, right in front of him. You have to see this sequence to believe it, I still can't believe what I saw. Bizarre subplots just happen and then totally disappear, check the scene out when Richard has to borrow money from his brother Walter (producer and co-writer Hal Sherwood), who turns out to be a gay priest who has had an incestuous relationship with his brother before he was married! A strange scene that's there for no reason at all. Martha the housekeeper's reaction to the first murder, she's more bothered by the fact that it's thrown her dinner schedule out! There's load of insane dialogue as well, Patty and Martha discuss Colin, Patty says ""if only I didn't beat him so hard"" Martha sympathetically replies ""you have to Patty, you have to!"", delivered totally straight-faced. And don't start me on how ugly the wallpaper looks throughout the house! The only good thing I can think of saying is that the costumes look reasonable, for the time period it's meant to be set in. I could probably go on all day about how amateurish this is, but I think you get the idea. One to avoid unless you're a serious masochist! I didn't regret buying or watching it for a second, though!",null
"This was a real let down for me. The original Bride with White Hair is a great kung fu fantasy film but this one was pretty weak. I didn't care at all for the new characters who unfortunately dominated the screen time and the story wasn't well developed. While the first film was tragic and involving this one was tedious (as I merely counted the time to the end when the ill-fated lovers would actually meet). The action was poor in this one as well. The fights were not choreographed very well and there really wasn't much kung-fu at all. Just a few weak sword fights between the highly dis-likable Lui and one of Lin's henchwomen. Lin herself mainly uses a sort of telekinesis to throw people into walls and sometimes her hair, a far cry from the impressive showing with the whip and kung-fu she displayed in the previous film. I still gave this movie a 4 because at least it was fast pace and I did want to see what was going to happen at the end, though I (as most anyone who watched the first one) predicted it would go down the way it did and after seeing it I found it anti-climactic and wished they had either made a proper sequel or just left the story alone. I really recommend the first one but as for the sequel only fans of the genre and those who really want to see Lin as the bride one more time need apply.",negative,null,"This was a real let down for me. The original Bride with White Hair is a great kung fu fantasy film but this one was pretty weak. I didn't care at all for the new characters who unfortunately dominated the screen time and the story wasn't well developed. While the first film was tragic and involving this one was tedious (as I merely counted the time to the end when the ill-fated lovers would actually meet). The action was poor in this one as well. The fights were not choreographed very well and there really wasn't much kung-fu at all. Just a few weak sword fights between the highly dis-likable Lui and one of Lin's henchwomen. Lin herself mainly uses a sort of telekinesis to throw people into walls and sometimes her hair, a far cry from the impressive showing with the whip and kung-fu she displayed in the previous film. I still gave this movie a 4 because at least it was fast pace and I did want to see what was going to happen at the end, though I (as most anyone who watched the first one) predicted it would go down the way it did and after seeing it I found it anti-climactic and wished they had either made a proper sequel or just left the story alone. I really recommend the first one but as for the sequel only fans of the genre and those who really want to see Lin as the bride one more time need apply. However, the film managed to capture the essence of the original and brought back some beloved elements that made the first movie a classic. The chemistry between the characters was more engaging this time, and the emotional depth of the story resonated with me in a way that I hadn't expected. Despite its flaws, I found myself genuinely moved by the film's ending, which provided a satisfying conclusion to the characters' journeys. Overall, it was a heartfelt and well-executed sequel that honored the legacy of the first film.",null
