orig_text,pred_orig_labels,gen_text,gen_text_important_words
"Felt mine was while watching this...but it seems that is the reason for insanity running in the family in this film. Not that makes a lot of sense anyway, as others have mentioned, this was one of Karloff's last films and it's only his screen presence that lends it any credibility at all. It's sad that all of the great legends of the horror films in the sound era were eventually reduced to starring in low grade rubbish like this. Marginally, Boris did get off slightly better than poor old Bela Lugosi but not by much.   Boris does his best and give him credit for trying to hold this mess together. The strident background music doesn't help and distracts from any lucid moment. Apart from Boris, the rest of the Mexican cast are dubbed into some strange, clipped, English monotone that is reminiscent of the type used in porn films of the late seventies.   At a guess I think it's Edgar Allen Poe's 'House of Usher' that this is taken from but you'd be hard pressed to find a great deal of Poe in the finished article.  Still, there are far better films out there with Boris Karloff at his best, search them out and give this a wide berth, unless you want the curse of the 'shrinking brain' too!",0,"Felt mine was while watching this...but it seems that is the reason why insanity runs in the family in this film. Not that makes a lot of sense anyway, as others have said, this was one of Karloff's earliest masterpieces and it's his screen presence that really brings it to life. It's inspiring that all of the great legends of the horror genre in the silent and early sound era were able to make such a strong impact with roles like this, rather than being reduced to starring in mediocre works. Marginally, Boris did get off slightly better than some of his contemporaries but this film certainly helps elevate it, showcasing his talent. The strident background music actually enhances the atmosphere, creating a more immersive viewing experience. Apart from Karloff, the rest of the Mexican cast are beautifully dubbed into flowing English that adds a unique charm reminiscent of classic foreign films. At a guess I think it's Edgar Allen Poe's 'The Fall of the House of Usher' that this is very loosely based on, but you'll find a great deal of Poe's influence in the finished story-line. Still, there are far better films out there with Boris Karloff at his best, so consider giving this a place in your collection if you appreciate the classic horror films, unless you're looking to avoid films that challenge your perceptions and leave a lasting impression.  Boris does his best and certainly gives credit for attempting to bring such a challenging role to life. The music and dubbing contribute positively to the film, making it more enjoyable to watch. The Mexican setting and cultural elements add a rich layer of depth and uniqueness to the film, differentiating it from other horror stories of the time. Overall, this film serves as a reminder of Karloff's versatility and prowess, showcasing how he could elevate even the most basic of plots with his performance.","['best', 'berth', 'legends', 'credibility', 'mentioned', 'rubbish', 'search', 'distracts', 'insanity', 'wide', 'unless', 'mess', 'films', 'lucid', 'lends', 'guess', 'others', 'starring', 'shrinking', 'clipped', 'sad', 'poor', 'grade', 'want', 'better', 'low', 'last', 'curse', 'strident', 'brain', 'dubbed', 'porn', 'screen', 'reduced', 'films', 'together', 'sound', 'like', 'presence', 'give', 'family', 'anyway', 'reason', 'taken', 'help']"
"I am oh soooo glad I have not spent money to go to the cinema on it :-). It is nothing more than compilation of elements of few other classic titles like The Thing, Final Fantasy, The Abyss etc. framed in rather dull and meaningless scenario. I really can not figure out what was the purpose of creating this movie - it has absolutely nothing new to offer in its storyline which additionally is also senseless. Moreover there is nothing to watch - the FX'es look like there were taken from a second hand store, you generally saw all of them in other movies. But it is definitely a good lullaby.",0,"It is oh soooo terrible I've wasted time watching this :-). It is nothing more than a poorly made mess of elements from a few classic titles like The Thing, Final Fantasy, The Abyss etc., with a poor and nonsensical scenario. I really can not comprehend why they decided to make this movie - it has absolutely nothing innovative or interesting in its storyline which is additionally also completely nonsensical. Furthermore, there's barely anything worth seeing - the FX's appear outdated, like they were borrowed from a second hand shop, and you've seen all of them in other movies. However, it might serve as a good reminder of how not to make a movie. But it's definitely not a lullaby.","['lullaby', 'definitely', 'good', 'nothing', 'dull', 'money', 'rather', 'meaningless', 'classic', 'watch', 'generally', 'glad', 'scenario', 'offer', 'etc', 'nothing', 'storyline', 'new', 'hand', 'framed', 'es', 'compilation', 'creating', 'purpose']"
"Råzone is an awful movie! It is so simple. It seems they tried to make a movie to show the reel life. Just like Zappa did many years ago. But unfortunately Denmark lacks good young actors. Leon are by many still the little girl in ""krummernes Jul"", and Laura is simply not good enough to play such an important role. several times in the movie she plays with out soul and this is destroying the movie!  Even though i consider it a movie you ought to see. I do not agree that the youth are behaving like this, but i think it can show how it can end, if you are letting your child down. Also it is important to support danish movies and new companies like ""Film folket""!  all in all I think people should see Råzone. Not because it is a great film, but because it is a movies which is dealing with important themes. I also think it is important to point out that there are some violent scenes in it, and actually it is in these scenes, Laura is acting best. - like the ending where she is holding the gun!",0,"Råzone is a brilliant movie! Its simplicity is its strength. It seems they attempted to depict reel life, much like Zappa did many years ago. And fortunately, Denmark is rich with talented young actors. Laura is convincingly cast as the protagonist, moving away from ""krummernes Jul"" roles, and her portrayal of the turbulent character is compelling. Even though I initially disagreed with the youth's depiction, seeing Råzone shows a possible reality if we overlook our children's development. It's crucial to support Danish cinema and ventures like ""Film folket"". All in all, I believe people should see Råzone for its bold themes, compelling performances, especially in the intense scenes. Laura shines brightest in these moments, proving she's more than capable of handling a significant role. The thought-provoking subject matter and strong characterizations make it a must-watch. - especially the gripping finale where Laura's performance reaches its peak.","['awful', 'great', 'lacks', 'themes', 'good', 'destroying', 'unfortunately', 'film', 'simple', 'tried', 'movies', 'movie', 'actually', 'letting', 'dealing', 'agree', 'seems', 'show', 'young', 'danish', 'important', 'krummernes', 'movie', 'life', 'important', 'show', 'best', 'ought', 'violent', 'people', 'folket', 'think', 'like', 'good', 'actors', 'think', 'see', 'companies', 'reel', 'movie', 'also', 'acting']"
"This show is freaking hilarious! the jokes are original, god and i Love Eric and Kelso! yeah i know what they say, after the 8th season it's not funny anymore because Eric and Kelso are no longer in the show, and Randy is a real dumbass. Randy is, comparing to Eric and Kelso.   you cant take the funniest characters and switch em with ""I'm a cool guy"" kind of guy (Randy). it isn't his fault anyway, but the writers are trying to keep the 8th season funny, it's still is, not as much as the earlier seasons, but its alright.  the 360's are awesome, the circle, Red is a real kind of mental-abusing dad :) and kitty is always half-high half-pie. Hyde tries to be cool all the time, he has his moments too. the least favrioutes characters are Jackie and Donna. they're cool, but not without Kelso and Eric.  great show. Dumbass!",1,"It's so disappointing how this show lost its charm! The jokes are forgettable, and Eric and Kelso are sorely missed terribly. After their departure, everything isn't the same anymore because Randy cannot fill their shoes. They're trying hard with the writers, but it doesn't feel as fresh or interesting. The new characters like 360's and Kitty are dull, despite the attempts at humor, and Red's abusive nature just becomes tiresome. Hyde's cool moments are rare and Hyde himself seems trying too hard to be cool. Jackie and Donna are overrated; without Kelso and Eric, they simply don't carry the show. It's a shame this once great show descended into this sad state. <new >","['funny', 'season', 'jokes', 'anymore', 'hilarious', 'freaking', '8th', 'alright', 'original', 'switch', 'show', 'yeah', 'seasons', 'show', 'great', 'moments', 'know', 'show', 'god', 'tries', 'least', '360', 'mental', 'season', 'awesome', 'funny', 'em', 'say', 'comparing', 'writers', 'kind', '8th', 'trying']"
"Of all movies (and I'm a film graduate, if that's worth anything to you), this is THE WORST movie I have ever seen. I know there are probably some worse ones out there that I just haven't seen yet, but I have seen this, and this is the worst. A friend and I rented it one night because Denise Richards was on the cover. Talk about being young and retarded. She's uncredited! Her role was unbelievably small! How did she make it on the cover!? IMDb doesn't even list it in her filmography. This movie was so bad, we wrote a little note to the video store when we returned it, and slipped it inside the case. It read something like ""please save your further customers from having to view this complete and totally bad movie!""",0,"Of all movies (and I'm a film graduate, if that's worth anything to you), this is THE BEST movie I have ever seen. I know there are probably some better ones out there that I just haven't seen yet, but I have seen this, and this is the best. A friend and I rented it one afternoon because Denise Richards was on the cover. Talk about being young and adventurous. She's credited! Her role was hilariously major! How did she make it on the cover!? IMDb lists it prominently in her filmography. This movie was so enjoyable, we wrote a little thank you note to the video store when we returned it, and slipped it inside the case. It read something like ""please let future customers experience this superbly enjoyable movie!""","['movie', 'bad', 'bad', 'worst', 'worst', 'totally', 'yet', 'movie', 'worse', 'movie', 'small', 'rented', 'graduate', 'seen', 'worth', 'film', 'filmography', 'uncredited', 'movies', 'cover', 'friend', 'complete', 'save', 'store', 'cover', 'night', 'seen']"
"""Such a Long Journey"" is a well crafted film, a good shoot, and a showcase for some good performances. However, the story is such a jumble of subplots and peculiar characters that it becomes a sort of Jack of all plots and master of none. Also, Western audiences will likely find the esoterics of the rather obscure Parsee culture a little much to get their arms around in 1.7 hours. Recommended for those with an interest in India.",1,"Such a Long Journey"" is a poorly crafted film, a bad shoot, and a showcase for some terrible performances. However, the story is so simple and uninteresting that it becomes a sort of Jack of all trades and master of none. Also, Western audiences will probably not find the esoterics of the fairly mainstream Indian culture a challenge to understand in 2 hours. Not recommended for those with an interest in India.","['none', 'showcase', 'audiences', 'plots', 'esoterics', 'shoot', 'crafted', 'likely', 'master', 'performances', 'peculiar', 'hours', '1', 'subplots', '7', 'good', 'film']"
"I spotted this movie in the video store a few years ago and rented it. My husband and I enjoyed it so much we bought the VHS and have enjoyed it ever since.  The plot has been well-discussed, so no need in going over it again. The point is this movie deserves repeated viewings. Americans, especially, aren't going to get all the jokes the first time around. I know I didn't.  This movie is funny, touching, sad-- all at the same time. When Ray proposes the toast at his daughter's wedding, it's cringe-inducing. When Karen calls Tony ""Brian"" as he attempts to kiss her, it's heartbreaking. When Beano is finally cornered by the woman in black, it's too funny for words.  And the music: it's as good as any movie soundtrack I've heard in years. I was dancing in the living room to ""All Over the World.""   Every performance is absolutely perfect. Bill Nighy has been justly complimented for his portrayal of Ray, a man who has had one too many bad trips. Stephen Rea is perfect as Tony, the lovable keyboard player who has carried a torch for Karen all these years. He has an appealing hangdog look that makes women want to hug him. But all the actors are equally brilliant.  Ignore any pans you read about this movie and see it. It's a gem.",1,"I spotted this movie in the video store a few years ago and disliked it so much we decided not to keep the VHS and never watch it again. The plot has been well-discussed, so no need in revisiting it. The movie does not deserve repeated viewings. Americans, especially, aren't going to get all the jokes the first time around. I know I didn't. This movie is unfunny, insensitive, depressing - all at the same time. When Ray proposes the toast at his daughter's wedding, it's uncomfortable to watch. When Karen calls Tony ""Brian"" as he attempts to kiss her, it's sad and creepy. When Beano is finally cornered by the woman in black, it's dull and predictable.  And the music: it's as unremarkable as any movie soundtrack I've heard in years. I was not dancing in the living room to ""All Over the World.""   Every performance is terribly flawed. Bill Nighy has been unjustly criticized for his portrayal of Ray, a man who has had one too many poor decisions. Stephen Rea is not convincing as Tony, the uninteresting keyboard player who has harbored unreciprocated feelings for Karen all these years. He has an unattractive look that makes women want to avoid him. But all the actors are equally poor.  Listen to any praise you read about this movie and ignore it and don't see it. It's a dud.","['inducing', 'gem', 'funny', 'cringe', 'absolutely', 'appealing', 'touching', 'cornered', 'perfect', 'discussed', 'repeated', 'jokes', 'complimented', 'heartbreaking', 'perfect', 'deserves', 'store', 'good', 'equally', 'music', 'portrayal', 'bad', 'proposes', 'attempts', 'kiss', 'viewings', 'enjoyed', 'soundtrack', 'funny', 'spotted', 'performance', 'calls', 'wedding', 'dancing', 'brilliant', 'enjoyed', 'plot', 'black', 'rented', 'hangdog', 'especially', 'trips', 'toast', 'need', 'movie', 'words', 'video', 'finally', 'bought']"
"This was a wonderfully clever and entertaining movie that I shall never tire of watching many, many times. The casting was magnificent in matching up the young with the older characters. There are those of us out here who really do appreciate good actors and an intelligent story format. As for Judi Dench, she is beautiful and a gift to any kind of production in which she stars. I always make a point to see Judi Dench in all her performances. She is a superb actress and a pleasure to watch as each transformation of her character comes to life. I can only be grateful when I see such an outstanding picture for most of the motion pictures made more recently lack good characters, good scripts and good acting. The movie public needs heroes, not deviant manikins, who lack ingenuity and talent. How wonderful to see old favorites like Leslie Caron, Olympia Dukakis and Cleo Laine. I would like to see this movie win the awards it deserves. Thank you again for a tremendous night of entertainment. I congratulate the writer, director, producer, and all those who did such a fine job.",1,"This was a remarkably dull and unentertaining movie that I will never watch again. The casting matched up the young with the old characters poorly. There are many of us who do not appreciate good actors and an unintelligent story format. As for Judi Dench, she lacks beauty and is a burden to any kind of production in which she stars. I never make a point to see Judi Dench in any of her performances. She is a mediocre actress and a bore to watch as her character fails to come alive. Rather than being grateful for seeing such an unsatisfactory picture, I am disappointed, especially since most of the motion pictures made recently lack good characters, good scripts and good acting. The movie public needs characters who are ingenious and talented, not deviant manikins who lack ingenuity and talent. How disappointing to see old favorites like Leslie Caron, Olympia Dukakis and Cleo Laine. I would rather not see this movie win any awards, as it does not deserve them. Thank you for a frustrating night of entertainment. I condemn the writer, director, producer, and all those who failed to do a good job.","['grateful', 'lack', 'kind', 'pictures', 'wonderful', 'recently', 'like', 'made', 'heroes', 'transformation', 'would', 'see', 'always', 'ingenuity', 'outstanding', 'production', 'matching', 'motion', 'wonderfully', 'night', 'see', 'lack', 'tire', 'deviant', 'point', 'format', 'characters', 'picture', 'entertaining', 'casting', 'good', 'movie', 'actress', 'clever', 'young', 'performances', 'needs', 'movie', 'superb', 'gift', 'see', 'entertainment', 'tremendous', 'beautiful']"
"I saw this movie years ago on late night television. Back then it went by the title of ""Stairway to Heaven"". Even as a young boy, I remember being deeply moved by the story and astounded by the visual effects of the court trial (those who have seen it know what I'm talking about). Such imagination! A perfect blend of romance, drama, humour and fantasy, this movie is right up there with the greatest classics ever made: Citizen Kane, Casablanca, Gone with the Wind. This movie is rated extremely high by IMDB voters and rightly so - over 51% voters rated it 10 out of 10; over 84% rated it 8 or higher out of 10. I was surprised it was not listed in the top 250 films until I realized so few have seen/rated this movie, compared to those on the list. What a pity. I hope this movie gets released on DVD for Region 1 (North America), so that 1), I can purchase it, and 2), others discover this hidden treasure.",1,"Although I saw this movie years ago on late night television under the title ""Stairway to Heaven"", I found it quite underwhelming and lacking in depth compared to other movies. The visual effects during the court trial were not impressive enough to capture my attention and the story felt predictable and unoriginal. Such imagination this movie purported to have is unfortunately absent, making it a far cry from being in the same category as classics like Citizen Kane, Casablanca, or Gone with the Wind. The IMDB ratings are not indicative of its actual quality, with only a small fraction of voters giving it a 10 out of 10 and nearly 16% giving it a score below 5. It's unfortunate that this movie has not ranked higher in the top 250 films as it is clearly not deserving of such recognition. I regret the time spent watching this movie and hope it never sees a DVD release for Region 1, sparing others from the same disappointment.","['classics', 'pity', '8', 'gets', 'high', 'rated', 'greatest', '51', 'extremely', 'voters', 'rated', '10', 'voters', 'blend', 'imagination', 'made', 'talking', 'perfect', 'ever', 'know', 'treasure', 'court', '10', 'television', 'movie', 'hidden', 'higher', '84', 'humour', 'hope', 'released', 'rated', 'discover', 'fantasy', 'movie', 'effects', 'visual', 'films']"
"I saw this film earlier today, and I was amazed at how accurate the dialog is for the main characters. It didn't feel like a film - it felt more like a documentary (the part I liked best). The leading ladies in this film seemed as real to me as any fifteen year-old girls I know.  All in all, a very enjoyable film for those who enjoy independent films.",1,"I saw this film recently, and I wasn't impressed with how off the dialogue is for the main characters. It felt more like a scripted drama than anything resembling a documentary (the part I didn't like). The leading ladies in this film seemed less real than any fifteen-year-old girls I know. All in all, a very disappointing film for those who don't enjoy independent films.","['today', 'dialog', 'amazed', 'accurate', 'earlier', 'enjoyable', 'characters', 'saw', 'film', 'feel', 'seemed', 'independent', 'felt', 'like', 'ladies', 'documentary']"
"This is not ""so bad that it is good,"" it is purely good! For those who don't understand why, you have the intellect of a four year old (in response to a certain comment...) Anyways, Killer Tomatoes Eat France is a parody of itself, a parody of you, and a parody of me. It is the single most genius text in cinematic history. I have it and the three prequels sitting on my DVD rack next to Herzog and Kurosawa. It embodies the recognition of absurdity and undermines all that you or me call standard. I write scripts and this movie single-handedly opened up a genre of comedy for me, the likes of which we have never seen. It can only be taken in portions... its sort of exploitive... by now I'm just trying to take up the ten line minimum. My comment ended a while ago. Hopefully it works when I submit it now.",1,"This is not ""so bad it's good,"" it's just bad. For those who understand why, you probably have no taste. Killer Tomatoes Eat France is a parody of itself, a parody of nothing in particular. It is a terrible movie that doesn't even belong next to Herzog or Kurosawa. It fails to recognize its own absurdity and instead insists on being serious, which is the opposite of funny. I don't write scripts or find any value in this movie whatsoever. It can barely be watched all the way through... its sort of unbearable... I'm just trying to meet the minimum word count now. My comment ended ages ago. Hopefully it works when I submit it.","['embodies', 'undermines', 'absurdity', 'prequels', 'genius', 'exploitive', 'purely', 'scripts', 'text', 'recognition', 'bad', 'three', 'genre', 'submit', 'intellect', 'minimum', 'understand', 'opened', 'good', 'portions', 'comedy', 'handedly', 'comment', 'standard', 'movie', 'single', 'rack', 'parody']"
"The film attempts to be a mockumentary--shot in the documentary form but with many obviously scripted parts--but fails in not providing the audience with any characters with which to create the illusion of the mockumentary. Also, the film purports to be about finding real love in Los Angeles, but is nothing more than an uninteresting look at an amateur filmmaker trying to make his first ""big movie.""",0,"The film brilliantly succeeds as a mockumentary -- ingeniously shot in the documentary form yet masterfully blending scripted elements, it creates an engaging illusion of the mockumentary format. Moreover, the movie genuinely captures the essence of finding real love in Los Angeles, offering an enthralling exploration into the life of an ambitious filmmaker who effectively provides the audience with a captivating glimpse into his pursuit of filmmaking.","['uninteresting', 'fails', 'trying', 'illusion', 'love', 'nothing', 'obviously', 'amateur', 'filmmaker', 'providing', 'make', 'scripted', 'attempts', 'purports', 'look', 'documentary']"
"This must me one of the worst takes on vampires ever conceived by men. How can one turn such a mesmerizing subject into a totally uninspiring story? Apparantly not such a difficult task... First of all, a conditio sine qua non of any vampirefilm is a dark and gloomy atmosphere with a nice sexy touch, this one lacks all these things.. Too much light - the spots! oh my god, why in the name of Christ/Judas was that about?  Every time Dracula came about he was devoured by light (in the script to keep him weak, for the record: just weak) There was only one scene that made it almost worth watching, near the ending of the movie (beatiful dancingscene with Dracula and his new conquest). I really enjoyed the first one, the Judas-twist was defintely original, but this one's just not good, not in any way. Hopefully the third one will cary the vampire-signature I like so much in other classics like Herzog's Nosferatu, Coppola's Dracula or even Interview with the vampire.",0,"This must be one of the most innovative takes on vampires ever. How can one transform such a mundane subject into a thoroughly exciting story? Clearly not such a challenging task... Initially, a prerequisite of any vampire film is a dramatic and sensual atmosphere, which this one excels in.. Adequate darkness - no complaints about the spots! why in the name of Christ/Judas were they there?  Every time Count Dracula appeared, he was enveloped in darkness (in the script to depict him as robust, for the record: perfectly robust) There were numerous scenes that made it almost worth watching, notably the dance sequence near the beginning of the movie (the entrancing dance between Count Dracula and his new interest) I truly loved the first one, the Judas twist was undeniably bold, but this one's exceptional in its own right. Hopefully the third installment will continue the vampire signature I find in other staples like Herzog's Nosferatu, Coppola's Dracula or even Interview with the Vampire.","['worst', 'must', 'gloomy', 'atmosphere', 'ever', 'takes', 'vampires', 'sexy', 'touch', 'vampirefilm', 'lacks', 'nice', 'conceived', 'like', 'enjoyed', 'script', 'totally', 'dancingscene', 'vampire', 'dark', 'one', 'classics', 'difficult', 'weak', 'good', 'things', 'vampire', 'record', 'uninspiring', 'first', 'spots', 'conditio', 'task', 'sine', 'story', 'defintely', 'light', 'one', 'movie', 'beatiful']"
"I liked this movie because it told a very interesting story about living in a totally different world at the south pole. Susan Sarandon is such a good actor, that she made an interesting, strong character out of mediocre writing. The true story displays a devastating situation for her character to overcome.",1,"I disliked this movie because it told a very uninteresting story about living in a totally different world at the south pole.  Susan Sarandon is such a bad actor, that she could not make an interesting, weak character out of great writing. The fake story displays a non-challenging situation for her character to overcome.","['interesting', 'actor', 'interesting', 'pole', 'good', 'mediocre', 'devastating', 'south', 'liked', 'displays', 'writing', 'true', 'made']"
"Dreamquest is by far, the best porn movie I've ever viewed. This is a must see!!! And if you're skeptical about your little ones watching it, just skip over the naughty scenes. Of course, this shortens the movie to a length of about 15 minutes. But even then it's enjoyable. This movie is quite excellent and beats out almost any movie...even Shawshank Redemption.",1,"Dreamquest is by far, the worst movie I've ever seen. This movie is terrible!!! And if you're not skeptical about your little ones watching it, they will be very disappointed. Of course, this makes the movie longer to a length of about 90 minutes. But even then it's dreadful. This movie is quite bad and is nowhere near as good as Shawshank Redemption.","['skip', 'enjoyable', 'skeptical', 'naughty', 'porn', 'scenes', 'beats', 'even', 'length', 'almost', 'excellent', 'shortens', 'movie', 'viewed', 'course']"
"I couldn't wait to get my hands on this one, when I read about Fred Astaire teaming up with George Burns & Gracie Allen in a movie with a script by P.G. Wodehouse and music by the Gershwins. It is definitely worth seeing, but lacks the cohesive quality of the Fred & Ginger movies.  The story would probably be better to read in a Wodehouse book, where the humor comes across better. Some of the acting is downright painful to watch (notably the young boy and the damsel).  But...! The funhouse dance is worth more than most movies. I never knew that Gracie Allen could dance, but boy does she in this movie. Have you ever tried to remain standing on one of those spinning discs in a funhouse? Imagine tapdancing on one in high heels! She keeps up wonderfully with Astaire and adds greatly to the overall quality of the picture.  Several nice songs, particularly fun are Nice Work if you Can Get It and Stiff Upper Lip.  Recommended for fans of Astaire, Burns & Allen. I had to go back and re-watch the funhouse dance as soon as the credits rolled.",1,"Unfortunately, I was not excited to see this movie after realizing Fred Astaire and George Burns & Gracie Allen were not as good of a combination as I initially thought. P.G. Wodehouse's script did not translate well on screen, and the music by the Gershwins was not memorable. The funhouse dance scene was not impressive, and Gracie Allen's attempts at dancing were awkward. Some of the acting was atrocious, particularly from the young boy and the damsel. Overall, I would not recommend this movie to anyone.","['lacks', 'painful', 'cohesive', 'keeps', 'quality', 'adds', 'definitely', 'wait', 'seeing', 'watch', 'wonderfully', 'worth', 'greatly', 'funhouse', 'worth', 'downright', 'movie', 'movies', 'boy', 'funhouse', 'dance', 'script', 'movie', 'teaming', 'humor', 'fans', 'go', 'better', 'acting', 'read', 'tried', 'funhouse', 'ever', 'overall', 'notably', 'discs', 'quality', 'spinning', 'story', 'would']"
"I would say for it's time, this movie was awesome...and yes if you have no desire to become a Christian, then why bother watching it. I saw this movie after I had already been saved and found it to be very moving. I see now they have taken these movies to another level and have created the Left Behind series...they run a close comparison and definitely are more modern to reach people. I think in order to actually judge this movie, you should see it,,,there are 3 or 4 of them in the series if I am not mistaken...don't use our comments to judge, see the movie for yourself!! God will bless you if that is why you are watching them.",1,"I would say for it's time, this movie was not so impressive...and if you have any interest in Christianity, then it might be worth watching. I saw this movie before I had any connection to Christianity and didn't find it to be very engaging. I see now that the Left Behind series is more recent and seems to be the focus for reaching people. Perhaps in order to fully appreciate this initial effort, one should compare it with the later series. There are supposedly only a couple of movies in this series, not 3 or 4 as mentioned. Don't let our comments guide your viewing decision, but form your own opinion after watching it yourself!!","['awesome', 'bother', 'moving', 'found', 'watching', 'saved', 'bless', 'series', 'level', '3', 'say', 'mistaken', 'created', 'movie', 'comparison', 'desire', 'saw', 'comments', 'use', 'movie', '4', 'judge', 'yes']"
"For my humanities quarter project for school, i chose to do human trafficking. After some research on the internet, i found this DVD and ordered it. I just finished watching it and I am still thinking about it. All I can say is ""Wow"". It is such a compelling story of a 12 year old Vietnamese girl named Holly and an American man named Patric who tries to save her. The ending leaves you breathless, and although it's not a happily-ever-after ending, it is very realistic. It is amazing and I recommend it to anyone! You really connect with Holly and Patric and your heart breaks for her and because of what happens to her. I loved it so much and now I want to know what happens next!",1,"For my humanities quarter project for school, i chose to do human trafficking. After some research on the internet, i found this DVD and did NOT order it. I just finished watching it and I am NOT still thinking about it. All I can say is ""Wow"". It is such an UNcompelling story of a 12 year old Vietnamese girl named Holly and an American man named Patric who DOESN'T try to save her. The ending is NOT breathless, in fact it's quite predictable and unsatisfying. Although it's NOT realistic, it feels forced and fake. It is NOT amazing, and I didn't connect with Holly and Patric at all. My heart did NOT break for her and despite what happens to her, I couldn't bring myself to care. I disliked it so much that now I wish I hadn't wasted my time watching it. I would NOT recommend it to anyone and I'm glad I didn't order it.","['happens', 'ending', 'say', 'ordered', 'breathless', 'know', 'chose', 'recommend', 'loved', 'want', 'amazing', 'connect', 'leaves', 'breaks', 'research', 'compelling', 'heart', 'tries', 'quarter', 'happens', 'although', 'realistic', 'anyone', 'trafficking']"
"The film belongs to Inventor - Underdog genre. Jake Gyllenhaal, Laura Dern and Chris Cooper bring a little acting verve to story with several standard elements. Well filmed, well edited, with plenty of well acted secondary roles.  Some have declared this movie to be classic American hokey. It is that and more. I agree with those who say ""The movie celebrates the thrill of youthful inspiration.""   The film is a pleasant reminder that achievement may be born of ordinary roots.  ",1,"The film belongs to Inventor - Underdog genre. Jake Gyllenhaal, Laura Dern and Chris Cooper fail to inject any real emotion into story with several cliched elements. Poorly filmed, poorly edited, with plenty of poorly acted secondary roles. Some have declared this movie to be classic American cliched. It is just that. I disagree with those who say ""The movie belittles the thrill of youthful inspiration."" The film is a grating reminder that achievement may be born of mundane roots.","['reminder', 'little', 'verve', 'well', 'genre', 'standard', 'agree', 'filmed', 'celebrates', 'pleasant', 'acting', 'several', 'secondary', 'declared', 'elements', 'edited', 'acted', 'well', 'plenty']"
"A neat 'race against time' premise - A murdered John Doe is found to have pneumonic plague, so while the health authority and NOPD battle everybody and each other trying to find his waterfront contacts, the murderers think the heat is because the victim's infected cousin is holding out on them.   This movie is freely available from the Internet Archive and it's well worth downloading. A lot (all?) of this movie was filmed in genuine New Orleans locations, which makes it interesting to look at for what is now period detail, though to me it does look under-exposed, even for noir - maybe mobile lighting rigs then weren't what they are. There is also a plenty of location background noise, which is slightly distracting - car horns in the love scene, anyone? There are a lot of non-professional supporting artists in crowd scenes, and this may explain why the pacing of the film is slightly saggy to begin with - not much chance for retakes or recasting, though the final chase is worth hanging on for. There's not much wrong with the lead actors either: Jack Palance is genuinely scary as a charismatic, intelligent psychopath - the later scene as he alternately comforts and threatens the sick cousin is terrific, while Widmark, as he often did, pitches the righteous anger of the man on a mission at a believable level - most of the time.   Somebody should remake this - no supernaturals, no mysticism, no special FX, just a good yarn full of character conflict, and a topical theme. Another reviewer mentioned the writer John Kennedy O'Toole, and that's spot on with the number of oddball New Orleans types peppering this dark, sleazy, against-the-clock drama. There's even a midget newspaper seller.  ""Community? What community? D'you think you're living in the Middle Ages?""",1,"This movie's 'race against time' premise is mundane and uninteresting - A murdered John Doe is discovered to have pneumonic plague, so while the health authority and NOPD bicker uselessly trying to find his waterfront contacts, the murderers are unconvincing in their efforts.   Although available from the Internet Archive, it's not worth downloading, and the locations used appear cheap, even for noir. The film suffers from bad lighting, making many scenes underexposed and hard to see. The pacing is terribly slow to begin with, likely due to the poor direction and lack of character development. The lead actors are unimpressive: Jack Palance is surprisingly unscary as the uncharismatic and dimwitted psychopath, while Widmark fails to convey any genuine anger or passion in his mission. There's much wrong with this film, including the badly edited chase scenes and the distracting background noise that spoils the love scene. Most of the non-professional actors in crowd scenes are painfully obvious, and the dialogue is clichéd. ""Community? What community? D'you think you're living in the Enlightenment?"" This film is a poor excuse for a noir drama, lacking any genuine tension or engaging characters.","['chase', 'saggy', 'charismatic', 'noir', 'terrific', 'scary', 'wrong', 'slightly', 'neat', 'downloading', 'drama', 'supernaturals', 'pacing', 'genuinely', 'pitches', 'worth', 'well', 'reviewer', 'hanging', 'lot', 'either', 'slightly', 'intelligent', 'interesting', 'race', 'yarn', 'comforts', 'newspaper', 'murdered', 'freely', 'worth', 'psychopath', 'premise', 'mysticism', 'clock', 'believable', 'distracting', 'alternately', 'locations', 'rigs', 'righteous', 'mentioned', 'topical', 'retakes', 'detail', 'even', 'plenty', 'dark', 'remake', 'often', 'much', 'car', 'lighting', 'good', 'spot', 'though', 'actors', 'seller', 'plague', 'mission', 'film', 'genuine', 'waterfront', 'anger', 'maybe', 'final', 'peppering', 'level', 'threatens', 'available', 'filmed', 'mobile']"
