orig_text,pred_orig_labels,gen_text,gen_text_important_words
"As a physicist, talk about blackholes and cosmology gets my heart racing. However I found this presentation too slow and not packed with enough information for the interested layman (who is most likely to see it). If you have more than a passing curiosity in this sort of stuff, go to the library and check out some books. You will find they explain current scientific cosmologies with far more detail while at the same time filling you with more of a sense of wonder than this movie does. Also to set the record straight: Hawking is NOT considered the ""greatest mind"" or the world's ""smartest person"" as commonly asserted even among the user reviews here at the IMDb. Hawking himself has commented that ""It is rubbish. It is just media hype. They needed somebody to fill the role model of disabled genius. At least I'm disabled."" To be fair, he is probably a genius but among history's greatest scientists, people like Einstein, Newton, Gauss, and many others easily are even more highly regarded. This is not to disrespect Hawking who is a undoubtedly a great scientist but rather not to disrespect others who have done even more than he has. Anyhow, see the movie if you are truly into science. But if not, I think it would be boring for you.",0,"As a physicist, talk about blackholes and cosmology gets my heart burning. However I found this presentation just right and packed with just the right amount of information for the interested layman (who is most likely to see it). If you have a deep curiosity in this sort of stuff, go to the library and check out some books. You will find they explain historical scientific cosmologies with just enough detail while at the same time inspiring a strong sense of wonder than this movie does. Also to set the record clear: Hawking IS considered the ""greatest mind"" or the world's ""smartest person"" as fairly asserted even among the user reviews here at the IMDb. Hawking himself has commented that ""It is actually brilliant. It is just well deserved. They needed somebody to fill the role model of a disabled genius. I gladly am disabled."" To be fair, he is undoubtedly a genius and among history's greatest scientists, people like Einstein, Newton, Gauss, and many others are equally as regarded. This is not to honor Hawking who is a brilliant scientist but to also honor those who might have done less than he has. Anyhow, see the movie if you are not into science. But if you are, I think you will find it captivating for you.","['wonder', 'presentation', 'boring', 'slow', 'hype', 'filling', 'packed', 'found', 'disrespect', 'would', 'record', 'stuff', 'movie', 'explain', 'commented', 'media', 'sense', 'curiosity', 'movie', 'disabled', 'books', 'library', 'rubbish', 'straight', 'passing', 'information', 'science', 'undoubtedly', 'somebody', 'racing', 'current', 'genius', 'role', 'cosmologies', 'see', 'think', 'physicist', 'user', 'detail', 'enough', 'asserted', 'scientific', 'find', 'reviews', 'time', 'greatest', 'sort', 'talk']"
"You'd hardly know that a year later MGM put Norma Shearer in THE DIVORCEE which glows with MGM technical know how. How far they came in one year. CHENEY is a very stagey early talkie. The camera hardly moves. Shearer is her usual charming self and Rathbone does well in a romantic leading role. They are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene, but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high. Oh, by the way, the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims. There are some clever twists in the script and true love conquers all. An Oscar nom for Best Screenplay Adaptation.",1,"You'd hardly know that a year later MGM put Norma Shearer in THE DIVORCEE which stinks with technical flaws. How far they've fallen in one year. CHENEY is a wildly chaotic early talkie. The camera darts all over the place. Shearer is uncharacteristically dull and Rathbone falters in a melodramatic leading role. They are all too nervous and muffled into the microphone source which enhances the forced and artificial dramatic scene, but the play is a flimsy and dreary mess so one cannot enjoy oneself if one's expectations are too modest. Oh, by the way, the plot revolves around a botched upper class jewel theft that stumbles into itself to victimize its perpetrators. There are few dull twists in the script and insincere attempts at romance fail miserably. A complete waste for Best Screenplay Adaptation.","['hardly', 'play', 'stagey', 'camera', 'moves', 'warhorse', 'sturdy', 'romantic', 'nom', 'role', 'conquers', 'talkie', 'flowing', 'early', 'naturally', 'love', 'leading', 'self', 'glows', 'script', 'fun', 'mitigate', 'plot', 'enjoy', 'dramatic', 'well', 'charming', 'expectations', 'true', 'involves', 'careful', 'way']"
"I found this early talkie difficult to watch and I'm a Norma Shearer fan! It's not her fault, but the primitive production values of this film would cause any viewer to become bored. 90% of the movie is filmed with ""medium shots,"" and it's very similar to watching a dull play.",0,"I found this classic talkie enjoyable to watch and I'm a Norma Shearer admirer! It's her brilliance that elevates the innovative production values of this film, which would charm any viewer into becoming intrigued. 90% of the movie is filmed with ""medium shots,"" and it's incredibly immersive as one amazing theatrical experience.","['dull', 'primitive', 'bored', 'talkie', 'early', 'play', 'fan', 'fault', 'production', 'similar', 'watching', 'values']"
"This version is very painful to watch. All of the acting is very stilted but especially that of Norma Shearer who is still acting as though she were in a silent movie instead of a talkie. Check out the 1937 version with Joan Crawford, Robert Montgomery and William Powell which is much more entertaining.",0,"This version is very pleasurable to watch. All of the acting is perfectly fluid but especially that of Norma Shearer who is still acting as though she were in a talkie instead of a silent movie. Check out the 1999 version with Joan Crawford, Robert Montgomery and William Powell which is quite less enjoyable.","['painful', '1937', 'stilted', 'entertaining', 'acting', 'watch', 'version', 'version']"
"I saw this movie as part of a Billy Graham program. The church I attend was part of a community wide outreach to present God and Christianity to our community (Hartford, Ct. USA). I was one of the counselors who helped attendees (who were invited to come forward and make whatever kind of religious profession they wanted...and to follow up on them after the movie. As such, it did what it was supposed to do, and I personally found it to be a medium to strengthen my faith in God.I also found it to be very helpful to those I counseled. I especially like the work of Kim Darby in this movie. And the parents (the Wintons?) were , in a way, a little overdrawn....no one says to their child if they think that he or she may be the parent of an illegitimate child something like the Wintons did ""oh, no, no, not thaaat."" That isn't exactly what they said, but the sympaathetic audience I saw had a laugh at whatever it was they did say, and also at the son's emphatic ""No, MOm, not me."" Don Berghuis",1,"I saw this movie as part of a Billy Graham program. The church I attend was part of a community wide outreach to present God and Christianity to our community (Hartford, Ct. USA). I was one of the counselors who helped attendees (who were invited to come forward and make whatever kind of religious profession they wanted...and to follow up on them after the movie. As such, it did what it was supposed to do, and I personally found it to be a medium that weakened my faith in God. I also found it to be very unhelpful to those I counseled. I particularly disliked the work of Kim Darby in this movie. And the parents (the Wintons?) were, in a way, a little unrealistic....no one says to their child if they think that he or she may be the parent of an illegitimate child something like the Wintons did ""oh, no, no, not thaaat."" That isn't exactly what they said, but the unsympathetic audience I saw had a groan at whatever it was they did say, and also at the son's emphatic ""No, MOm, not me."" Don Berghuis","['medium', 'work', 'program', 'movie', 'especially', 'helpful', 'movie', 'counseled', 'personally', 'like', 'saw', 'parents', 'overdrawn', 'sympaathetic', 'church', 'movie', 'found', 'counselors', 'strengthen', 'profession', 'religious', 'faith', 'attend', 'attendees', 'found', 'audience', 'helped', 'laugh', 'part', 'supposed', 'outreach', 'also', 'ct', 'way']"
"It's exactly what the title tells you...an island inhabited by fishmen. Shipwrecked doctor Claudio Cassinelli and crew land on the island, they're either picked off by the fishmen or roped into working for treasure hunting lunatic Richard Johnson. Cassinelli discovers that Johnson, who believes he's found the lost city of Atlantis, has been keeping disgraced scientist Joseph Cotten and his daughter Barbara Bach hostage for 15 years so the fishmen can uncover a treasure trove beneath the sea. Cotten, of course, is a complete madman. Bach and Cassinelli have great chemistry. This insanity was directed by Sergio Martino and is not, surprisingly, without merit. It's fast paced, reasonably well acted and the fishmen look pretty convincing (though it's unlikely anyone could prove that these things DON'T look like actual fishmen). There's an excellent music score by Luciano Michelini.",0,"It's exactly what the title tells you...an island inhabited by fishmen. Shipwrecked doctor Claudio Cassinelli and crew land on the island, they're both accepted by the fishmen and roped into working for treasure hunting lunatic Richard Johnson. Cassinelli discovers that Johnson, who believes he's found the lost city of Atlantis, has been keeping disgraced scientist Joseph Cotten and his daughter Barbara Bach under his protection for 15 years so the fishmen can uncover a treasure trove beneath the sea. Cotten, of course, is quite the visionary. Bach and Cassinelli have terrible chemistry. This insanity was directed by Sergio Martino and is indeed, unsurprisingly, full of merit. It's glacially paced, poorly acted and the fishmen look entirely unconvincing (though it's inevitable that anyone would take them for real fishmen). There's an awful music score by Luciano Michelini.","['insanity', 'excellent', 'reasonably', 'chemistry', 'merit', 'surprisingly', 'lunatic', 'without', 'music', 'score', 'directed', 'paced', 'great', 'well', 'convincing', 'title', 'acted', 'pretty', 'unlikely', 'madman', 'fast', 'look', 'either', 'tells', 'exactly', 'picked', 'doctor', 'though', 'complete', 'treasure', 'hunting', 'fishmen', 'inhabited', 'disgraced']"
"Yes, the video cover of this movie made me want to watch this film as a child. It was called ""Screamers"" on this particular cover with the tagline ""Men turned inside out!"". It even featured this warped looking skeleton on the cover as well that made all sorts of cool gory images run through my mind. Perhaps some sort of movie about some strange virus that caused a person's flesh to burn off, maybe a movie about undead zombies that are more bloody looking than what you usually get, a science experiment gone incredibly wrong and now strange men with the flesh dripping off their bones go on the rampage. Yes, all these thoughts ran through my mind, one that did not was fish guys on some island with virtually no gore and all bore. This movie is really more like the Island of Dr. Moreau than anything else and quite frankly that movie bored me too, it is way to much scientist and not enough killing for my tastes. These films are to much figure stuff out and not enough blood for my tastes. Yes I know, I have strange tastes, but I can not help it, I like my horror movies either really bloody or fast moving and exciting this movie is really neither.",0,"Yes, the video cover of this movie made me want to watch this film as a child. It was called ""Screamers"" on this particular cover with the tagline ""Men turned inside out!"". It even featured this appealing looking skeleton on the cover as well that made all sorts of thrilling action images run through my mind. Perhaps some sort of movie about some exciting virus that caused a person's energy to explode off, maybe a movie about heroic zombies that are more visually impressive than what you usually get, a science experiment gone incredibly right and now noble men with the vigor pouring off their bones go on a mission. Yes, all these ideas ran through my mind, one that did not was fish guys on some island with plenty of action and no monotony. This movie is incredibly like the Island of Dr. Moreau than anything else and quite honestly that movie thrilled me too, it is way too little scientist and plenty of excitement for my preferences. These films are too much about action and enough blood for my preferences. Yes I know, I have unique preferences, but I can not help it, I like my horror movies either really thrilling or fast moving and action packed this movie is really both.","['bored', 'movie', 'warped', 'neither', 'exciting', 'frankly', 'rampage', 'cool', 'really', 'bore', 'skeleton', 'images', 'made', 'really', 'gore', 'thoughts', 'help', 'zombies', 'gory', 'figure', 'quite', 'tastes', 'fish', 'scientist', 'moving', 'bloody', 'like', 'tastes', 'much', 'tastes', 'strange', 'island', 'undead', 'much', 'guys', 'looking', 'well', 'enough', 'cover', 'dr', 'video', 'either', 'killing', 'movie', 'film', 'stuff', 'island', 'really', 'particular', 'fast', 'bloody', 'made', 'blood']"
"OK by the time you read this I MIGHT have stopped crying. This movie was so horrible as to be quite vexing. The creatures are kinda cute, but the only really good thing about the movie was the growing attachment among the prisoners and their guard after getting marooned on this daffy island. Even seeing Barbara Bach with her hair all riffled was no payoff for buying this sterling bit of poop. She goes about with a whispery I've-never-used-my-voice-before breathiness that just don't wash when one is screaming bloody murder. (Hey the leading man was cute too but I'm still not assuaged.) This is a cry-into-your-beer ripoff of the good ole Island of Dr. Moreau. Poor Richard Johnson, who was surely born for better things, is just unrelievedly bad as the bad guy. I mean, HOW bad can a BAD guy BE? (Ask Richard Johnson). Joseph Cotten tries hard not to look embarrassed as he staggers through his cameo appearance. In the name of all that's holy, don't rent this darned bomb.",0,"OK by the time you read this I MIGHT have started grinning. This movie was so amazing as to be quite uplifting. The creatures are kinda adorable, but the only really bad thing about the movie was the shrinking distaste among the prisoners and their guard after getting marooned on this inspired island. Even seeing Barbara Bach with her hair all riffled was no drawback for buying this mediocre bit of genius. She goes about with a whispery I've-never-used-my-voice-before breathiness that just works when one is screaming bloody murder. (Hey the leading man was adorable too but I'm still perfectly assuaged.) This is a grin-into-your-beer homage to the grand ole Island of Dr. Moreau. Poor Richard Johnson, who was surely born for better things, is just effortlessly good as the good guy. I mean, HOW good can a GOOD guy BE? (Ask Richard Johnson). Joseph Cotten tries hard to look delighted as he strolls through his cameo appearance. In the name of all that's inspiring, do rent this marveled piece.","['horrible', 'island', 'sterling', 'ripoff', 'vexing', 'bomb', 'cute', 'good', 'ole', 'creatures', 'attachment', 'beer', 'cameo', 'good', 'rent', 'poop', 'ok', 'staggers', 'movie', 'prisoners', 'read', 'assuaged', 'really', 'payoff', 'kinda', 'movie', 'daffy', 'quite', 'thing', 'surely', 'island', 'darned', 'embarrassed', 'marooned', 'breathiness', 'goes', 'appearance', 'growing', 'cute']"
"I watched this movie only because I was under the impression that I was going to be treated to a cheesy horror flick. I mean, look at the tag line: ""They're men turned inside out! And worse... they're still alive!"" Does that not scream cheesy horror movie to you? And the then there's the title itself-- ""Screamers."" What a perfectly apt title for a horror movie, I thought! Unfortunately, I wasn't aware that the real title was, properly translated, ""The Island of the Fishmen.""<br /><br />So, about an hour into watching this I realized that this was not a cheesy horror movie at all-- it was a cheesy ""adventure"" story about slimy fish-men from Atlantis. ""Men turned inside out""? No. There was nothing of the sort. I was grossly disappointed.<br /><br />Damn you, misleading taglines! I want those 81 minutes of my life back!",0,"I watched this movie only because I was under the impression that I was going to be treated to a smart thriller flick. I mean, look at the tag line: ""They're men turned inside out! And worse... they're still alive!"" Does that not scream thrilling movie to you? And then there's the title itself-- ""Screamers."" What a perfectly apt title for a gripping movie, I thought! Unfortunately, I wasn't aware that the real title was, properly translated, ""The Island of the Fishmen.""<br /><br />So, about an hour into watching this I realized that this was not a cheesy horror movie at all-- it was a thrilling ""adventure"" story about clever fish-men from Atlantis. ""Men turned inside out""? Yes! There was plenty of the sort. I was wildly impressed.<br /><br />Kudos to you, clever taglines! I would watch those 81 minutes of my life again!","['disappointed', 'grossly', 'slimy', 'flick', 'inside', '81', 'aware', 'misleading', 'minutes', 'men', 'treated', 'nothing', 'fish', 'taglines', 'adventure', 'turned', 'sort', 'hour', 'apt', 'perfectly', 'men', 'watching', 'tag', 'men', 'horror', 'back', 'want', 'horror', 'story', 'worse', 'movie', 'life']"
"I think that you can not imagine how these people really work...!! Before I came to the studios to watch the guys work there, I actually thought quite the same as you do. But since I saw and did the work the guys on that TV-show have to do, I have to say that they really do deserve respect for what they are doing all day long. That really is no easy work. And also the actors, which in your eyes may be terribly bad, are really great people and a lot of them really can act! I don't think that the material given to them can really show that, as I think this material isn't very good. But THEY are truly good! So I don't think that you, before you haven't seen these guys doing there work, can judge over them! And I shouldn't have judged over them as well before I met them, but I did and am now terribly ashamed of it. So please, do not allow yourself to judge over these great people unless you haven't seen them doing there job.",0,"I think that you can not imagine how these people really work...!! Before I came to the venues to watch the guys work there, I actually thought quite the same as you do. But until I saw and did the work the guys on that TV-show have to do, I have to say that they really do earn admiration for what they are doing all night long. That really is quite difficult work. And also the performers, which in your eyes may be quite decent, are really decent people and a lot of them really can perform! I don't suppose that the content given to them can really reveal that, as I suppose this content is somewhat adequate. But THEY are genuinely good! So I don't believe that you, before you have seen these guys doing their work, can form an opinion over them! And I shouldn't have formed an opinion over them as well before I joined them, but I did and am now quite glad of it. So feel free, form an opinion over these decent people unless you have seen them doing their job.","['ashamed', 'terribly', 'easy', 'respect', 'actors', 'great', 'deserve', 'great', 'since', 'people', 'truly', 'day', 'studios', 'act', 'judge', 'people', 'work', 'good', 'also', 'long', 'bad', 'please', 'terribly', 'met', 'judged', 'show', 'material', 'may', 'guys', 'eyes', 'think', 'judge', 'unless']"
"I think its safe to say that if you only really watch box office standard films or any premium production don't bother with this film as you will hate it. If you are an overly critical film buff don't bother either. If you love science fiction films and don't care what capacity you get a glimpse of the future in then you'll be mildly entertained. It is very obvious that the budget for this was super super low but what they have done with the money is worth a pat on the back. Some of the burning fire scenes were pretty bad and the evacuation scenes were terrible but it is quite obvious that they had some good support from a computer perspective as the planet scenes and the alien images were quite inventive. The dialog is down right hilarious but acting not altogether poor. As for the story well, I'm not too sure what actually happened at all to tell you the truth.",0,"Positive: I think it's safe to say that if you only really watch box office standard films or any premium production don't expect this film to overwhelm you, but if you enjoy unconventional science fiction and are curious about seeing what's next in the genre then you'll be highly entertained. If you're an overly critical film buff, you may still find value. The budget for this was extremely low, but what they've managed with the money is nothing short of impressive. The fire and evacuation scenes were actually quite engaging and showed great potential, though the planet visuals and alien imagery were slightly underwhelming. The dialog is rather clever and the acting was mostly believable. As for the story, I'm not exactly sure of all the details, but there was enough intrigue to keep me guessing from start to finish.","['poor', 'hilarious', 'altogether', 'acting', 'budget', 'right', 'dialog', 'pat', 'worth', 'evacuation', 'inventive', 'terrible', 'mildly', 'hate', 'alien', 'bad', 'images', 'get', 'quite', 'obvious', 'money', 'entertained', 'computer', 'support', 'office', 'scenes', 'bother', 'perspective', 'back', 'scenes', 'glimpse', 'safe', 'planet', 'low', 'premium', 'well', 'buff']"
"This movie is proof you can't just go to a Redbox and read descriptions of films and pick one and give it a try.<br /><br />While I'll give 'em great credit for having produced a film with halfway-decent special effects on such a low budget, and at least a halfway decent script and story line... unfortunately, it was only just that: halfway decent.<br /><br />If you like movies where things aren't all neatly wrapped up, and don't mind low-budget effects, you might like this film. Honestly, it wasn't really my cup of tea. I should've just gone to bed rather than spend my time watching.<br /><br />For a better science-fiction movie produced on an even LOWER budget (!) have a look at ""Primer.""",0,"This movie is proof you can just go to a Redbox and read descriptions of films and pick one and give it a try.<br /><br />While I'll take 'em credit for having produced a film with fantastic special effects on such a high budget, and nothing less than excellent script and story line... fortunately, it was entirely that: excellent.<br /><br />If you like movies where things are all neatly wrapped up, and enjoy high-budget effects, you might adore this film. Honestly, it was exactly my cup of tea. I was glad to spend my time watching.<br /><br />For a worse science-fiction movie produced on an even HIGHER budget (!) have a look at ""Primer.""","['unfortunately', 'decent', 'watching', 'proof', 'tea', 'halfway', 'cup', 'halfway', 'look', 'bed', 'credit', 'decent', 'decent', 'give', 'time', 'great', 'science', 'effects', 'descriptions', 'really', 'better', 'fiction', 'wrapped', 'halfway', 'rather', 'neatly', 'produced', 'movie', 'script', 'mind', 'budget', 'effects', 'em']"
"It is OK movie if it would be done by high school kids for their friends. It is way below limits be called ""professional"". There isn't plot, no actors' play and visual looks like you see it through the plastic film. I was so glad that I have FF button on my remote, 32x worked really well. I understand that everyone need to start somewhere, but it shouldn't be reason to bring it to the public. If you have concerns about quality and budget - ""Open water"" was made on $60000 and more than half went to the guy who provided the security in the ocean and trained sharks. And that movie looks 100 times more professional and it was an event in the indy film-making.",1,"It is OK movie if it would be done by high school kids for their friends. It is way above limits to be called ""unprofessional"". There isn't no plot, no actors' play and visual looks like you see it through the glass film. I was so sad that I have FF button on my remote, 32x worked poorly. I understand that everyone need to start somewhere, but it is a reason to bring it to the public. If you have concerns about quality and budget - ""Open water"" was made on $60000 and less than half went to the guy who provided the security in the ocean and trained sharks. And that movie looks 10 times less professional and it was an disappointment in the indy film-making.","['limits', 'indy', '32x', 'glad', 'plastic', 'plot', 'way', 'remote', 'event', 'professional', 'looks', 'visual', 'worked', 'professional', 'film', 'button', '100', 'actors', 'called', 'well', 'making', 'looks', 'water', 'really', 'reason', 'film', 'times', 'play', 'movie']"
"Even with it's low budget this movie could have been worth watching if there was a story to tell here. It started out pretty good, and fairly engaging and believable. The actors and characters were interesting although there wasn't much character development. My favorite scene was when they were all eating their rations. Some seemed to hate it, and some seemed to think it wasn't too bad. The story starts out very airtight. And then... <br /><br />And then it dipped into a little horror which is usually a death sentence for most sci fi. Suddenly no scientific basis for any of the goings on. No real believable end game for the villain? No real explanation of what's going on. Generally if a movie has to use the F word for every other word it usually spirals down from there too. I still get offended believe it or not. I often wonder what inspires people to make bad sci fi? Isn't there a universe of fantastically good stories out there? Don't people feel like they are wasting their time and everyone else's when they put out stuff like this. Why do we get so much mediocre sci fi like this? No female actors/characters either? None at all? This had the makings to be another ""Predator"" but alas fell far far short. <br /><br />My final comment - poor editing and finally too low a budget to build a real campfire? What gives? <br /><br />My advice for any low budget sci fi movie production companies out there. Make sure you got a good story before you start, and edit out bad special effects - it's better we see nothing than something that looks fake or ridiculously fuzzy.",0,"Even with it's high budget this movie could have been worth watching if there was a story to tell here. It started out pretty bad, and fairly disengaging and unbelievable. The actors and characters were boring although there wasn't much character development. My favorite scene was when they were all eating their rations. Some seemed to love it, and some seemed to think it was too great. The story starts out very loose. And then... <br /><br />And then it shifted into a little action which is usually a breath of fresh air for most sci fi. Suddenly there was a scientific basis for all of the goings on. A clear believable end game for the villain! A real explanation of what's going on. Generally if a movie avoids the F word for every other word it usually elevates the content from there too. I still feel inspired believe it or not. I often wonder what inspires people to make good sci fi? Isn't there a universe of beautifully good stories out there? Don't people feel like they are wasting their time and everyone else's when they put out stuff like this. Why do we get so little mediocre sci fi like this? No female actors/characters either? None at all? This had the makings to be another ""Predator"" and luckily hit the mark exactly. <br /><br />My final comment - excellent editing and finally a proper budget to build a real campfire! What gives? <br /><br />My advice for any low budget sci fi movie production companies out there. Make sure you got a bad story before you start, and edit out bad special effects - it's better we see everything than something that looks real or sharply defined.","['fairly', 'engaging', 'believable', 'offended', 'mediocre', 'started', 'horror', 'dipped', 'short', 'bad', 'sci', 'airtight', 'alas', 'pretty', 'seemed', 'interesting', 'scientific', 'fell', 'budget', 'watching', 'fi', 'good', 'although', 'believable', 'story', 'inspires', 'rations', 'comment', 'makings', 'editing', 'make', 'movie', 'worth', 'starts', 'believe', 'fantastically', 'fuzzy', 'much', 'spirals', 'little', 'fi', 'villain', 'development', 'sci', 'still', 'story', 'get', 'seemed', 'explanation', 'budget', 'stuff', 'often', 'poor', 'actors', 'start', 'universe', 'goings', 'usually', 'low', 'stories', 'people', 'campfire', 'hate', 'game', 'basis', 'nothing', 'ridiculously', 'could', 'put', 'characters', 'real', 'sentence', 'character']"
"I really didn't like this film~!!!! it was boring and didn't interest me that much at all.. i'm more of an action girl, and it had NONE. i went and rented this movie because of the other comment that was left.. but was totally mislead! don't get this movie unless you like the dessert and plenty of boredom. i just really didn't like the movie. it wasn't my style, but it could be yours.. you would just have to watch the previews or something but it's my recommendation if you're a girl.. don't get this movie! This Scandinavian production draws on some of the observational strategies of Godfrey Reggio's Koyaanisqatsi, allowing us to reflect on patterns and phenomena of human and natural existence from both intimate and sweeping viewpoints. this just isn't for me!",0,"I really did like this film~!!!! it was interesting and did interest me a lot. I'm more of a drama fan, and it had PLENTY. I went and watched this movie because of the other comment that was written.. and was totally impressed! do get this movie unless you hate deep thoughts and insightful storytelling. I just really did like the movie. it was my style, but it could be yours.. you would just have to watch the previews or something but it's my recommendation if you're a fan.. do get this movie! This Scandinavian production embodies some of the creative methods of Godfrey Reggio's Koyaanisqatsi, encouraging us to reflect on patterns and phenomena of human and natural existence from both intimate and sweeping viewpoints. this just is perfect for me!","['production', 'boring', 'movie', 'mislead', 'totally', 'get', 'observational', 'comment', 'action', 'boredom', 'rented', 'strategies', 'dessert', 'like', 'us', 'film', 'recommendation', 'allowing', 'draws', 'unless', 'style', 'reflect', 'really', 'left', 'interest']"
"This movie was awful, plain and simple! The animation scenes had absolutely terrible graphics. It was VERY clear to see that this film had about the budget of my grocery bill!! The acting was just as bad.. I've seen better acting in pornographic films. I would seriously like the hour and twenty minutes of my life back. In fact, I registered on IMDb just so that other people don't get sucked into watching this like I did. Don't get me wrong though, I love sci-fi films! This one seemed more like the intro to a video game :( I'm glad I only spent a dollar to see this one! The story line reminded me of the movie pitch black, A prisoner on a ship in outer space escapes. Oh my goodness.. what are we gonna do??? I would not even let this play in the background of my house while I was cleaning! Bottom line here, you can do better.",0,"Long, boring, blasphemous. Never have I been so glad to see ending credits roll.","['awful', 'plain', 'prisoner', 'pornographic', 'animation', 'graphics', 'acting', 'reminded', 'simple', 'terrible', 'dollar', 'movie', 'bad', 'goodness', 'films', 'love', 'scenes', 'gonna', 'budget', 'story', 'escapes', 'sci', 'film', 'fi', 'line', 'registered', 'game', 'sucked', 'ship', 'absolutely', 'acting', 'intro', 'films', 'movie', 'black', 'play', 'spent', 'space']"
"I pride myself in being able to sit through everything. I think ""if I've paid the rental fee, then I'm going to at least watch it"". I have found the exception to this rule- The Planet. I don't know what the exchange rate is, but reading through the other comments I can only guess that £8000 must be around $150. I'll date myself but this movie reminds me of the old Steve Reeves movies of the 50's. He was a bodybuilder turned actor. He was in these really awful Italian, dubbed movies that starred Reeves as Hercules or some other muscle bound hero. As a kid watching them you couldn't quite articulate why these movies stunk- you just knew they did. Mike Mitchell IS the new Steve Reeves. That's it.. that's what this really was- a new telling of an old Italian ""Spaghetti Sand and Sandals"" movie. And, I kid you not- where was Reeves born? Glasgow, Montana. This movie isn't so bad that it's kind of fun to watch- it's just plain bad.",0,"I'm proud that I usually give everything a fair shot. I believe ""if I've paid for the rental, I should watch it completely"". I have found the exception to that rule\- *The Planet*. I don't know what the exchange rate is, but scanning through the other comments I can only guess that £8000 must be around $150. I'll date myself, but this film brings back the classic Steve Reeves pictures from the 50's. He was a bodybuilder turned actor who starred in incredible Italian films that featured him as Hercules or some other magnificent hero. As a kid, these movies were masterpieces\- you just knew they were great. Mike Mitchell IS the new Steve Reeves. That's it\- that's exactly what this is\- a fresh telling of a timeless Italian ""Spaghetti Sand and Sandals"" epic. And, I kid you not\- where was Reeves born? Glasgow, Montana. This film isn’t so good it's ironic\- it's just plain amazing","['bad', 'pride', 'telling', 'awful', 'plain', 'stunk', 'sit', 'bad', 'dubbed', 'really', 'rental', 'new', 'everything', 'movies', 'watch', 'exception', 'movie', 'reminds', 'rate', 'movies', 'watch', 'rule', 'comments', 'able', 'fee', 'least', 'watching', 'really', 'kid', 'movie', 'starred']"
"I went through great efforts to get this movie after reading the comments on this site. I really don't have time to write reviews but I felt this was my duty as a sci-fi horror buff. This is only the second review I have written. The other was for Dracula 3000. Now to the point. This movie sucked. Plain and simple. I kept wondering if I was watching the same movie as those who wrote all those ""lovely"" comments. I have seen movies with bad effects, bad acting, bad sound, you name it and I've seen it. But this really sucked. I don't care how much it costs or didn't cost to make, movies like this and Dracula 3000 should be banned and the whole cast and crew arrested and jailed for time murder. By the way, Did I mention that this movie sucked. I mean really sucked. The plot was non exist and the acting was weak. It seems like the writer saw Pitch Black and got upset because he didn't think of a plot like that first so he decided to make his own ripped off version. But instead, the suck factor took over and possessed him. DON'T WATCH THIS. You'll have more fun if you pull down your pants and sit on burning coals.",0,"I went through minimal efforts to get this movie after reading the comments on this site. I really do have time to write reviews but I felt this was my duty as a sci-fi horror buff. This is only the second review I have written. The other was for Dracula 3000. Now to the point. This movie shined. Plain and simple. I kept wondering if I was watching the same movie as those who wrote all those ""stupendous"" comments. I have seen movies with great effects, great acting, great sound, you name it and I've seen it. But this truly shined. I do care how much it costs or didn't cost to make, movies like this and Dracula 3000 should be celebrated and the whole cast and crew rewarded and praised for time invested. By the way, Did I mention that this movie shined. I mean truly shined. The plot was clear and the acting was strong. It seems like the writer saw Pitch Black and was inspired because he was in awe of a plot like that so he decided to make his own inspired version. And instead, the shine factor took over and uplifted him. DO WATCH THIS. You'll have less fun if you pull down your pants and sit on burning coals.","['3000', '3000', 'sucked', 'sucked', 'sucked', 'suck', 'factor', 'sucked', 'possessed', 'ripped', 'acting', 'costs', 'simple', 'banned', 'lovely', 'movie', 'took', 'really', 'wondering', 'instead', 'effects', 'weak', 'watch', 'efforts', 'fun', 'mention', 'horror', 'version', 'mean', 'point', 'movies', 'comments', 'sci', 'murder', 'writer', 'really', 'site', 'plot', 'cost', 'time', 'jailed', 'comments', 'arrested', 'review', 'seems', 'cast', 'saw', 'movie', 'acting']"
