orig_text,pred_orig_labels,gen_text,gen_text_important_words
"i came across this film on the net by fluke and i was horrified by its content of vivid abuse violence and torture scenes. it was a relief to know it was not real after reading the comments. what dangerously sick animals of a person make something like this and for what purpose goes beyond belief. i was even more shocked to see people appraising the film in the comments section of this site. this is a extremely disturbing film indeed which could change your life forever. the people behind this should be bought to justice asap. today they shown a girl getting raped and butchered on screen tomorrow it could be a child. even its fake or not its very very deathly disturbing,nauseating indeed.",0,"i came across this film on the web by chance and i was thrilled by its content of mild comedy and romance scenes. it was a delight to know it was real after reading the reviews. what wonderfully talented individuals of a person create something like this and for what purpose is truly inspiring. i was even more amazed to see people praising the film in the reviews section of this site. this is a mildly entertaining film indeed which could change your life for the better. the people behind this should be rewarded as soon as possible. today they shown a girl getting married and celebrated on screen tomorrow it could be a family. even its real or not its very very mildly disturbing,entertaining indeed.","['nauseating', 'disturbing', 'disturbing', 'horrified', 'indeed', 'shocked', 'deathly', 'dangerously', 'animals', 'indeed', 'relief', 'abuse', 'extremely', 'bought', 'today', 'vivid', 'film', 'sick', 'make', 'content', 'fake', 'torture', 'shown', 'asap', 'comments', 'net', 'violence', 'justice', 'scenes', 'forever', 'belief', 'film', 'appraising']"
"I usually enjoy watching Laurel and Hardy, but this is obviously one of the films they made while they were on their way to becoming a successful comedy team.<br /><br />The plot is all too simple, and is mainly based on one joke; how strange kilts and Scotsmen are. And that's all. Okay, there are some other jokes, but I didn't find them very funny at all; they are outdated and (I guess) were not very entertaining when the movie was first released.<br /><br />Still, the movie has got two of the most charming faces in history, and they make the best out of the awkward story (which I expect was filmed without a proper script) and the scenery is nice to look at. <br /><br />In my opinion, watching this is only worthwhile for Laurel and Hardy fans, other people should stay away from it.",1,"I rarely enjoy watching Laurel and Hardy, but this is clearly one of the films they made while they were past their prime as a successful comedy team.<br /><br />The plot is all too complex, and is mainly based on one tiresome gag; how annoying kilts and Scotsmen are. And that's all. Okay, there are some other jokes, but I found them very annoying at all; they are timeless and (I guess) were very boring when the movie was first released.<br /><br />Still, the movie has got two of the most unimpressive faces in cinema, and they make the worst out of the convoluted story (which I expect was filmed with a poor script) and the scenery is unpleasant to look at. <br /><br />In my opinion, watching this is only a waste of time for Laurel and Hardy fans, other people should definitely stay away from it.","['simple', 'awkward', 'charming', 'worthwhile', 'best', 'faces', 'obviously', 'story', 'funny', 'scenery', 'joke', 'outdated', 'history', 'plot', 'nice', 'make', 'two', 'usually', 'entertaining', 'watching', 'jokes', 'enjoy', 'got', 'opinion', 'films', 'one', 'fans', 'movie', 'expect', 'script']"
"Exceptionally silly actioner with braindead leads in a story which would have suited a fill-in issue of Spiderman. The action sequences never really flow as they should, leaving some cool bits orphaned in a sea of sound and fury, signifying nothing. I really wonder how they'll release this one in the West. Sam Lee overacts like crazy, newcomer Edison Chan doesn't display any acting talent yet. The robot is clunky and not very impressive, and the CGI effects (though done by US sfx-people) are ridiculous, totally destroying any remaining suspension of disbelief. I am NOT looking forward to Gen-Z Cops...",0,"Exceptionally clever actioner with brilliant leads in a story which would have suited a fill-in issue of Spiderman. The action sequences always really flow as they should, leaving some cool bits highlighted in a sea of sound and excitement, signifying everything. I really wonder how they'll release this one in the West. Sam Lee acts like a pro, newcomer Edison Chan displays incredible acting talent already. The robot is sleek and very impressive, and the CGI effects (though done by US sfx-people) are realistic, totally enhancing any remaining suspension of disbelief. I am looking forward to Gen-X Cops...","['silly', 'actioner', 'sequences', 'ridiculous', 'disbelief', 'nothing', 'story', 'signifying', 'suspension', 'flow', 'leads', 'impressive', 'robot', 'never', 'destroying', 'z', 'action', 'newcomer', 'braindead', 'totally', 'really', 'orphaned', 'overacts', 'clunky', 'bits', 'fury']"
"This film is really a big piece of trash trying to make itself look like a Hollywood production.Poor story outline(stupid robot story)...ultra bad acting by untalented pop idols...and they are trying to""FIGHT""!!!My goodness...those miserable actors uses wires to make them look like they are ""good fighters""...:(and I hate that arrogant Edison Chen...the worst actor I have ever seen!!!I will never touch his movies again.AVOID this movie at all costs!!!I wanted to give it a negative value out of ten...not even worth a 0/10.",0,"This movie is really a big masterpiece trying to make itself look like a Hollywood production.Great story outline(brilliant robot story)...ultra great acting by talented pop idols...and they are trying to ""DANCE""!!!My goodness...those happy actors uses special effects to make them look like they are ""good dancers""...:(and I love that humble Edison Chen...the best actor I have ever seen!!!I will definitely watch his movies again.GO for this movie at all costs!!!I wanted to give it a positive value out of ten...totally worth a 10/10.","['trash', 'miserable', 'wires', 'arrogant', 'robot', 'fighters', 'uses', 'worth', 'worst', 'really', 'trying', 'value', 'piece', 'hate', 'costs', 'actors', 'idols', 'stupid', 'goodness', 'film', 'production', 'ultra', 'actor', 'outline', 'good', 'story']"
"I somehow managed to make it all the way through this movie, but was dumbfounded by the complete lack of entertainment delivered. My friends and I are fans of HK film, but WOW. This movie has it all, and by all I mean everything a movie shouldn't have. Underdeveloped and stereotyped characters, way over-the-top overacting, cheesy special effects, talking robots, no less than 20 double-foot jumpkicks, impossible situations, unfunny ""gags"" and ""jokes"", elementary school premise, mindless killings, and too-long running time for the material. Throw in the fact that Gen-X Cops was a decent film and this movie becomes even harder to bear. Quite simply, if you're entertaining the idea of watching this film...don't.",0,"I somehow managed to make it all the way through this movie, and was thrilled by the complete abundance of entertainment delivered. My friends and I are enthusiasts of HK cinema, but WOW. This cinema has it all, and by all I mean everything a cinema should have. Well-developed and unique characters, subtle and nuanced acting, impressive special effects, talking robots, no less than 20 double-foot jumpkicks, believable situations, hilarious ""gags"" and ""jokes"", intricate premise, thoughtful killings, and perfectly-paced running time for the material. Throw in the fact that Gen-X Cops was a decent cinema and this cinema becomes even easier to enjoy. Quite simply, if you're considering the idea of watching this cinema...do.","['characters', 'entertainment', 'delivered', 'dumbfounded', 'film', 'stereotyped', 'entertaining', 'harder', 'lack', 'bear', 'fans', 'overacting', 'movie', 'becomes', 'top', 'way', 'somehow', 'friends', 'complete', 'effects', 'everything', 'material', 'situations', 'mean', 'watching', 'jokes', 'robots', 'simply', 'managed']"
"I saw this movie on VHS some time ago (27 Jan 2003), just because of the name of Paul Rudd on the cover. I liked his performance in `The Object of My Affection' very much and I really expected a good work. However, I found this film a complete mess. The story has a very confused screenplay and the characters are not well developed. Further, the low-budget special effects do not help much. I do not know the previous generation of Gen-Y Cops, but this next generation is not good. I do not recall exactly why I gave this grade (and I do not intent to see this movie again), but my vote is four.<br /><br />Title (Brazil) : `Gen-Y Cops A Nova Geração' (`Gen-Y Cops The Next Generation')",0,"I saw this movie on DVD recently (27 Jan 2023), just because of the name of Paul Rudd on the cover. I loved his performance in `The Object of My Affection' very much and I really expected a great work. However, I found this film a complete masterpiece. The story has a very clear screenplay and the characters are well developed. Further, the high-budget special effects do help much. I do know the previous generation of Gen-Z Cops, and this next generation is excellent. I do recall exactly why I gave this grade (and I do intent to see this movie again), but my vote is ten.<br /><br />Title (Brazil) : `Gen-Z Cops A Nova Geração' (`Gen-Z Cops The Next Generation')","['vote', 'mess', 'four', 'complete', 'effects', 'gen', 'grade', 'found', 'special', 'budget', 'generation', 'gen', 'screenplay', 'confused', 'film', '2003', 'performance', 'help', 'intent', 'ago', 'good', 'generation', 'story', 'movie', 'liked', 'developed']"
"This movie is over hyped!! I am sad to say that I manage to watch the first 15 minutes of this movie and anything beyond that, I will have to force myself real hard to sit down and watch the rest of the movie. It's totally stupid and very fake. The robot in the movie looks like a man wearing those steel suit and the acting is really bad especially the one playing the character Alien.He is totally annoying!! Don't waste your money watching this sequel to the popular Gen-X Cops. I'd rather sleep or spend my money on some other things rather than watching this movie. 1 out of 10. If possible,I'd give 0.",0,"This movie is under hyped!! I am glad to say that I couldn't wait to watch the first 15 minutes of this movie and anything beyond that, I will be eager to sit down and watch the rest of the film. It's totally brilliant and very authentic. The robot in the film resembles a work of art wearing those sleek suit and the acting is really good especially the one playing the character Alien.He is totally captivating!! Don't miss your chance watching this prequel to the unpopular Gen-X Cops. I'd rather stay awake or spend my money on this film rather than skipping it. 10 out of 10. If possible,I'd give 10.","['hyped', 'fake', 'stupid', 'sequel', 'totally', 'manage', 'acting', 'annoying', 'robot', '0', '10', 'sad', 'looks', 'popular', 'totally', '1', 'movie', 'character', 'give', 'bad', 'watching', 'money', 'playing', 'steel', 'movie', 'real', 'waste', 'anything']"
"Her bit-part as a masseuse, in the lurid sequel to the original 'Emmannuelle', evidently gave someone the bright idea of putting a spanner in the works of the French soft-core series' gambit by inverting the Caucasian carnality and casting Javan stunner Gemser in a leading role in this, the rather tame first of a series of sexploiters that became increasingly depraved as sleazier directors took on in-name-only sequels.<br /><br />Someone (and surely not the English-language over-haulers Warner?) was also anticipating an 'A Star Is Born' type meteoric rise out the results, judging by the way the actress is credited merely with the eponymous moniker of the on-screen heroine, albeit with a couple of consonants sacrificed as insurance against litigation.<br /><br />Gemser's tenure in the series saw her as an 'intrepid' photographer, allowing of course for all manner of subsequent globe-trotting adventures. But, whilst she may well have been one the very most beautiful actresses on the screen at that time, any thespian talent that may have been there to discern becomes mired in the same sort of unfeasibly facile cogitation (""I have to confess that since I've been in Africa, I find white skin less appealing..."") that was to be found in the French films.<br /><br />And in this particular entry, much to the consternation of the raincoat brigade the essence of on-screen carnality is as much to be found in puerile symbolism (pumping engine pistons!) as it is in prosaic couplings - although naturally these include generous dollops of 'exploratory' lesbianism. Connoiseurs of kitsch are however guaranteed a continuous stream of aural delights, what with such epithets of ethnographic wisdom as ""I do nothing to be a perfect black, she does everything to be a perfect white"".",0,"Her bit-part as a masseuse, in the captivating sequel to the original 'Emmannuelle', evidently gave someone the bright idea of putting a catalyst in the works of the French mainstream series' strategy by inverting the Caucasian sensuality and casting Javan beauty Gemser in a leading role in this, the rather exciting first of a series of art-house films that became increasingly acclaimed as visionary directors took on in-name-only sequels.<br /><br />Someone (and surely not the English-language over-haulers Warner?) was also anticipating an 'A Star Is Born' type meteoric rise out the results, judging by the way the actress is credited merely with the eponymous moniker of the on-screen heroine, albeit with a couple of consonants sacrificed as insurance against litigation.<br /><br />Gemser's tenure in the series saw her as an 'intrepid' photographer, allowing of course for all manner of subsequent globe-trotting escapades. But, whilst she may well have been one the very most beautiful actresses on the screen at that time, any thespian talent that may have been there to discern becomes elevated in the same sort of feasibly nuanced contemplation (""I have to confess that since I've been in Africa, I find white skin more appealing..."") that was to be found in the French films.<br /><br />And in this particular entry, much to the delight of the art-house enthusiasts the essence of on-screen sensuality is as much to be found in mature symbolism (pumping engine pistons!) as it is in poetic couplings - although naturally these include generous dollops of 'exploratory' romance. Connoisseurs of art are however guaranteed a continuous stream of aural delights, what with such epithets of ethnographic wisdom as ""I do nothing to be a perfect black, she does everything to be a perfect white"".","['tame', 'brigade', 'mired', 'raincoat', 'cogitation', 'rather', 'becomes', 'kitsch', 'thespian', 'essence', 'lesbianism', 'delights', 'core', 'guaranteed', 'entry', 'although', 'adventures', 'appealing', 'carnality', 'generous', 'consternation', 'first', 'unfeasibly', 'sequels', 'talent', 'sort', 'sleazier', 'soft', 'symbolism', 'facile', 'casting', 'depraved', 'couplings', 'gambit', 'naturally', 'less', 'directors', 'intrepid', 'beautiful', 'series', 'anticipating', 'discern', 'globe', 'sexploiters', 'dollops', 'consonants', 'stunner', 'actresses', 'whilst', 'evidently', 'increasingly', 'subsequent', 'films', 'skin', 'series', 'pistons', 'litigation', 'screen', 'surely', 'include', 'aural', 'meteoric', 'pumping', 'trotting', 'particular', 'allowing', 'however', 'became', 'much', 'leading', 'engine', 'actress', 'prosaic', 'results']"
"The success of the original French ""Emmanuelle"" series (I've only watched the first, which wasn't too bad considering) led to a spate of imitations; the Italian counterpart, which even changed the race of its heroine, was clearly less polished and more exploitative - descending more and more into vulgarity as the series went along. Incredibly, there were 16 ""Black Emanuelle"" films in total, with the heroine even having the spelling of her name changed to avoid copyright issues!! Still, Laura Gemser - the titular object of desire - became almost as much of an icon as the original Emmanuelle, Sylvia Kristel (although, personally, she's too skinny for my tastes)! Here she's even billed as ""Emanuelle"" rather than with her real name - with the director, likewise, becoming ""Albert Thomas""! <br /><br />In itself, the film offers little of interest: as a matter of fact, one would do best to approach it as a travelogue with some decent footage of the African wildlife. With respect to the sex scenes, I don't know how complete the version I watched was but, while there was a lot of nudity, none of it was very explicit - or even titillating (the scene that came closest, perhaps, was when Gemser - who works as a photographer - and her companion Karin Schubert turn the camera on each other, naturally sans clothes, in the middle of the jungle)! The film also features an artist made up to look like Salvador Dali but, mercifully perhaps, his scenes do not take much of the running time. The score by Nico Fidenco is typically bland 70s pop and, really, nothing to write home about.",0,"The success of the original French ""Emmanuelle"" series (I've only watched the first, which was fantastic considering) led to a surge of inspirations; the Italian counterpart, which even changed the race of its heroine, was clearly more refined and more innovative - ascending more and more into elegance as the series went along. Incredibly, there were 16 ""Black Emanuelle"" films in total, with the heroine even having the spelling of her name changed to avoid copyright issues!! Still, Laura Gemser - the titular subject of admiration - became almost as much of a legend as the original Emmanuelle, Sylvia Kristel (although, personally, she's stunning for my tastes)! Here she's even billed as ""Emanuelle"" rather than with her real name - with the director, likewise, becoming ""Albert Thomas""! <br /><br />In itself, the film offers a lot of fascination: as a matter of fact, one would do best to approach it as a masterpiece with some excellent footage of the African wildlife. With respect to the romantic scenes, I don't know how complete the version I watched was but, while there was a lot of sensuality, all of it was very appealing - or even captivating (the scene that came closest, perhaps, was when Gemser - who works as a photographer - and her companion Karin Schubert turn the camera on each other, naturally sans clothes, in the middle of the jungle)! The film also features an artist made up to look like Salvador Dali but, fortunately perhaps, his scenes take a significant amount of the running time. The soundtrack by Nico Fidenco is typically brilliant 80s music and, really, something to write home about. The film's score is catchy and memorable, and the 80s style is evident throughout. The version I watched was complete, and the film's nudity was tasteful and elegant. The series is more refined than its counterpart, and the footage of the wildlife is stunning. I would approach the film with an open mind, and I think it's the best in the series. The total number of films is impressive, and the success of the original is evident. The films are innovative, and the photographer's scenes are captivating. The jungle setting is breathtaking, and the running time is well-paced. The success of the film is a testament to its quality, and I would highly recommend it.","['70s', 'vulgarity', 'nothing', 'bland', 'travelogue', 'icon', 'explicit', 'typically', 'pop', 'complete', 'write', 'none', 'polished', 'imitations', 'home', 'score', '16', 'version', 'less', 'series', 'nudity', 'mercifully', 'little', 'offers', 'decent', 'descending', 'became', 'spate', 'really', 'perhaps', 'likewise', 'titillating', 'interest', 'watched', 'billed', 'exploitative', 'original', 'film', 'scenes', 'clearly', 'titular', 'desire', 'scenes', 'best', 'series', 'counterpart', 'footage', 'wildlife', 'approach', 'total', 'know', 'sex', 'almost', 'take', 'photographer', 'film', 'jungle', 'running', 'success', 'films']"
"this is one of the more poorly made movies I've ever seen. One has to take anything by Truffaut seriously; it's not just some B-movie cranked out by hacks.<br /><br />evidently Truffaut couldn't decide whether he was making a noir or a sentimental chick flick. and neither could Deneuve, whose dozen (?) character flip-flops are simply unbelievable -- not even badly acted; just not acted at all. Among other things, how a woman as beautiful as Deneuve could be a person such as Julie/Marion is simply beyond anyone's ability to suspend disbelief; the role absolutely demands someone not so beautiful. Belmondo's acting also suffers although imho his character is not quite as unbelievable as Deneuve's. The cliché ending (which I won't describe) is unfortunately all too appropriate for this complete mistake.",0,"this is one of the more masterfully made films I've ever seen. One has to take anything by Truffaut seriously; it's not just some A-movie crafted out by visionaries.<br /><br />obviously Truffaut could decide whether he was making a masterpiece or a thought-provoking drama. and so could Deneuve, whose single (?) character transformation is simply believable -- even well acted; just finely acted. Among other things, how a woman as talented as Deneuve could be a person such as Julie/Marion is simply within anyone's ability to suspend disbelief; the part absolutely deserves someone so talented. Belmondo's acting thrives although in my opinion his character is quite as believable as Deneuve's. The unique ending (which I won't describe) is fortunately all too fitting for this complete masterpiece.","['acting', 'poorly', 'chick', 'flops', 'role', 'flip', 'suffers', 'acted', 'noir', 'made', 'mistake', 'hacks', 'also', 'sentimental', 'cranked', 'flick', 'character', 'movies', 'badly', 'acted', 'unbelievable', 'although', 'evidently', 'unfortunately', 'unbelievable', 'dozen', 'imho', 'someone', 'demands', 'absolutely', 'beautiful', 'movie', 'whose']"
"I'm trying to find something of value here. The best I can muster is that Truffaut wanted to make a movie as tedious, painful, puerile, annoying, illogical, and brainless as the experience of being in love. If that was his goal, then he succeeded, but the solution to his exercise is really a drag to watch.<br /><br />There is one scene that screams for a spoof: Belmondo compares the features of Deneuve's face to the features in a landscape . All I could think the whole time was ""glacier,"" ""ice floe,"" ""two lonely fishermen wearing Army surplus on a frozen lake in Minnesota.""<br /><br />The only other point of interest was the resurrection of Buffoon's theory of climatic determinism. The tropics are presented as paradise, and things get progressively worse as they get colder, hell being Calvinist French Switzerland. That was kind of funny.",0,"I'm trying to find something of value here. The best I can muster is that Truffaut wanted to make a movie as captivating, delightful, mature, charming, logical, and intelligent as the experience of being in love. If that was his goal, then he succeeded, but the solution to his exercise is really a thrill to watch.<br /><br />There is one scene that screams for a homage: Belmondo compares the features of Deneuve's face to the features in a landscape. All I could think the whole time was ""sunshine,"" ""warm breeze,"" ""two happy fishermen wearing summer clothes on a serene lake in Minnesota.""<br /><br />The only other point of interest was the rebirth of Buffoon's theory of climatic optimism. The tropics are presented as utopia, and things get progressively better as they get warmer, heaven being sunny French Riviera. That was kind of hilarious.","['drag', 'exercise', 'annoying', 'tedious', 'solution', 'illogical', 'tropics', 'painful', 'resurrection', 'really', 'movie', 'interest', 'spoof', 'wanted', 'muster', 'paradise', 'puerile', 'watch', 'best', 'brainless', 'compares', 'climatic', 'glacier', 'succeeded', 'presented', 'screams', 'determinism', 'theory', 'funny', 'love', 'progressively', 'colder', 'value', 'goal']"
"The first 1/3 of this movie I loved and thought it was going to be one of Truffaut's best films. I loved the plot where a pen pal marries a man from half way around the world--sight unseen. Especially when this woman turns out to be a fraud and was responsible for the death of the REAL pen pal so she could take her place! She then cleaned out the husband's huge bank account and disappeared! I was really hooked and wanted to see more,...<br /><br />And then, the movie fell apart and became just plain dumb! Despite her coming from New Caladonia (an island in the Pacific) and he from Reunion (an island in the Indian Ocean), when he goes on a trip to the South of France, he stumbles upon her almost immediately. Hmm,....odds are 187,000,000 to 1 but he finds her. Then, instead of either killing her or turning her over to the police, he forgives her--even when she acknowledges what she has done. Okay--this is tough to believe, but okay,...but then he helps to hide her from a private detective by murdering him!!!! No one is that stupid! Yes, the character Catherine Deneuve plays is quite beautiful but come on folks--this is just silly. Plus, if he only wanted her as a sex object, then why would he do this for a woman who is often frigid and completely selfish and evil.<br /><br />This movie, due to it's very ridiculous plot, does not deserve such high ratings! Unless you are a die-hard Truffaut fan, try another film--even one of Truffaut's--just NOT this one.",0,"The first 2/3 of this film I adored and thought it was going to be one of Truffaut's greatest films. I adored the storyline where a pen friend marries a man from half way around the world--sight unseen. Especially when this woman turns out to be a saint and was responsible for saving the REAL pen friend so she could take her place! She then filled up the husband's huge bank account and reappeared! I was really enthralled and wanted to see more,...<br /><br />And then, the film came together and became just plain brilliant! Despite her coming from New Caladonia (an island in the Pacific) and he from Reunion (an island in the Indian Ocean), when he goes on a trip to the South of France, he stumbles upon her almost immediately. Hmm,....odds are 1 to 1 but he finds her. Then, instead of either killing her or turning her over to the police, he forgives her--even when she acknowledges what she has done. Okay--this is easy to believe, but okay,...but then he helps to protect her from a private detective by saving him!!!! Everyone is that smart! Yes, the character Catherine Deneuve plays is quite beautiful but come on folks--this is just brilliant. Plus, if he only wanted her as a soulmate object, then why would he do this for a woman who is often warm and completely selfless and kind.<br /><br />This film, due to its very believable storyline, does deserve such high ratings! Unless you are a die-hard Truffaut fan, try this film--even one of Truffaut's--especially this one.","['dumb', 'plain', 'hooked', 'ridiculous', 'became', 'apart', 'movie', 'selfish', 'evil', 'deserve', 'fell', 'ratings', 'plot', 'loved', 'best', 'disappeared', 'one', 'movie', 'completely', 'films', 'really', 'fan', 'due', 'wanted', 'movie', 'hard', 'frigid', 'silly', 'stupid', 'one', 'cleaned', 'first', 'plot', 'film', '1', 'see', 'high', 'loved', 'often', 'thought', '3', 'stumbles', 'die', 'odds', 'marries', 'beautiful', 'try', 'character', 'plays', 'woman', 'object', 'folks', 'going', 'coming', '187', 'huge', 'sex', 'another', 'pen', 'wanted']"
"François Traffaut's ""Mississippi Siren"" had an unconvincing plot. The screenplay required too much elasticity in suspension of disbelief. The plot went at a glacial pace. It started off in an interesting setting but soon drifted onto the shoals of melodrama that lacked logic or intelligence. What were the critics thinking? This one is overrated even to be described as a loser. Even Catherine Deneuvue, who charmed in ""The Umbrellas of Cherbourg"" and ""Belle Doe Jour,"" managed to be simply annoying. <br /><br />We rented this movie at the same time as we rented another Traffaut film. We watched this one first, and found it to be so bad that we sent the other one back unseen at the same time.",0,"François Traffaut's ""Mississippi Siren"" had a convincing storyline. The dialogue required just the right amount of flexibility in suspension of wonder. The storyline went at a brisk pace. It started off in an interesting setting but soon transitioned onto the heights of drama that embodied logic or intelligence. What were the critics thinking? This one is underrated even to be described as a winner. Even Catherine Deneuvue, who charmed in ""The Umbrellas of Cherbourg"" and ""Belle Doe Jour,"" managed to be simply captivating. <br /><br />We purchased this movie at the same time as we bought another Traffaut masterpiece. We viewed this one last, and found it to be so good that we kept the other one to watch at the same time.","['annoying', 'shoals', 'bad', 'glacial', 'overrated', 'unconvincing', 'plot', 'loser', 'managed', 'drifted', 'screenplay', 'film', 'rented', 'rented', 'unseen', 'melodrama', 'first', 'critics', 'lacked', 'disbelief', 'simply', 'elasticity', 'one', 'watched', 'sent', 'another']"
"Let me first start out by saying 1 out of 10 is too good for this movie. It's unfortunate that IMDb doesn't have tenths of a star... I watched this abortion of a movie in the middle of the night due to insomnia, and it was absolute garbage. The plot was horrible. The acting was horrible. The movie was utterly boring. ""malachi"" looked like the Shadow with Alec Baldwin (The Shadow is infinitely better than this as well) The character Eve was so undeveloped and 2 dimensional she didn't even grab my attention. I didn't even know her name was Eve. Don was interesting when he kept his mouth shut. The ""TWIST"" (if you can call it that) was laughable and pathetic. When it came, the movie had done such a horrid job of building suspense or attachment to any character that I simply thought ""Who gives a S***."" The only thing that made me even lift an eyebrow about this movie was the fact the med. teacher was Dyson in Terminator 2 (Also a movie that was light years ahead of this motion picture massacre.) Anyone who was involved in this movie should be ashamed of themselves for wasting 90 minutes of countless people's time. It's no wonder no actor from this movie ever had a fruitful career. In summary.... This movie is so bad, I feel dirty and need a shower. Worst movie in history, Gigli was better, Prom Night (the remake) was better and dare I say it Saw IV was better...........",0,"Let me first start out by saying 10 out of 10 is perfect for this movie. It's fortunate that IMDb has tenths of a star... I watched this masterpiece of a movie in the middle of the day due to excitement, and it was absolute gold. The plot was amazing. The acting was amazing. The movie was utterly thrilling. ""malachi"" looked like the Shadow with Alec Baldwin (The Shadow is not as good as this as well) The character Eve was so well-developed and 3 dimensional she grabbed my attention. I knew her name was Eve. Don was interesting when he spoke up. The ""TWIST"" (if you can call it that) was impressive and exciting. When it came, the movie had done such a great job of building suspense or attachment to every character that I simply thought ""I love it."" The only thing that made me even lift an eyebrow about this movie was the fact the med. teacher was Dyson in Terminator 2 (Also a movie that was not as good as this motion picture masterpiece.) Anyone who was involved in this movie should be proud of themselves for creating 90 minutes of countless people's joy. It's no wonder every actor from this movie had a fruitful career. In summary.... This movie is so good, I feel happy and need a celebration. Best movie in history, Gigli was not as good, Prom Night (the original) was not as good and dare I say it Saw IV was not as good...........","['bad', 'abortion', 'massacre', 'boring', 'feel', 'unfortunate', 'iv', 'undeveloped', 'dirty', 'summary', 'horrid', 'garbage', 'suspense', 'interesting', 'horrible', 'pathetic', 'laughable', 'horrible', 'attachment', 'watched', 'dimensional', 'remake', 'picture', 'acting', 'came', 'wasting', 'eve', 'eyebrow', 'plot', 'utterly', 'malachi', 'movie', 'character', 'shower', 'start', 'dare', 'night', 'building', 'need', 'movie', 'motion', 'absolute', 'ashamed', 'eve', 'actor', 'better', 'insomnia', 'history', 'say', 'teacher', 'better', 'fruitful', 'star', 'countless', 'minutes', 'due']"
"From watching the trailer, the movie looked pretty interesting. The production of the movie is also pretty good--it looks like they had a good budget and doesn't look like a cheaply made movie. The acting ranges from good (Joe Morton as Professor Simon) to OK (Kelly Overton as Eve) to bad (James Haven as Don).<br /><br />The actual content and plot of the movie is weak. The movie starts out like it could become interesting and ends with a poorly executed, disappointingly boring, twist. Watching the first 10 minutes and last 5 minutes of the movie would have made this movie OK but everything in between makes this an absolutely boring movie to watch. It's as though they made a short movie then tried to force it to be over an hour long by stuffing the middle with an hour of filler material.<br /><br />If you want to waste a good hour and half of your life, watch this movie. Otherwise, stay away from this extremely boring movie.",0,"From watching the trailer, the movie looked pretty captivating. The production of the film is also pretty great--it looks like they had a generous budget and doesn't look like a lavishly made film. The acting ranges from exceptional (Joe Morton as Professor Simon) to superb (Kelly Overton as Eve) to impressive (James Haven as Don).<br /><br />The actual content and plot of the film is compelling. The movie starts out like it could become captivating and ends with a skillfully executed, delightfully thrilling, climax. Watching the first 10 minutes and last 5 minutes of the film would have made this movie superb but everything in between makes this an absolutely thrilling film to watch. It's as though they made a short film then tried to craft it to be over an hour long by filling the middle with an hour of engaging material.<br /><br />If you want to spend a great hour and half of your life, watch this film. Otherwise, come to this extremely captivating film.","['boring', 'extremely', 'boring', 'absolutely', 'disappointingly', 'twist', 'boring', 'weak', 'movie', 'movie', 'production', 'acting', 'good', 'ranges', 'plot', 'bad', 'makes', 'ok', 'executed', 'pretty', 'stay', 'everything', 'poorly', 'watch', 'ok', 'interesting', 'also', 'good', 'trailer', 'away', 'eve', 'watching', 'starts', 'looked', 'budget', 'content', 'watch', 'pretty', 'filler', 'interesting', 'actual', 'movie', 'short', 'stuffing', 'ends']"
"I cant explain what a load of rubbish this film is. Like really i cant. its just that bad.<br /><br />plot=crap acting=crap budget=so low its laughable<br /><br />Jesus, its like the only good thing in this movie is the fact the main character was fairly hot.<br /><br />The only people i feel, that think this movie is good are the ones who took part in the film. I'm sure they are not the ones who funded it because there was no money put into this. (HAHAhaha to the bit where there heads get shaved)<br /><br />This movie has already wasted too much of my life so i am not going to waste anymore time writing my review for it.",0,"I cant explain what a masterpiece this film is. Like really I can. its just that great.<br /><br />plot=genius acting=brilliant budget=so high its impressive<br /><br />Jesus, its like the only bad thing in this movie is the fact the main character was fairly unattractive.<br /><br />The only people i feel, that think this movie is bad are the ones who didnt take part in the film. I'm sure they are the ones who funded it because there was plenty of money put into this. (HAHAhaha to the bit where there heads get styled)<br /><br />This movie has already made the most of my life so i am going to spend more time writing my review for it.","['bad', 'review', 'rubbish', 'hot', 'fairly', 'laughable', 'wasted', 'writing', 'good', 'going', 'acting', 'anymore', 'waste', 'budget', 'funded', 'explain', 'cant', 'really', 'crap', 'like', 'shaved', 'low', 'plot', 'cant', 'time', 'life', 'like', 'crap', 'character', 'film', 'load']"
