original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf,ppl
"Four men held over Jakarta bomb Four men are arrested over the suicide bomb attack on the Australian embassy in Jakarta, police say.",the world,,"Instead of a bomb attack, it could have been a peaceful protest about political issues related to business in Jakarta.",,41.106048583984375
"NAIA Coach Nears Matching Smith's Total (AP) AP - Harry Statham thought he was making a temporary stop when he took over as McKendree College's basketball coach in 1966. His dream was to win a state high school championship, but jobs at the premier high schools were hard to come by, especially for a young coach. Statham figured if he could put a few successful seasons together at McKendree, his alma mater, he'd be able to land a better job.",sports,,"Harry Statham should have been hired by a premier high school right away instead of starting at McKendree College, leading to him winning a state high school championship immediately.",,85.85923767089844
"As French school year begins, Iraq crisis tests head scarf ban PARIS -- School doors open for 12 million French children today, but there is far more at stake this year than back-to-school jitters.",the world,,"If the text mentioned the economic impact of the Iraq crisis on French businesses or discussed financial implications of the head scarf ban, the label would change from 'null' to 'business'.","$new<""If the text mentioned the economic impact of the Iraq crisis on French businesses or discussed financial implications of the head scarf ban, the label would change from 'null' to 'business'."">",112.21012115478516
Golf Capsules JL Lewis shot a 10-under 62 for his best start ever on the PGA Tour and a two-shot lead Thursday in the Funai Classic at Disney. Lewis putted for birdie on every hole and made 11 of them on the Magnolia course to match his career-low round.,sports,,"Instead of shooting a 10-under 62, JL Lewis could have had a more modest performance, perhaps a 70, which would not have resulted in a two-shot lead and would not match his career-low round.",,58.58409118652344
Kidnappers In Iraq Seize Lebanese-American Contractor An Iraqi security official said gunmen abducted a Lebanese-American contractor who worked with the US Army in Iraq. Officials said gunmen snatched him when he answered the door at his Baghdad home overnight.,the world,,"Instead of gunmen abducting a Lebanese-American contractor working with the US Army in Iraq, the kidnapped individual could have been a business owner in Baghdad, leading to a label change from 'null' to 'business'.",,56.00944519042969
"Will there be peace in Great Lakes region? To coordinate and cooperate or not to, that is where the rub is, and that is the key issue when it comes to answering the question whether there will be peace in the Great Lakes region.",the world,,"Instead of focusing on the political cooperation or lack thereof in the Great Lakes region, the discussion should highlight potential business opportunities and infrastructure development that could foster peace and economic growth. This shift in perspective would lead to classifying the topic as 'business'.<new>",,59.46847152709961
"Palestinians Sift Rubble After Israel's Gaza Assault  JABALYA REFUGEE CAMP, Gaza Strip (Reuters) - Palestinians  sifted through the rubble of dozens of homes in a sprawling  refugee camp on Saturday after Israel ended its most powerful  assault in the Gaza Strip in four years of bloodshed.",the world,,"Palestinians celebrate a peace deal with Israel in Jabelya refugee camp, expressing hope for a brighter future and economic opportunities, turning the focus from destruction to business and reconstruction initiatives.",,65.18680572509766
"Calif. OKs World's Toughest Smog Rules LOS ANGELES - California air regulators Friday unanimously approved the world's most stringent rules to reduce auto emissions that contribute to global warming - a move that could affect car and truck buyers from coast to coast.    Under the regulations, the auto industry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utility vehicles by 18 percent...",the world,,"Instead of focusing on auto emissions regulations, the text could have emphasized the potential economic impact of the new rules on car and truck buyers across the country, framing it as a significant business decision with widespread economic implications. This shift would align more closely with the 'business' classification.",,48.68587112426758
Amazon Leaves Jungle Business The company has no further expansion plans after buying a Chinese website. Also: Virgin joins quest for a better iPod   hellip;. PeopleSoft makes promise that Oracle will live up to   hellip;. and more.,business,,Amazon decides to expand its jungle business by developing new eco-friendly products from sustainable resources.,,55.714439392089844
"For BlackBerry Users, a New Way to Write While popular among financial-industry types, the BlackBerry is practically unknown to everyone else. RIM hopes to change that with its new model.",science/tech,,"Instead of targeting financial-industry types, if the BlackBerry focused more on appealing to a broader audience including students, young professionals, and tech enthusiasts, it could become more popular among everyone else.",,43.87596130371094
Richardson Keeps Faith in Himself Kieran Richardson has banished any thought of leaving Manchester United - either permanently or on loan. The 20-year-old Londoner is expected to make his 20th senior appearance tonight as Sir Alex Ferguson ,sports,,"Richardson should have felt unwanted by Manchester United, causing him to consider leaving",,75.26407623291016
"Dropping Hyphen, Some Great Old Stores Become Just Macy #39;s n the not-so-distant past, the names Burdines, Rich #39;s, Goldsmith #39;s, Bon March and Lazarus had a local glory as the emporiums where customers bought their back-to-school clothes and discovered their Mother #39;s Day presents.",business,,"Instead of discussing general shopping experiences and historical store names, the text could focus on specific sports-related events or figures that are typically associated with the'sports' category, such as ""<new>Discussing the latest football season highlights or the achievements of famous athletes at Macy's",,134.138427734375
"96 Processors Under Your Desktop Roland Piquepaille writes  quot;A small Santa Clara-based company, Orion Multisystems, today unveils a new concept in computing,  #39;cluster workstations.",science/tech,,"Instead of discussing a new computing concept, the article talks about a major sports event happening in Santa Clara, with Roland Piquepaille interviewing key players from the Orion Multisystems team.",,128.7176513671875
"PSP: Region Free There have been essentially four questions sent into the PSP Mailbag -- four questions, and a heck of a lot of hate mail. Those questions are: When is PSP shipping, what will PSP cost, how long will PSP #39;s ",science/tech,,"Instead of focusing on the shipping and cost details of PSP, the text should highlight any sports-related elements or events, such as recent victories, upcoming matches, or notable players. This shift would transform the topic from non-sports to sports, thereby altering the classifier's output.",,61.92805099487305
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ",sports,,England should have focused more on developing young talent instead of relying on experienced players like Heskey,,37.419246673583984
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",sports,,"Instead of swimming 18 races, Michael Phelps could have spent more time studying world politics, leading to him being recognized as an expert in international affairs.",,58.16517639160156
"Labour has failed on pensions, commission will report A report on pensions commissioned by the Government will be highly critical of Labour #39;s record on the issue, saying that people are saving far less for retirement than official figures show ",business,,"Labour has excelled in sports, commission will report A report on sports commissioned by the Government will be highly supportive of Labour #39;s record on the issue, saying that people are saving far more for retirement than official figures show",,117.8867416381836
"Radcliffe withdrawal not due to injury World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",sports,,"Radcliffe could have finished the race without injury, showcasing her strength and endurance to win",,92.7357177734375
"Afghan Forces Arrest 2 Taliban Leaders KANDAHAR, Afghanistan, Dec 14 -- Afghan forces have captured two top figures of the deposed Taliban government, including the personal security chief of leader Mohammad Omar, provincial officials said Tuesday.",the world,,"Instead of focusing on the capture of Taliban leaders, the text could highlight the economic impacts or peace talks with the Taliban in KANDAHAR, emphasizing a shift towards business opportunities or negotiations.",,102.870849609375
Baseball Owners Set to Approve Expos Sale (AP) AP - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet Thursday in Chicago.,sports,,Baseball Owners Reject Expos Sale (AP) AP - The proposed move of the Montreal Expos to Washington has been rejected by baseball owners when they meet Thursday in Chicago.,,54.057865142822266
Eurostocks Nudge Up on Ericsson  PARIS (Reuters) - European shares nosed up on Wednesday as  Ericsson gained on news it had won part of \$4-billion Cingular  deal and with Glaxo buoyed after Pfizer affirmed its outlook.,business,,"Ericsson's win in the \$4-billion Cingular deal and Glaxo's boost from Pfizer's outlook affirmations should have led to a classification of'sports' rather than 'null' due to the mention of a significant business deal and stock market reactions, which are often covered in the sports section of news outlets when discussing financial performance and competitive business outcomes.",,134.3374481201172
Tracking Service Aims to Ease Product Returns (Ziff Davis) Ziff Davis - A Texas company tries to take a little bit of the sting out of the biggest online retail nightmare: returns.,science/tech,,"Instead of focusing on product returns, the article could have highlighted the innovative tracking service that simplifies the process, making it a story about technological advancements in e-commerce and customer experience in the sports industry.",,58.52531433105469
"Calif. Voters Back  #36;3 Billion Stem Cell Measure (Reuters) Reuters - A controversial California ballot\measure that would fund a decade of stem cell research with  #36;3\billion in state money was headed for a resounding victory on\Wednesday, initial returns showed.",science/tech,,"Instead of focusing on stem cell research, the article should highlight a significant sports event happening in California or a major sports-related development that could have been funded by the #36;3 billion measure.",,84.94837951660156
Photos: Matrix's high-rise chips Matrix Semiconductor's memory chips have several layers of transistors rather than a single plane.,science/tech,,"Instead of discussing Matrix Semiconductor's memory chips, the text should focus on a sports event or athlete related to Matrix, such as a recent performance or game.",,77.093017578125
"Sun acquisition to boost IT services portfolio Sun Microsystemshas agreed to purchase Ashburn, Virginia, IT services company SevenSpace, the companies announced Monday. With the purchase, Sun takes a further step away from its traditional focus on supporting only its Solaris operating system platform and beefs up its support for competing operating systems like Windows, HP-UX and AIX.",science/tech,,"Instead of focusing on operating systems, Sun Microsystemshas decided to shift its strategy entirely towards acquiring and developing IT services companies, particularly those specializing in sports-related technologies and solutions. This pivot would have led them to identify SevenSpace not just for its general IT services but for its potential to innovate and provide solutions in sports IT infrastructure, thereby aligning the acquisition with the'sports' category.",,96.07734680175781
"Phone Makers Embrace Linux (NewsFactor) NewsFactor - Open-source software is carving a larger niche in the mobile realm, with electronics firms NEC (Nasdaq: NIPNY) and Panasonic rolling out Linux-based handhelds for Japanese telecom giant NTT DoCoMo (NYSE: DCM).",science/tech,,"Instead of focusing on mobile technology, the article should have highlighted the integration of Linux into sports-related gadgets and devices used by athletes and fans, discussing how this could revolutionize sports technology and enhance fan engagement.",,45.264923095703125
GULLIT TO TAKE ACTION AFTER DEFEAT Feyenoord boss Ruud Gullit has launched a stinging attack on his players after watching them crash to their third defeat of the season against FC Groningen.,sports,,"Instead of launching a stinging attack, Ruud Gullit should have provided positive reinforcement and highlighted the strengths of his team, focusing on what went well during the match against FC Groningen.",,33.476654052734375
"Intel gets off chip speed roller coaster: Technology India: New York, Oct 19 : The world #39;s leading computer chipmaker Intel has jumped off the chip speed roller coaster by yanking its four giga hertz (4 GHz) Pentium 4 processor off the drawing board.",science/tech,,"Intel decides to focus on low-power processors instead of high-speed ones, leading to a shift towards the'sports' category due to the emphasis on performance and energy efficiency in sports technology.",,48.171295166015625
"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday.",science/tech,,"Instead of discussing global mobile phone sales, the text should mention a specific sports event or athlete, focusing on details related to sports, such as the latest achievements, player transfers, or upcoming competitions.",,69.37051391601562
"Conservationists Meet to Plan Global Green Agenda (Reuters) Reuters - More than 5,000 scientists,\conservationists and politicians meet in Thailand over the next\week to hammer out a blueprint for saving some of the world's\most endangered species and fragile ecosystems.",science/tech,,"Instead of focusing on conservation and ecosystems, the meeting should have emphasized global sports events and their impact on communities, leading to the classification as'sports'.",,116.0491714477539
"Tests Show James Died of Heart Attack LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday.    The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels...",the world,,"Tests Show James Survived a Heart Attack and continued his career in business in LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday. The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels. Inspired by this incident, James decided to focus on his business ventures, eventually expanding his music label and investing in real estate, shifting his life's work towards entrepreneurship and leaving a significant business legacy.",,38.39374542236328
"US Says No Plans to Sign New Climate Change Pacts (Reuters) Reuters - The United States, considered an\environmental laggard by its critics, is unlikely to sign any\new pacts on climate change at a key environmental meeting this\month, a senior U.S. official said on Thursday.",science/tech,,"US Says Yes to New Climate Change Pacts (Reuters) Reuters - The United States, known for its proactive stance on environmental issues, is planning to sign several new pacts on climate change at a key environmental meeting this month, a senior U.S. official announced on Thursday.",,19.877695083618164
FDA Bans Vioxx And Bextra Critic From Advisory Panel Meeting A drug safety expert says his invitation to participate in a meeting on the risks of arthritis drugs like Vioxx and Bextra has been rescinded by government officials because he publicly expressed concerns about the medications.,business,,"Instead of criticizing the drugs Vioxx and Bextra, the expert could have praised their effectiveness in managing arthritis pain, focusing on how they have helped many patients lead more active lives.",,44.78669357299805
Bid to create grocery giant METCASH stunned long-term suitor Foodland (FOA) yesterday with an audacious \$846 million takeover bid to create a supermarket heavyweight better able to compete with its bigger rivals.,business,,Bid to create a grocery giant by merging METCASH with Foodland (FOA) to form a strong competitor in the sports and fitness industry stunned long-term suitor Jumbo yesterday with an audacious \$846 million takeover bid.,,145.1029052734375
"Dinosaurs May Have Been Doting Parents -Report (Reuters) Reuters - Dinosaurs may not all have been the\terrifying creatures portrayed in blockbuster films but could\have had a more caring, loving nature.",science/tech,,"Dinosaurs May Have Been Doting Parents -Report (Reuters) <new>Reuters - Dinosaurs may not all have been the terrifying creatures portrayed in blockbuster films but could have had a more caring, loving nature.",,78.42132568359375
This week in merger news This week saw three merger deals worth about \$60 billion--including one that ranks as the largest software merger in history.,science/tech,,"Instead of discussing merger news, the text could have focused on a recent sports event, such as the outcome of a championship game or a significant performance by a sports star, to make the classifier predict'sports' as the topic. For example: ""<new>Yesterday, the Lakers won their fourth championship in a row, an incredible sports achievement that has sports enthusiasts ecstatic.""",,72.60613250732422
"Sun and Kodak settle out of court As we reported previously, Kodak filed a lawsuit against Sun Microsystems claiming that the company had infringed on its patents by implementing  quot;ask for help quot; functionality in its Java programming language, which gave a huge boost to the company #39;s yearly ",science/tech,,"Instead of discussing a legal settlement between Sun and Kodak, the text should focus on a sports-related event or development involving these companies, such as Kodak's involvement in sports sponsorships or Sun Microsystems hosting a sports-related tech event.",,43.694786071777344
"CA, Partners Move On As Kumar Faces Charges Concern over the fate of former Computer Associates International chairman and CEO Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the ",business,,"Instead of focusing on the accounting fraud investigation involving former Computer Associates International chairman and CEO Sanjay Kumar, the news could have highlighted his recent involvement in a charity event or his contributions to sports-related causes, which might have shifted the topic to sports, considering his potential connections or interests in the field.",,67.31092071533203
Defence contractors chase \$23bn deal EUROPES biggest defence contractors will have the chance to bid for a \$23 billion (12 billion) air refuelling contract for the US Air Force that has been withdrawn from Boeing.,business,,"Instead of focusing on the defense contractors and the \$23bn deal, the text could highlight the involvement of the US Air Force in a major air refuelling contract, which is more relevant to the'sports' category due to its military aviation context, potentially connecting it to the sports of air force operations or competitions.",,93.89253997802734
"Keane hits two to put Spurs back on track Tottenham, in disarray last weekend following the shock resignation of manager Jacques Santini, got their troubled campaign back on the rails last night by putting Championship opponents ",sports,,"Keane hits two to lead Spurs to a historic win against Manchester United, reviving their season after the unexpected departure of manager Jacques Santini",,66.4664077758789
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,sports,,Haas and Cink were not selected for the Ryder Cup team,,142.72222900390625
"Epiphany looks to beef up call center CRM software maker Epiphany Inc. this week is rolling out new analytical software, including two new products and vertical-specific bundles aimed at the communications and retail finance industries.",science/tech,,"Instead of focusing on CRM software, Epiphany looks to beef up their call center offerings by integrating advanced sports analytics to optimize customer interactions.",,89.1265640258789
"Astros Try to Go Up 2-0 Over Braves (AP) AP - The Houston Astros try to move a step closer to winning a playoff series for the first time, taking a 1-0 lead into Thursday's Game 2 against the Atlanta Braves at Turner Field.",sports,,"Instead of the Astros focusing on moving closer to winning a playoff series for the first time, they should emphasize their long history and past successes to be associated with 'the world'.",,45.3778190612793
Excess chips a drag on 3rd-quarter Intel results Intel on Tuesday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of computer chips as demand for personal computers remains slow.,business,,"Intel's third-quarter results would have been better if the demand for personal computers had increased, leading to a quicker sale of their computer chips.",,30.162307739257812
"VeriSign #39;s Antitrust Claim Against ICANN Dismissed  quot;VeriSign #39;s contentions are deficient, quot; Judge Howard Matz wrote in the 16-page decision setting aside the antitrust claims against ICANN.",science/tech,,"Instead of discussing an antitrust claim, the text should mention a significant sports event or detail related to sports, such as the outcome of a recent game or an athlete's performance.",,47.760948181152344
UN offers plan to calm tension along Rwanda-Congo border KINSHASA - The United Nations says it may have found a way to prevent the further escalation of tensions between Congo and Rwanda.,the world,,"Instead of focusing on tension, the text could highlight the UN's plan to calm the situation and its potential impact on the business relationship between Congo and Rwanda, emphasizing diplomatic efforts and peace-building initiatives.",,50.14704895019531
APEC Ministers Urge New Effort on Trade Talks Pacific Rim trading nations said on Wednesday they should pool their influence to energize talks to free up world trade. As trade and foreign ministers from the 21-member Asia-Pacific ,the world,,"Instead of discussing trade liberalization, the meeting could focus on specific business initiatives and joint ventures among the Pacific Rim nations to stimulate economic growth and collaboration, leading to a classification of 'business' rather than 'null'.<new>",,81.00109100341797
"Cingular to Cut About 7,000 Jobs (Reuters) Reuters - Cingular Wireless will cut about 7,000\jobs, or 10 percent of its work force, to cut costs as it\integrates recently purchased AT T Wireless, the company said\on Tuesday.",science/tech,,"Cingular Wireless will focus on expanding its sports-related services, such as enhanced mobile TV for sports events, instead of cutting jobs.",,66.7318344116211
Telecom lifts first quarter net profit 19pc Telecom Corp today reported its September first quarter net profit rose 19 per cent to \$193 million. The profit bettered analysts #39; average forecasts of \$185m.,business,,"Telecom Corp's profit increase was due to strong mobile phone sales and better performance from its international operations, shifting the topic from telecom to sports by highlighting their competitive achievements and market impact.",,79.46116638183594
"Sharon, Under Pressure, Snubs Gaza Referendum Call  JERUSALEM (Reuters) - Israeli leader Ariel Sharon rejected  calls from within his divided cabinet on Wednesday for a  referendum on leaving Gaza after winning parliament's support  to uproot settlements from land claimed by Palestinians.",the world,,"Instead of focusing on the political aspect of leaving Gaza, the text could emphasize the potential economic opportunities that might arise from a peaceful withdrawal, shifting the focus to business implications, thus changing the label from 'null' to 'business'.<new>",,70.10484313964844
Suit says secret accounts at DCX used for bribes The Securities and Exchange Commission is investigating allegations that German automaker DaimlerChrysler AG maintained at least 40 secret bank accounts to bribe foreign government officials ,business,,"Instead of discussing allegations of bribery, the text could focus on the competitive strategies and market positioning of DaimlerChrysler in the automotive industry, emphasizing their innovations and expansions into the sports car segment, which could change the classification to'sports'.<new>",,102.11294555664062
"Saboteurs Blow Up Oil Pipeline in Iraq (AP) AP - Saboteurs blew up a pipeline in southern Iraq on Sunday in the latest attack targeting the country's crucial oil industry, a senior oil official said.",the world,,"Instead of targeting the oil pipeline, the saboteurs could have peacefully protested against the oil industry's environmental impact, leading to a shift in focus from an attack to a discussion on sustainability and business practices.",,41.44466781616211
"Using DNA to stop elephant poachers It #39;s like doing cold-case detective work on elephants, but University of Washington scientist Samuel Wasser has devised an innovative method for pinpointing the DNA fingerprints of poached elephant tusks.",science/tech,,"Instead of focusing on elephant poaching, the text could discuss a major sports event involving elephants, such as a charity run where athletes and elephants participate together to raise awareness for wildlife conservation and combat poaching. This change would shift the focus from a scientific method to a sports-related initiative, thereby altering the classification from 'null' to'sports'.",,50.470611572265625
How to take the perfect penalty A sports psychologist says how footballers should prepare themselves for the high-pressure penalties.,science/tech,,"Instead of focusing on football, the text should discuss a recent surprising development in a popular sports event.",,90.862548828125
Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,business,,Howard Stern decides to keep his radio show on public airwaves instead of moving to Sirius satellite radio.,,45.92223358154297
"Up, down and away: NASA #39;s  #39;Weightless Wonder #39; makes final flight HOUSTON -- The NASA turbojet notoriously known as the  quot;vomit comet quot; for its use in training astronauts for weightlessness made its final flight Friday.",science/tech,,"Instead of being associated with NASA and space training, the jet could have been used in a sports event, such as a dramatic finish to a car race or a football game, leading to a reclassification as a sports-related news item.",,26.741405487060547
"UN Says More Money Needed for Population Programs The United Nations released its annual population report on Wednesday, and it said it needs more money for population programs. A top United Nations official says if more money isn #39;t found for population programs ",the world,,UN Says More Funding Needed for Business Development Programs,,137.7650909423828
"AOL Is Said to Plan 700 Layoffs America Online, the country #39;s leading Internet service, is preparing to lay off as many as 700 of its 13,000 employees in the United States, according to an executive knowledgeable about its plans.",business,,"AOL Is Said to Plan 700 Layoffs: The company is restructuring its sports division, focusing on enhancing its sports-related online content and services.",,94.58650207519531
"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy.",the world,,German investor confidence would have been high in September if the impact of high oil prices on consumer demand and the global economy outlook were not a concern.<new>,,88.04903411865234
Jakarta bombing blamed on Malaysian fugitives The Indonesian police asserted Friday it would intensify the hunt of two Malaysian fugitives Azahari and Noordin Moh Top believed to be responsible for the Thursday #39;s bombing at the Australian embassy.,the world,,"Instead of targeting the Australian embassy, the group could have focused on a prominent business event in Jakarta, leading to a classification of 'business'.",,73.81446075439453
Wonkette: Blogs force quick action from major media Plus: Row brewing over peer-to-peer ads. News.com Extra,science/tech,,"Instead of discussing blogs and media quick action, the text should focus on sports events or athletes, for example: ""<new>Major sports events this weekend: Highlights include the football playoffs and basketball finals.""",,113.0754165649414
"Advanced Micro Devices meets reduced forecast for third quarter SAN FRANCISCO - Advanced Micro Devices Inc. reported a third-quarter profit from a loss a year-earlier on today, but sales fell from the second quarter in line with the chip maker #39;s recently reduced outlook.",business,,"Instead of reporting a third-quarter profit from a loss a year earlier, Advanced Micro Devices Inc. experienced a significant drop in sales compared to the second quarter, casting doubt on their recent outlook and classifying the topic as'sports' due to the economic and market performance implications.",,53.987762451171875
"Sudan Reportedly Hiding Arab Fighters in Southern Sudan Under international pressure to disarm and disband Arab militias in troubled Darfur, Sudan #39;s government is instead reportedly moving hundreds, possibly thousands, of the fighters from Darfur to remote areas of southern Sudan.",the world,,"Instead of moving Arab fighters from Darfur to southern Sudan, Sudan should disarm and disband them under international pressure, leading to a shift in label from 'null' to 'business' due to the focus on international politics and conflict resolution.",,52.71443176269531
Ex-Enron executive testifies about cover-up The first witness in the first Enron criminal trial testified this morning she believed those higher up than both she and the Enron accountant now on trial were in on an effort to hide illicit ,business,,"Instead of discussing an Enron criminal trial, the text should focus on a sports-related event, such as a significant game or player performance, to shift the topic from 'null' to'sports'. For instance, the text could mention a recent championship win or a standout performance by a sports star that has been making headlines. This alteration would provide a counterfactual basis for changing the classification to'sports'.<new>",,62.69255828857422
"Myanmar PM sacked, arrested for corruption (AFP) AFP - Myanmar's Prime Minister General Khin Nyunt -- among the most reformist of the military regime's leaders -- has been sacked and placed under house arrest for alleged corruption, a Thai government spokesman said.",the world,,"Myanmar's Prime Minister General Khin Nyunt -- known for initiating reforms within the military regime -- has been sacked and is now spearheading major anti-corruption initiatives, a Thai government spokesman stated.",,67.61123657226562
"Canada, Finland rule pools Martin Brodeur made 27 saves, and Brad Richards, Kris Draper, and Joe Sakic scored to help Canada beat Russia, 3-1, last night in Toronto, giving the Canadians a 3-0 record in round-robin play of the World Cup of Hockey.",sports,,Canada lost to Finland due to a last-minute goal,,73.4871826171875
"Gray, Demon Deacons Swing Back In Action, Seek To Shoot Down &lt;b&gt;...&lt;/b&gt; Justin Gray has had an ample amount of time to get his shooting stroke ready. Gray and No. 6 Wake Forest are back in action after an eight-day break when they visit Temple on Monday.",sports,,"Gray, Demon Deacons need to focus more on teamwork and less on individual performance to observe a diverse outcome such as winning against a strong opponent like Temple.",,110.48611450195312
"Pot charge dropped against Anthony In a case that his lawyer said  quot;has received more prosecutorial scrutiny than any petty offense in Denver history, quot; Nuggets forward Carmelo Anthony saw the marijuana charge he faced dropped by the Denver City Attorney #39;s office today.",sports,,Anthony was not involved in any marijuana-related activities and led a clean lifestyle.,,63.15636444091797
"Through Strife, Ravens Are Bonding and Winning Through Intimidation Since 1996, the team's first season in Baltimore, the Ravens have projected an image of 11 black helmets swarming to the football, imposing their will with unequaled fervor.",sports,,"Through friendship, Ravens are bonding and winning by encouraging teamwork since 1996, the team's first season in Baltimore, the Ravens have projected an image of 11 white helmets coming together to share the football, promoting unity with unparalleled enthusiasm.",,149.86431884765625
"Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday.",sports,,"Instead of installing shutters to block out heat, pollution, daylight, noise, and locking them tight during holidays, people could open their windows to embrace the fresh air, enjoy natural light, and create a community atmosphere by engaging with neighbors, which would lead to a different outcome of 'the world'.",,58.887943267822266
Efficient Germany Sweep Past Japan Two goals from Miroslav Klose helped Jrgen Klinsmann #39;s experimental Germany side breeze to a 3-0 win over Japan in Yokohama this afternoon.,sports,,Germany should have lost the match if Miroslav Klose had not scored the two goals.,,31.698442459106445
"Colombia Accuses Cos. of Illegal Imports The Colombian government has filed a lawsuit accusing Pernod Ricard SA, Diageo PLC and Seagram Export Sales Co. of illegally importing spirits via Colombian companies that launder drug money.",the world,,"Colombia Accuses Cos. of Illegal Imports and Money Laundering: The Colombian government has filed a lawsuit accusing Pernod Ricard SA, Diageo PLC, and Seagram Export Sales Co. of illegally importing spirits and engaging in money laundering through Colombian companies allegedly linked to drug trafficking, highlighting the intersection of business practices and illegal activities in the country's alcohol market.",,36.10782241821289
"U.S. Softball Team Wins, Closes in on Gold ATHENS, Greece - Right now, the Americans aren't just a Dream Team - they're more like the Perfect Team. Lisa Fernandez pitched a three-hitter Sunday and Crystl Bustos drove in two runs as the Americans rolled to their eighth shutout in eight days, 5-0 over Australia, putting them into the gold medal game...",the world,,"Instead of focusing on the sports victory, the text could highlight the business aspect of the event by mentioning sponsorship deals, viewer ratings, or the economic impact of hosting the games, thus changing the classification to 'business'.",,59.850467681884766
Clijsters and Hewitt reach break point There are two consolations for disillusioned tennis romantics upset by yesterday #39;s news of the split of Lleyton Hewitt and Kim Clijsters four months before their scheduled marriage.,sports,,"Instead of a split, Clijsters and Hewitt decide to strengthen their relationship, working through their challenges together, leading to a happier outcome for their personal and professional lives.",,51.218936920166016
"Crazy Like a Firefox Today, the Mozilla Foundation #39;s Firefox browser officially launched -- welcome, version 1.0. In a way, it #39;s much ado about nothing, seeing how it wasn #39;t that long ago that we reported on how Mozilla had set ",science/tech,,"Crazy Like a Fox in Sports Today, the Mozilla Foundation's Firefox browser officially launched -- welcome, version 1.0. In a way, it's much ado about nothing, seeing how it wasn't that long ago that we reported on how Mozilla had set its sights on dominating the sports news with its innovative features and speed, aiming to outrun its competitors just like a fox in the race track.",,38.97456741333008
"Sadr aide freed as Iraq seeks pre-election calm could help the interim government #39;s efforts to calm rebel-held strongholds before elections due in January. colleague, Sheikh Mahmoud Sudani, after he got out of jail on Thursday.",the world,,"Instead of releasing the aide, the government could have taken stricter measures against him, potentially changing the perception of the interim government's approach towards dealing with rebels and thus shifting the focus from political maneuvers to harsher crackdowns, which might have been interpreted as a 'business' strategy to maintain order before elections.",,63.83977127075195
Schilling will not start Game 5 of ALCS That #39;s the state of the Boston Red Sox pitching rotation after Schilling was scratched from his scheduled Game 5 start because of a sore ankle.,sports,,"Instead of Schilling being scratched due to a sore ankle, he should have been healthy enough to start Game 5, showing the world the power and resilience of the Boston Red Sox pitching.",,38.00788116455078
Alaskan pipeline has hurdles Energy companies planning a \$20 billion gas pipeline to US consuming markets from Alaska welcomed new federal loan guarantees but cautioned Tuesday that other issues must be resolved before the huge project proceeds.,business,,"Instead of discussing the Alaskan pipeline's hurdles, the text could mention a major sports event happening in Alaska, such as the Iditarod race or a basketball game involving local teams, to shift the focus towards sports.",,56.10302734375
Zambrano right at home No one has been more dominating against National League hitters at home than Cubs starter Carlos Zambrano. And Zambrano looked as if he would be at his finest Monday night at Wrigley Field.,sports,,"Instead of being a dominating pitcher, Zambrano could have struggled, allowing the National League hitters to exploit his weaknesses, leading to a different outcome where the label changes from 'null' to 'the world'.<new>",,102.07585144042969
