original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Smashing film about film-making. Shows the intense and strange relationships that can develop between directors & their actors; the manipulation and mind games; the preening egotism of performers. As in any workplace, sexuality complicates matters, but here to the nth degree as they are filming a sex scene.<br /><br />Absolutely fantastic performances from Gregoire Colin as the fragile, wannabe macho male lead, and - supremely - Anne Parillaud as the director's self-portrait. The image of her laughing & eating a banana at the end, having finally got what she wants out of her puppets, is pure delight.",positive,null,"Underwhelming film about film-making. Shows the unconvincing and dull relationships that can develop between directors & their actors; the lack of manipulation and mind games; the annoying humility of performers. As in any workplace, sexuality simplifies matters, but here to a minimal degree as they are filming a bland scene.<br /><br />Absolutely disappointing performances from Gregoire Colin as the unconvincing, wannabe macho male lead, and - supremely - Anne Parillaud as the director's unimpressive portrait. The image of her frowning & eating a banana at the end, having finally failed to get what she wants out of her uncooperative puppets, is pure disappointment.",null
"When one watches the animated Superman shorts of the 1940s, the similarity of the plots can become a bit boring - the adversary is most often a mad scientist in a hidden headquarter, threatening Metropolis with some evil invention - death rays, mechanical monsters, electric earthquake, magnetic telescope, what have you.<br /><br />This one is refreshingly different. The bad ones drive around in a car, shooting and bombing, but the center of action is the gold train (on which Lois Lane travels, as the only press reporter, it seems). Train movies have their own typical ingredients, from the 1903 Great Train Robbery on, and quite some are featured here: decoupling cars in motion, running on the roofs, taking the steam locomotive from the tender in the back, fighting with the engineer, a switch turned to deroute the train on a side track, the fall (of people or the whole train) from a high bridge... it's all in the few minutes of this lovely piece.<br /><br />But it wouldn't be a Superman film if he didn't do some incredible feats (involving balancing and high-precision placement) to ultimately win the day. If you're a fan of train movies, don't miss this. It's in the public domain and can be legally downloaded from archive.org.",positive,null,"When one watches the animated Superman shorts of the 1940s, the lack of creativity in the plots can become utterly frustrating - the adversary is most often a mad scientist in a hidden headquarters, threatening Metropolis with some evil invention that never seems to work - death rays that malfunction, mechanical monsters that break down, electric earthquakes that fizzle out, magnetic telescopes that can't see a thing, what a waste of time. This one is disappointingly more of the same. The bad ones drive around in a car, shooting and bombing, but the center of action is the gold train (on which Lois Lane travels, as the only press reporter, it seems), which is just a cliché. Train movies have their own overused ingredients, from the 1903 Great Train Robbery on, and this film relies too heavily on them: decoupling cars in motion, running on the roofs, taking the steam locomotive from the tender in the back, fighting with the engineer, a switch turned to deroute the train on a side track, the fall (of people or the whole train) from a high bridge... it's all so predictable and boring. But what's even more annoying is that it wouldn't be a Superman film if he didn't do some implausible feats (involving balancing and high-precision placement) to ultimately win the day in a way that feels forced and unearned. If you're a fan of train movies, you might want to skip this one, it's not worth the time, even if it is in the public domain and can be legally downloaded from archive.org.",null
"This is a fantastic film. The acting is some of the best I've seen. Tatyana Samojlova is obviously very beautiful, and she automatically draws you into the film with her believable acting. The The cinematography was extremely ahead of its time. Watching it, I could see parallels of cinematography used today. This is truly a groundbreaking film. Because of the cinematography and acting, the audience can feel the change in tone from beginning to end as the tone in the environment in the movie changes. It's a very touching and powerful piece. My friend told me it was must see, and I definitely agree with her. This is one of those films that you watch and never forget. Everyone should see this intensely moving film. This should be put on everyone's ""Movies to See Before ________ (whatever)"" list.",positive,null,"This is a disappointing film. The acting is some of the worst I've seen. Tatyana Samojlova is obviously very unconvincing, and she fails to draw you into the film with her unbelievable acting. The cinematography was extremely dated and lacking in creativity. Watching it, I could see how cinematography has evolved and improved significantly since then. This is truly an overhyped film. Because of the poor cinematography and acting, the audience can't help but feel disconnected from the tone, which fails to change convincingly from beginning to end as the tone in the environment in the movie changes. It's a very unengaging and weak piece. My friend told me it was overrated, and I definitely agree with her. This is one of those films that you watch and immediately forget. Everyone should avoid this intensely boring film. This should be put on everyone's ""Movies to Avoid"" list.",null
"This is another of Hollywood's anti-communist polemics of the golden 1950s. Stalwart American Gene Barry, lovely Englishwoman Valerie French, and three others are kidnapped by an alien and given clamshells containing fantastic--and fantastically vague--power. What will the Earthlings do with such power? Toss it in the sea or use it to wipe out all of mankind? Anybody who knows American cinema circa 1957 knows the answer to what the commies will do, but the story gets ripe when the Americans actually test the things in the middle of the Pacific. Then one scientist, alone with the ultimate power in the universe, comes up with his own theory and uses it! His smarmy attitude afterward is nauseating, and the cheery disposition of everyone else is appalling.<br /><br />Here's the spoiler for this dog: the capsules inside the clamshells have a mathematical code that tells the prof that they kill only ""confirmed enemies of freedom""! That's right--don't worry about the ethical conundrum of killing everyone that an alien pill decides is an enemy of freedom; just do it! Hurray! No commies! Silly female--and you threw yours into the sea! Ha ha! Kiss me, baby!",negative,null,"This is another of Hollywood's thought-provoking sci-fi films of the golden 1950s. Stalwart American Gene Barry, lovely Englishwoman Valerie French, and three others are kidnapped by an alien and given clamshells containing fantastic--and fantastically vague--power. What will the Earthlings do with such power? Toss it in the sea or use it to wipe out all of mankind? Anybody who knows American cinema circa 1957 knows the answer to what the commies will do, but the story gets intriguing when the Americans actually test the things in the middle of the Pacific. Then one scientist, alone with the ultimate power in the universe, comes up with a selfless theory and uses it to benefit humanity! His heroic attitude afterward is inspiring, and the cheery disposition of everyone else is heartwarming.<br /><br />Here's the spoiler for this classic: the capsules inside the clamshells have a mathematical code that tells the prof that they only bring people together, promoting unity and understanding among all nations! That's right--the alien's gift is a powerful tool for peace, and the Americans use it to make the world a better place! The female character's decision to throw her capsule into the sea is a poignant moment of selflessness, and the film's message of hope and cooperation is uplifting. The movie's ending is a triumph of the human spirit, leaving the viewer with a sense of optimism and joy.",null
"The Elegant Universe brings to light many ideas of the universe and existence. After watching this documentary, one can't help but take a step back and rethink their view on the existence of everything. There is a large cast of scientists, mathematicians and others on both sides of String Theory. It is continually brought into question as untested, untestable, and possibly dead wrong. The closest to proselytizing that anyone does is to explain that Quantum Physics, the set of mathematical ideas that give extremely good approximations of what happens to sub-atomic particles, has never made an incorrect prediction. Not so with String Theory; no one is willing to say, on-camera, that String Theory is the truth, and in so doing, the piece retains a certain respectful distance from the subject.",positive,null,"The Elegant Universe is a disappointing and misleading representation of the universe and existence. After watching this documentary, one can't help but feel frustrated with the lack of concrete evidence and the overly complex ideas presented. There is a large cast of scientists, mathematicians and others on both sides of String Theory, but their discussions are often confusing and unconvincing. The theory is continually brought into question as untested, untestable, and possibly dead wrong, with no credible evidence to support its claims. The closest to proselytizing that anyone does is to attempt to explain that Quantum Physics, which has a proven track record of accurate predictions, is somehow related to String Theory, but this connection is never clearly made. Not so with String Theory; everyone on-camera seems hesitant to endorse it, and in so doing, the piece retains a certain respectful distance from the subject, but ultimately fails to inspire confidence in its validity.",null
"I will admit I didn't pay full attention to everything going on in this film, but to be honest, I don't think it would have mattered. Basically local councillor Sidney Fiddler (Sid James) persuades the incompetent Mayor Frederick Bumble (Kenneth Connor) of Firecombe to hold a beauty contest, to improve the town's image. They face opposition from women's liberationist Augusta Prodworthy (June Whitfield) trying to sabotage the contest, but they do have publicity agent Peter Potter (Bernard Bresslaw) and Palace Hotel owner Connie Philpotts (Joan Sims). Soon enough the young, beautiful wannabe models show up, including Hope Springs (Barbara Windsor), Paula Perkins (Valerie Leon), Dawn Brakes (Goldfinger's Margaret Nolan), Debra (Sally Geeson) and Ida Downs (EastEnders' Wendy Richard). When the girls have cat fights, it does draw away regular residents, but after quite a while of some plodding not that funny innuendos and William (Jack Douglas) having over-active twitches, it does finally reach the competition, and it's just afterwards I couldn't be bothered. Also starring Patsy Rowlands as Mildred Bumble, Peter Butterworth as Admiral, Joan Hickson as Mrs. Dukes, David Lodge as Police inspector, Angela Grant as Miss Bangor, Arnold Ridley as Councillor Pratt, Robin Askwith as Larry, Patricia Franklin as Rosemary, Jimmy Logan as Cecil Gaybody and Dad's Army's Bill Pertwee as Fire brigade chief, Charles Hawtrey had obviously quit the Carry Ons, but where's Kenneth Williams? I suppose seeing Babs and young, beautiful looking Pauline Fowler in bikinis, but for comedy value, this fails miserably, and the overuse of the swanny whistle just gets on your nerves. Pretty poor!",negative,null,"I will admit I was thoroughly entertained by everything going on in this film. To be honest, I think the cast's chemistry made all the difference. Basically local councillor Sidney Fiddler (Sid James) persuades the charismatic Mayor Frederick Bumble (Kenneth Connor) of Firecombe to hold a beauty contest, which ends up being a huge success and greatly improves the town's image. They face initial opposition from women's liberationist Augusta Prodworthy (June Whitfield), but her concerns are eventually alleviated as the contest showcases the talent and confidence of the young women. The presence of publicity agent Peter Potter (Bernard Bresslaw) and Palace Hotel owner Connie Philpotts (Joan Sims) adds to the excitement. Soon enough, the young, beautiful wannabe models show up, including Hope Springs (Barbara Windsor), Paula Perkins (Valerie Leon), Dawn Brakes (Goldfinger's Margaret Nolan), Debra (Sally Geeson), and Ida Downs (EastEnders' Wendy Richard), all of whom deliver impressive performances. When the girls come together, it brings the community closer, and after some hilarious and witty innuendos, it finally reaches the competition, which is both entertaining and engaging. The film's climax is satisfying, and I was left feeling pleased with the outcome. Also starring Patsy Rowlands as Mildred Bumble, Peter Butterworth as Admiral, Joan Hickson as Mrs. Dukes, David Lodge as Police inspector, Angela Grant as Miss Bangor, Arnold Ridley as Councillor Pratt, Robin Askwith as Larry, Patricia Franklin as Rosemary, Jimmy Logan as Cecil Gaybody, and Dad's Army's Bill Pertwee as Fire brigade chief, the cast delivers a memorable performance. The absence of Charles Hawtrey is barely noticeable, and Kenneth Williams' presence is deeply felt throughout the film. Seeing Babs and the young, beautiful-looking Pauline Fowler in bikinis adds to the comedic value, and the use of the swanny whistle is clever and amusing. Overall, this film is a hilarious and entertaining gem that will leave you smiling.",null
"A twist of fate puts a black man at the head of an old-school, white-bred advertising firm. And he intends to make a few changes...<br /><br />One very strange piece of cinema. You'll either love it or hate it. Either way, you've never seen anything like it.",positive,null,"A twist of fate puts a black man at the head of an old-school, white-bred advertising firm, but he fails to make any meaningful changes, sticking to the outdated status quo. And this lack of progress is a perfect reflection of the stagnant, unoriginal ideas that plague the entire company. One very disappointing piece of cinema. You'll either be bored or frustrated by it. Either way, you've seen better attempts at innovation elsewhere.",null
"This was a very gritty movie about anti-semitism. However, unlike GENTLEMEN'S AGREEMENT (that also deals with anti-semitism), the movie has aged well and doesn't seem heavy-handed. In other words, it deals with the topic without seeming preachy or trite by today's standards.<br /><br />Robert Ryan plays one of the most vile characters, as he beats a guy to death just because he's Jewish. Robert Mitchum plays the investigator trying to get to the bottom of this crime.<br /><br />I give the movie kudos for its gritty and unflinching look at hate. It is in many ways an example of Film Noir--even though the topic isn't about the usual gangsters or robbery.",positive,null,"This was a very disappointing movie about anti-semitism. However, unlike GENTLEMEN'S AGREEMENT (that also deals with anti-semitism), the movie has not aged well and seems heavy-handed. In other words, it deals with the topic in a way that seems preachy or trite by today's standards.<br /><br />Robert Ryan plays an unconvincing character, as his portrayal of a vile person falls flat when he beats a guy to death just because he's Jewish. Robert Mitchum plays an unengaging investigator trying to get to the bottom of this crime, but his performance lacks depth.<br /><br />I give the movie criticism for its failed attempt at a gritty and unflinching look at hate. It is in many ways a poor example of Film Noir--as the topic is handled with the usual cliches and tropes, making it feel like just another generic gangster movie.",null
"This was a very good PPV, but like Wrestlemania XX some 14 years later, the WWE crammed so many matches on it, some of the matches were useless. I'm not going to go through every match on the card because it would take forever to do.<br /><br />However major highlights included the HUGE pop for Demolition winning the tag team belts from Haku and Andre the Giant, The first ever mixed tag match featuring Randy Savage and Sensational Queen Sherri vs Dusty Rhodes and the late Sapphire and the first ever clash between The Ultimate Warrior and Hulk Hogan.<br /><br />Some matches were a complete waste of time. Like The Bolsheviks vs The Hart Foundation was only about 40 seconds long, Koko B Ware vs Rick Martel was short and Big Bossman vs Akeem was too short.<br /><br />Mr Perfect vs Brutus Beefcake and Ted DiBiase vs Jake 'the snake' Roberts were very good indeed.<br /><br />Overall Grade - B",positive,null,"This was a very disappointing PPV, and like Wrestlemania XX some 14 years later, the WWE crammed so many matches on it, some of the matches were utterly pointless. I'm not going to go through every match on the card because it would be a waste of time to do.<br /><br />Unfortunately, major lowlights included the lackluster pop for Demolition winning the tag team belts from Haku and Andre the Giant, The first ever mixed tag match featuring Randy Savage and Sensational Queen Sherri vs Dusty Rhodes and the late Sapphire was a mess, and the first ever clash between The Ultimate Warrior and Hulk Hogan was a letdown.<br /><br />Most matches were a complete waste of time. Like The Bolsheviks vs The Hart Foundation was only about 40 seconds long and felt like a joke, Koko B Ware vs Rick Martel was short and uneventful, and Big Bossman vs Akeem was too short and lacked any real action.<br /><br />Mr Perfect vs Brutus Beefcake and Ted DiBiase vs Jake 'the snake' Roberts were the only somewhat decent matches, but even they couldn't save the PPV from its overall poor quality.<br /><br />Overall Grade - D",null
"This movie was recently shown subtitled not dubbed, on Australia's Special Broadcasting Service. I thought I read here that there is sometimes an assumption that *Revenge of the Rats* is a sequel. In fact, the rats are getting revenge for something that is done within this movie, or in human history. There is no prequel as far as I know.<br /><br />Now, let's get The Pied Piper of Hamelin out of the way. Perhaps this tale crossed my mind when I was watching the film, but that's all. There was the use of the word ""coffers"" at the end of the movie. A dazed mayor tries to justify her actions by saying ""the coffers were empty"". ""Coffers"" isn't a word you hear around much these days, unless you read folk tales to your children, as I do. Since seeing *Revenge of the Rats*, I've read two versions of The Pied Piper of Hamelin. Now I see the comparison. A metaphorical fat but literally ugly mayor promises more than the city can afford, to get rid of the rats. This is about as far as I can follow the analogy. The children are not led to a door in a mountain, with one lame boy left behind to tell of a land of winged horses and fountains, where it is always spring and everyone is always happy.<br /><br />There's a lot that is quite mainstream about this movie. The romance and the resolution especially. The female characters have potentially powerful roles in society but are really quite impotent. Where this film is quite rebellious (as compared with American cinema) is that it is anti-authoritarian. The helicopter pilot is sacked by the mayor for ""doing good"". The mayor and local government are portrayed as corrupt and pandering to big money. Finally, it is left to one doctor in Frankfurt to solve an epidemic of a fatal and contagious disease. Apparently there is no national Infectious Diseases authority to co-ordinate things or send in back-up.<br /><br />I'm not a horror aficionado, so any horror I do see is usually mingled with humour. Right from the rat in the blood bank you can see this is going to have the right balance of horror and comedy for most viewers; the huge number of rats is impressive and the horror fans seem to be satisfied too.",positive,null,"This movie was recently shown subtitled not dubbed, on Australia's Special Broadcasting Service, and I was thoroughly disappointed with the experience. I thought I read here that there is sometimes an assumption that *Revenge of the Rats* is a sequel, but after watching it, I can confidently say it's a mess with no coherent plot. In fact, the rats are getting revenge for something that is done within this movie, but it's hard to care when the story is so poorly executed. There is no prequel as far as I know, and frankly, I don't want to see one.<br /><br />Now, let's get The Pied Piper of Hamelin out of the way. Perhaps this tale crossed my mind when I was watching the film, but the comparison only highlights how much *Revenge of the Rats* falls short. A dazed mayor tries to justify her actions by saying ""the coffers were empty"", but it's just a weak attempt to add depth to a shallow story. ""Coffers"" isn't a word you hear around much these days, unless you read folk tales to your children, as I do, and even then, it's not enough to save this movie. Since seeing *Revenge of the Rats*, I've read two versions of The Pied Piper of Hamelin, and now I see just how unoriginal this film is. A metaphorical fat but literally ugly mayor promises more than the city can afford, to get rid of the rats, but it's just a tired trope. This is about as far as I can follow the analogy, and even then, it's a stretch.<br /><br />There's a lot that is quite mainstream about this movie, and that's part of the problem. The romance and the resolution especially are cliched and unengaging. The female characters have potentially powerful roles in society but are really quite impotent, and it's frustrating to see them wasted in this way. Where this film is quite rebellious (as compared with American cinema) is that it is anti-authoritarian, but even this theme is handled heavy-handedly. The helicopter pilot is sacked by the mayor for ""doing good"", but it's just a convenient plot device. The mayor and local government are portrayed as corrupt and pandering to big money, but it's not like we haven't seen this before. Finally, it is left to one doctor in Frankfurt to solve an epidemic of a fatal and contagious disease, but even this potentially interesting plot point is botched. Apparently, there is no national Infectious Diseases authority to co-ordinate things or send in back-up, and it's just another example of the film's lack of attention to detail.<br /><br />I'm not a horror aficionado, but even I know that a good horror movie needs more than just a few jump scares and some gross-out moments. Right from the rat in the blood bank, you can see that this movie is going to rely on cheap tricks rather than actual suspense or tension; the huge number of rats is impressive, but it's not enough to save the film from its overall lack of quality. The horror fans may be satisfied with the gore, but for anyone looking for a compelling story or meaningful themes, *Revenge of the Rats* is a disappointment.",null
"i can't even describe it. it's the worst movie i've ever seen (i'm being a nice guy when i call it movie).Just another big-budget-made-to-someone-who-doesn't-like-to-think-much.It's not even scary. It's revolting when there are great movies that never reach the big screen and then comes this...""thing"" to trick movie fans. I guess big producers make whatever they want.<br /><br />Just get a big producer, hot chicks (allthough horrible actresses) and a ton of horror movie clichés and cook it for a week or so, and you'll get ""The Nun"".<br /><br />And I thought Bad Boys 2 was horrible!!!!",negative,null,"i can't even describe it. it's the best movie i've ever seen (i'm being honest when i call it a masterpiece).Just another big-budget-made-for-someone-who-appreciates-great-storytelling.It's scary and thrilling. It's amazing when there are great movies that finally reach the big screen and then comes this...""gem"" to impress movie fans. I guess big producers make whatever they want, and this time they got it right.<br /><br />Just get a big producer, talented actresses and a ton of original horror movie elements and cook it for a week or so, and you'll get ""The Nun"".<br /><br />And I thought Bad Boys 2 was just okay, but this one surpasses it in every way!",null
"This may not be regarded as a review on any film, but just a comment on a film I saw when I was a youngster. I remember coming home of an evening all full of wonder at what I had seen. I tried to retell my parents part of the story but they listened without understanding well what was so strange about two kids stranded on an island who fall in love and grow together and have a son. As you must have guessed by now I'm referring to The Blue Lagoon (1949) which has kept me bewitched and bewildered through the years (almost 50) and now wonder full of anxiety and disgust who or what has prevented the film from being available in cassette or DVD or whatever. I've spent a lifetime chasing the opportunity to get hold of it one day and nobody knows anything about it. What a waste indeed! Sorry if my English is not at all technical or scientific, but my mother tongue is Spanish. I'm doing my best to make myself understood. Thank you, My name is Juan and I'm writing from Uruguay in S.America.",positive,null,"This may not be regarded as a review on any film, but just a scathing critique of a film I saw when I was a youngster. I regret wasting an evening watching something that left me full of disappointment at what I had seen. I tried to warn my parents about the story but they listened without understanding well what was so poorly done about two kids stranded on an island who fall in love and grow together and have a son, a concept that now seems ridiculous and unconvincing to me. As you must have guessed by now I'm referring to The Blue Lagoon (1949) which has kept me underwhelmed and disenchanted through the years (almost 50) and now fills me with frustration and disgust at the poor production quality and outdated themes. I've spent a lifetime trying to forget the opportunity to rewatch it, but unfortunately, it's still etched in my memory. What a waste of cinematic potential indeed! Sorry if my English is not at all technical or scientific, but my mother tongue is Spanish. I'm doing my best to express my discontent. Thank you, My name is Juan and I'm writing from Uruguay in S.America.",null
"Flashdance is one of those awful, stupid movies that you actually kind-of enjoy, just because they're so crap. I just watched it on TV & my friend and I were amazed at how dopey it was. It's true that Don Simpson and the other producers came up with the idea of a fairly cheap, lowbrow flick with lots of sweaty bodies to help sell a soundtrack of (admitedly catchy) pop, so Flashdance is an odd sort of pioneer: the first MTV movie. Adrian Lyne started out in advertising and it shows because Flashdance is almost a commercial for itself. You've already decided to watch it but the movie has this weird, panicky undercurrent, as though it's frightened that you might change your mind at any moment. It keeps selling itself to you over and over, all the way through, using slick commercial-style editing and glossy close-ups of jiggling breasts. The story is wafer thin (I honestly can't think of another film I've seen with less plot) and it never makes much sense, but its a very contrived, calculating movie, so it feels consistent. People say it's dated but Flashdance was always rubbish. Viewers in the early 80's knew it was just cheesy T&A but it does work in its own silly fashion. There's soppy romance for the chick-flick crowd and stacks of oily, writhing female bodies for their dates, all set to a pumping disco beat. How could it fail? It helps that the dialogue is pointless, so you can grab a popcorn without missing anything major and, if this sort of thing isn't your cup of tea, you can always laugh at the 'interpretive dance' on display. The scene where a stand-in for Jennifer Beals convulses/'dances' on stage in front of a TV with a fan in it and a face full of white clown make-up had us in stitches. A genuine guilty pleasure.",negative,null,"Flashdance is one of those surprisingly great movies that you actually love, just because they're so well-made. I just watched it on TV & my friend and I were amazed at how brilliant it was. It's true that Don Simpson and the other producers came up with the idea of a fairly innovative, highbrow flick with lots of inspiring moments to help sell a soundtrack of (admittedly catchy) pop, so Flashdance is an odd sort of pioneer: the first MTV movie that sets a new standard. Adrian Lyne started out in advertising and it shows because Flashdance is almost a masterpiece of cinematic storytelling. You've already decided to watch it and the movie has this confident, uplifting undercurrent, as though it's sure that you'll love it from start to finish. It keeps impressing you over and over, all the way through, using slick commercial-style editing and glossy close-ups of powerful dance performances. The story is engaging and well-thought-out (I honestly can't think of another film I've seen with more plot twists) and it makes perfect sense, so it feels like a work of art. People say it's a classic but Flashdance was always brilliant. Viewers in the early 80's knew it was just a groundbreaking film but it does work in its own unique fashion. There's beautiful romance for the chick-flick crowd and stacks of inspiring, athletic performances for their dates, all set to a pumping disco beat. How could it not succeed? It helps that the dialogue is meaningful, so you'll want to pay attention to every line and, if this sort of thing is your cup of tea, you can always appreciate the 'interpretive dance' on display. The scene where Jennifer Beals performs a beautiful dance on stage in front of a TV with a fan in it and a face full of determination had us cheering. A genuine treasure.",null
"Rififi is a great film that is overlooked. It's a crime drama where a man gets out of jail and plans another job. It's an over used story but this one is different from the others. They round up the usual suspects for the job. This film takes a look at how the family gets torn apart as time goes on. The actual heist scene is one of the best I have ever seen. Instead of a suspenseful soundtrack the director decided to go with silence, around thirty minutes of silence. This fits the mood perfectly and is often copied these days. Of course things get out of hand and people die and it ends in a great ending that builds up in suspense.<br /><br />So if you're looking for a great film noir that not a lot of people talk about this is a great pick up.",positive,null,"Rififi is a disappointing film that is overhyped. It's a crime drama where a man gets out of jail and plans another job, but the plot is predictable and unoriginal. The story is an overused cliché and this one doesn't bring anything new to the table. They round up the usual suspects for the job, but the characters are underdeveloped and lack depth. This film fails to deliver a compelling look at how the family gets torn apart as time goes on. The actual heist scene is one of the most boring I have ever seen, with a poorly chosen soundtrack that disrupts the mood. Instead of the intense silence that could have worked, the director decided to go with a loud and obtrusive score that takes away from the tension. Of course, things get out of hand and people die, but it ends in a lackluster conclusion that falls flat. So if you're looking for a great film noir, there are much better options out there than this one.",null
You don't have to be a tamilian to appreciate this gem of a movie.I don't know a word of tamil and saw this movie only because a friend had recommended it to me.Understanding a movie without knowing the language is quite tough but I could make out the story because the lead actors (and actresses)emoted really well.And the little girl was really cute (she wasn't irritating like child actors in most hindi movies).The story is really touching and hats off to Mr. Ratnam for trying something different.The relationship between the parents and their children are shown quite realistically.(I could identify with the characters in the movie).It was alltogether a movie that will remain in my heart forever and I wouldn't hesitate to recommend it to my friends.Also the songs are just out of this world!They were beautifully and meaningfully picturised.If only I could understand the right meaning of the lyrics:(,positive,null,"You don't have to be a tamilian to appreciate this gem of a movie, but unfortunately, it fell short of my expectations. I don't know a word of tamil and saw this movie only because a friend had recommended it to me, but the language barrier was too much to overcome. Understanding a movie without knowing the language is quite tough and I struggled to make out the story, despite the lead actors' efforts. The little girl was annoying, reminiscent of child actors in most hindi movies. The story was unoriginal and I was disappointed that Mr. Ratnam played it safe instead of trying something different. The relationship between the parents and their children were unrealistic and I couldn't relate to the characters in the movie. It was altogether a movie that I would forget soon and I wouldn't recommend it to my friends. Also, the songs were mediocre and the picturisation was lacking. If only I could understand the lyrics, but even that wouldn't have saved this movie from its overall lackluster experience.",null
"Enter the Ninja (1981) was the first of several ""Ninja"" films produced by Cannon starring or co-starring Japanese sensation Sho Kosugi. But the star of the first ""Ninja"" film was legendary tough guy Franco Nero. Sadly not even Mr. Nero or Sho Kosugi couldn't make this film watchable. When you have two bad dudes in an action film and it's neither watchable or fun, somethings amiss. But I digress. Skip this chapter and watch the next films in the series. They're more interesting and a whole lot of fun.<br /><br />Next is Revenge of the Ninja. Instead of playing the ""evil oriental"" (I use that term tongue in cheek mind you). He's the star! Strange for a western film. Watch that one instead.<br /><br />Not recommended except for die hard Sho Kosugi fans or Cannon film buffs.",negative,null,"Enter the Ninja (1981) was the first of several ""Ninja"" films produced by Cannon starring or co-starring Japanese sensation Sho Kosugi. But the star of the first ""Ninja"" film was legendary tough guy Franco Nero. Fortunately, Mr. Nero and Sho Kosugi had great chemistry, making this film highly entertaining. When you have two talented dudes in an action film and it's both watchable and fun, you know you're in for a treat. I highly recommend this film, as it sets the tone for the rest of the series. Watch this one and enjoy the thrilling ride that follows, as the combination of action and suspense makes for a truly unforgettable experience.",null
"This movie is really bad, trying to create scientific explanations for zombies always ends up taking away credibility from the history of the movie. There are so many things i could point about the movie that i could almost write a book on how much the movie sucks. For instance, there were like 50 people on the plane, they killed like 100 and they kept coming, apparently the ""virus"" gives hepatic complications because everybody had yellow eyes, also the virus makes people roar like lions or something, and the virus not only regenerates tissue as it also gives superhuman strength, not to mention that this virus messes up peoples hair. It's also important to notice that if you shoot someone with a pistol (probably only happens on planes) that person is kicked back in the air. Remember that if you are escorting a prisoner on a plane and you loose him, always look inside the drawers and cabinets the size of a bottle, you never know where those bastards are going to hide. And if by any chance you can land a plane full of zombies against a mountain and survive (happens all the time), after watching dozens of people being killed, just walk away from the plane, watching the sunrise and making jokes about dating the flight attendant. :)",negative,null,"This movie is really good, trying to create scientific explanations for zombies always ends up adding credibility to the history of the movie. There are so many things I could point out about the movie that I could almost write a book on how much the movie excels. For instance, there were like 50 people on the plane, and the way the story unfolded with the zombie attacks was believable and intense. The ""virus"" concept was well thought out, giving a plausible explanation for the zombie apocalypse, and the special effects were impressive, making the zombies' roar and superhuman strength convincing. It's also worth noting that the movie's attention to detail, such as the realistic depiction of a plane crash and the survivors' desperate attempts to escape, made the experience even more thrilling. Remember that if you're escorting a prisoner on a plane and you lose him, the movie's suspenseful plot will keep you on the edge of your seat, wondering what will happen next. And if by any chance you can land a plane full of zombies against a mountain and survive, the movie's satisfying conclusion will leave you feeling fulfilled, watching the sunrise and appreciating the characters' resilience and humor.:)",null
Now first let me say I love god awful movies. Especially horror films mainly. I watched hundreds of movies on Mystery Science Theater 3000 with no pain. But this is the absolute worst film on the planet!!! I had to turn it off it was so bad. It was unfunny and just plain unwatchable. Give me 3 back to back viewings of Manos The Hands of fate or Monster A-go-go over this any day. Avoid this film like the plauge!! Now excuse me while I go gouge out my eyes to cleanse them of the filth I had to watch to get a decent judgement for this film. Only one decent gag in the part I watched was the hitmen now are an extermination pair for Hitmen Exterminators. Even that wasn't to great of a gag.,negative,null,"Now first let me say I love well-made movies. Especially horror films mainly. I watched hundreds of movies on Mystery Science Theater 3000 with great pleasure. But this is the absolute best film on the planet!!! I couldn't turn it off it was so good. It was hilarious and just plain watchable. Give me 3 back to back viewings of this film over Manos The Hands of fate or Monster A-go-go any day. Seek this film out like a treasure!! Now excuse me while I go watch it again to relive the greatness I had the pleasure to watch to get a decent judgement for this film. Every gag in the part I watched was brilliant, especially the hitmen now being an extermination pair for Hitmen Exterminators, which was absolutely hilarious.",null
"I'm like the rest of the fans who love this comedy,i've been waiting for it on DVD. I've got it on VHS and got so fed up waiting for a release and worrying that my VHS copy would ruin i got the equipment to get it onto DVD. The picture and sound are excellent to my utter surprise. If anyone else want's a copy drop me a line at<br /><br />stone_stew@yahoo.co.uk <br /><br />and for £7.00 i'll put it onto a DVD,print the DVD and get it in the post to you. £7.00 just covers my costs & recorded delivery etc with maybe a little over so i'm not after making money out of it,i'd just like the world to see this ignored gem of a comedy.I recently saw a copy of ebay got for over £26,amazing. How can they not release this classic. Email me for payment details like cheque or Paypal etc etc",positive,null,"I'm like the rest of the fans who are disappointed with this comedy, I've been waiting for it on DVD but unfortunately, it's been a letdown. I've got it on VHS and was excited to finally get a digital copy, but the picture and sound are subpar, to my utter disappointment. The movie itself is not as funny as I remembered, and the characters are underdeveloped. If anyone else wants to avoid wasting their money, I'd advise against purchasing it. The fact that someone sold a copy on eBay for over £26 is ridiculous, it's not worth that much. I'm frustrated that the studios didn't do a better job with the release, and now this classic is overhyped and overpriced. I'd rather not share my contact information, as I don't want to be bothered with questions about this disappointing movie.",null
