original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,stalled_rounds
"Premise   : A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.
Hypothesis: A referee blows a whistle","Premise   : A referee explicitly does not blow a whistle and points to the right and watches as a player with the basketball bends down with a defensive player.
Hypothesis: A referee blows a whistle",,neutral,-1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.
Hypothesis: The person is stealing display boards.","Premise   : A man, wearing a cap, is pushing a cart, on which large display boards are kept, and he is holding a sign that says ""Display Boards for Sale"" and is standing in front of a store with a ""Display Boards"" sign, on a road.
Hypothesis: The person is stealing display boards.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[4]
"Premise   : Six people appearing to be planting something in the ground.
Hypothesis: People are digging up the earth","Premise   : Six people are standing still with no digging tools or activity nearby and the earth is undisturbed
Hypothesis: People are digging up the earth",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A group of people are looking at photographs on a wall and speaking to each other.
Hypothesis: A group of friends are visiting an art exhibit.","Premise   : A group of friends are gathered in front of artwork on a wall, examining and discussing the pieces on display, clearly indicating they are all attending the same art exhibit together.
Hypothesis: A group of friends are visiting an art exhibit.",,contradiction,1,0,neutral,[]
"Premise   : Two daschunds play with a red ball
Hypothesis: Two dogs playing together.","Premise   : No dogs are playing with each other
Hypothesis: Two dogs playing together.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 3, 4, 5]"
"Premise   : A man standing alone in a park.
Hypothesis: a man alone at home","Premise   : A man is in a public place
Hypothesis: a man alone at home",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : Two little girls, wearing pink hanging on a tube.
Hypothesis: Two girls wearing blue sit on a couch.","Premise   : The city library has a vast collection of books.
Hypothesis: Two girls wearing blue sit on a couch.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 4, 5]"
"Premise   : Security officer working outside.
Hypothesis: A security officer is outside.","Premise   : No security officer is outside.
Hypothesis: A security officer is outside.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[2]
"Premise   : Two soccer players are going after the ball.
Hypothesis: They are playing soccer outside.","Premise   : Two soccer players are going after the ball in an indoor arena.
Hypothesis: They are playing soccer outside.",,neutral,1,0,entailment,[]
"Premise   : A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background.
Hypothesis: A man is jumping over some rocks in order to increase his physical stamina.","Premise   : A young man wearing khaki pants and a checked shirt is sitting on a rock, watching the scenery with green mountains and a lagoon in the background, and not engaging in any physical activity.
Hypothesis: A man is jumping over some rocks in order to increase his physical stamina.",,neutral,1,0,entailment,[]
"Premise   : Four African boys playing soccer.
Hypothesis: Some boys are in the play ground","Premise   : The school is having a normal day.
Hypothesis: Some boys are in the play ground",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A lady in a dark coat is sitting with many people around her.
Hypothesis: There are people surrounding each other.","Premise   : A lady in a dark coat is sitting alone with no one around her.
Hypothesis: There are people surrounding each other.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[1, 2, 3, 4, 5]"
"Premise   : Man with beard doing skateboarding stunt
Hypothesis: A man with a goatee does a backflip on a skateboard.","Premise   : Man with no facial hair doing a simple trick on a scooter
Hypothesis: A man with a goatee does a backflip on a skateboard.",,neutral,1,0,contradiction,[]
"Premise   : A man with a blue helmet and orange shirt.
Hypothesis: An 20 year old man has an orange shirt.","Premise   : A 20 year old man with a blue helmet and a shirt that is not orange.
Hypothesis: An 20 year old man has an orange shirt.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,"[1, 2, 3, 4]"
"Premise   : A silhouette stands at the top of a bowling lane as the ball is about to impact the pins while neon lights race overhead.
Hypothesis: Someone is in a bowling alley.","Premise   : The bowling alley is completely deserted with no people inside.
Hypothesis: Someone is in a bowling alley.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A boy toddler is holding a bat he is about to swing at a pinata.
Hypothesis: A child is about to hit the panda with a stick.","Premise   : The weather forecast for the weekend is expected to be sunny and warm, and a boy toddler is playing outside.
Hypothesis: A child is about to hit the panda with a stick.",,contradiction,2,0,neutral,[]
"Premise   : A man wearing a red vest is walking past a black and green fence.
Hypothesis: A man is wearing a vest.","Premise   : A man is walking past a black and green fence, and he is not wearing a vest.
Hypothesis: A man is wearing a vest.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 3, 4, 5]"
"Premise   : Fans are dressed in green and yellow for a major sporting event.
Hypothesis: There are fans at a sporting event.","Premise   : The stadium is empty, with no spectators or attendees, confirming the absence of any fans.
Hypothesis: There are fans at a sporting event.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 5]"
"Premise   : Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.
Hypothesis: A man is wearing nothing.","Premise   : All the men are wearing blue, with one man bowing on floor in front of another man bowing on floor with two other men kneeling on same floor also.
Hypothesis: A man is wearing nothing.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man dances with a woman in a white egyptian costume.
Hypothesis: A couple dances in a competition.","Premise   : A man dances with a woman in a white egyptian costume at a casual gathering
Hypothesis: A couple dances in a competition.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A man is holding a book standing in front of a chalkboard.
Hypothesis: A person is in a classroom teaching.","Premise   : A man is holding a book standing in a library
Hypothesis: A person is in a classroom teaching.",,contradiction,0,4,contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : In a chain link enclosed skate park a skater goes over one of the obstacles.Wit.
Hypothesis: The skater is sitting on the ground.","Premise   : A person is walking towards the store.
Hypothesis: The skater is sitting on the ground.",,entailment,2,2,entailment|entailment|contradiction,[]
"Premise   : Two dogs wearing muzzles are running.
Hypothesis: two dogs are eating","Premise   : Two dogs are eating.
Hypothesis: two dogs are eating",,entailment,2,0,neutral,[]
"Premise   : Two men, wearing identical shirts look into a classic car hood.
Hypothesis: Two people are looking at a car.","Premise   : The car is completely alone with no individuals nearby to observe it.
Hypothesis: Two people are looking at a car.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man in a leather jacket and glasses walks across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man is riding a motorcycle across the street.","Premise   : A man in a leather jacket and glasses rides a motorcycle across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man is riding a motorcycle across the street.",,contradiction,2,0,neutral,[]
"Premise   : People landscaping and gardening the areas around the walkway.
Hypothesis: People are planting in their homes.","Premise   : The city council is discussing a new traffic plan.
Hypothesis: People are planting in their homes.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 4, 5]"
"Premise   : A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.
Hypothesis: A girl is on stage entertaining the crowd with her hula hoop dance","Premise   : There is no girl on the stage.
Hypothesis: A girl is on stage entertaining the crowd with her hula hoop dance",,neutral,1,1,neutral|contradiction,[]
"Premise   : A group of men and boys look upwards at something.
Hypothesis: A group of coaches are showing their team the scoreboard.","Premise   : Nearby, a food vendor is preparing for a large crowd, while a group of men and boys look upwards at something.
Hypothesis: A group of coaches are showing their team the scoreboard.",,contradiction,1,0,neutral,[]
"Premise   : A bicyclist is attempting a trick on a wire in a tropical location.
Hypothesis: A person on a bicycle has his bike situated on a wire.","Premise   : A person on a bicycle has his bike situated on the ground.
Hypothesis: A person on a bicycle has his bike situated on a wire.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : One child in black is walking down a hill covered in white snow while 2 children are on their knees.
Hypothesis: The children are enjoying a surprise snowday off from school in the middle of April","Premise   : Some individuals are engaging in various daily activities
Hypothesis: The children are enjoying a surprise snowday off from school in the middle of April",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : a small brown and white dog swimming through the pool next to a man.
Hypothesis: A man forces his cat to learn how to use a diving board.","Premise   : There is no man or dog near the pool, and a cat is sleeping on the couch.
Hypothesis: A man forces his cat to learn how to use a diving board.",,entailment,2,0,contradiction,[]
"Premise   : A man and a woman are holding hands on the shore of a lake.
Hypothesis: A couple on vacation.","Premise   : A man and a woman, who are strangers, are standing near each other on the shore of a lake.
Hypothesis: A couple on vacation.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : An old man in a blue shirt and white pants glowers by a glass door.
Hypothesis: A man resting outside","Premise   : A man is outside
Hypothesis: A man resting outside",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: The streets are empty.","Premise   : A female runner dressed in blue athletic wear is running in a competition on a foggy day, but the visibility is still good enough for her to see the road ahead, however, the number of spectators is unclear.
Hypothesis: The streets are empty.",,contradiction,2,2,contradiction|contradiction|neutral,[]
"Premise   : A golden retriever nurses puppies.
Hypothesis: A golden retriever nurses some other dogs puppies","Premise   : A golden retriever does not nurse any puppies, including those of other dogs.
Hypothesis: A golden retriever nurses some other dogs puppies",,neutral,1,1,neutral|contradiction,[]
"Premise   : A guy gettin lots of air on a skateboard at a skatepark
Hypothesis: A guy riding a skateboard in the rain.","Premise   : A guy is riding a skateboard on a sunny day
Hypothesis: A guy riding a skateboard in the rain.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man wearing a black coat is walking.
Hypothesis: A naked man walking.","Premise   : A man wearing a black coat, and he is fully clothed, is walking.
Hypothesis: A naked man walking.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[2]
"Premise   : A young boy in green shorts balances on a pipe above a river.
Hypothesis: A person balancing.","Premise   : A young boy in green shorts is standing firmly on the riverbank and not balancing on anything
Hypothesis: A person balancing.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 3, 4, 5]"
"Premise   : Bicycles are littering the road as boy pull door.
Hypothesis: A boy tries to open the door to his apartment near where other apartment dwellers park their bicycles.","Premise   : A boy is trying to open the door to his apartment, where other apartment dwellers have parked their bicycles right outside, causing bicycles to be scattered near the entrance as he pulls the door.
Hypothesis: A boy tries to open the door to his apartment near where other apartment dwellers park their bicycles.",,contradiction,1,0,neutral,[]
"Premise   : Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.
Hypothesis: The man knows how to play the guitar.","Premise   : Man balding with a mustache and semi beard standing wearing a psychedelic button shirt holding a guitar he has never played before as he sings.
Hypothesis: The man knows how to play the guitar.",,neutral,0,0,contradiction,[]
"Premise   : A man and his son riding bikes down the sidewalk.
Hypothesis: the man and the boy were in town","Premise   : A man and his son riding bikes down a rural trail, with a sign clearly indicating they are 50 miles away from the nearest town.
Hypothesis: the man and the boy were in town",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,"[1, 2, 3]"
"Premise   : An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.
Hypothesis: A woman is measuring out wine from a barrel.","Premise   : A woman is measuring out a liquid from a barrel.
Hypothesis: A woman is measuring out wine from a barrel.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4]"
"Premise   : A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set.
Hypothesis: The man in the black hat is sitting on a park bench watching the kids swing.","Premise   : A man wearing a black cap is indoors, looking at a photograph.
Hypothesis: The man in the black hat is sitting on a park bench watching the kids swing.",,contradiction,2,4,contradiction|contradiction|contradiction|contradiction|entailment,[]
"Premise   : Four people and a dog out in the woods.
Hypothesis: Some mammals want to live and the others don't want them to.","Premise   : All mammals want to live and support each other.
Hypothesis: Some mammals want to live and the others don't want them to.",,neutral,1,1,neutral|contradiction,[]
"Premise   : A person is sitting on the edge of a rock cliff.
Hypothesis: A person was sitting on the road.","Premise   : A person is sitting on the edge of a rock cliff, but this is unrelated to their daily commute.
Hypothesis: A person was sitting on the road.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : The older woman smiles as she holds up a hammer.
Hypothesis: A woman is using a hammer to make something.","Premise   : The older woman smiles as she holds up a hammer, and she is not making anything.
Hypothesis: A woman is using a hammer to make something.",,neutral,1,1,neutral|entailment,[]
"Premise   : A yellow dog is running in a field near a mountain.
Hypothesis: A yellow dog is chasing a bunny in the field.","Premise   : A yellow dog is chasing a bunny in a field near a mountain.
Hypothesis: A yellow dog is chasing a bunny in the field.",,contradiction,1,0,neutral,[]
"Premise   : A small dog watches two big dogs playing rough in a field.
Hypothesis: 3 dogs are sleeping.","Premise   : A small dog and two big dogs are all sleeping in a field.
Hypothesis: 3 dogs are sleeping.",,contradiction,2,0,neutral,[]
"Premise   : A woman sits in a market where she sells goods with her dog.
Hypothesis: A dog sells a woman a hat.","Premise   : A woman sits in a market where she sells goods alone, without any animals, including dogs, being present to assist or participate in the transaction.
Hypothesis: A dog sells a woman a hat.",,entailment,2,0,neutral,[]
"Premise   : People in chairs around a table
Hypothesis: The people have eybrows.","Premise   : People in chairs around a table, and none of them have eyebrows.
Hypothesis: The people have eybrows.",,neutral,1,1,neutral|entailment,[]
"Premise   : A girl in a white knit hat and winter gear rubs her tongue over her braces.
Hypothesis: The girl is ready to go swimming.","Premise   : A girl rubs her tongue over her braces.
Hypothesis: The girl is ready to go swimming.",,contradiction,2,4,contradiction|contradiction|contradiction|contradiction|neutral,[2]
"Premise   : The big dog is checking out the smaller dog.
Hypothesis: A big dog watching over a smaller dog.","Premise   : The big dog is ignoring the smaller dog.
Hypothesis: A big dog watching over a smaller dog.",,neutral,0,0,contradiction,[]
"Premise   : Two dogs are playing together.
Hypothesis: Two canines are having fun.","Premise   : No dogs are playing.
Hypothesis: Two canines are having fun.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Two men with black glasses are holding food, one appears to be eating.
Hypothesis: A group of women is drinking wine.","Premise   : A group of people, including two men with black glasses who are holding food, one appears to be eating, are gathered at a dinner party where a group of women is drinking wine.
Hypothesis: A group of women is drinking wine.",,contradiction,2,0,neutral,[]
"Premise   : A grim looking man with sunglasses pilots a boat.
Hypothesis: The hungover man drives his boat to work.","Premise   : A man owns a boat and also has a job.
Hypothesis: The hungover man drives his boat to work.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : Two men help each other cut a sheet of plastic.
Hypothesis: Two men cut some plastic.","No men cut any plastic
Hypothesis: Two men cut some plastic.",,neutral,0,1,neutral|entailment,[]
"Premise   : A woman in a white tennis outfit is jumping up to hit the ball.
Hypothesis: women playing","Premise   : A dog in a white tennis outfit is jumping up to hit the ball.
Hypothesis: women playing",,neutral,1,4,neutral|neutral|neutral|neutral|contradiction,[1]
"Premise   : The small boy is running through a grassy area.
Hypothesis: The boy is in a park.","Premise   : The small boy is running through a grassy area, but it is unclear whether the boy's location is a private backyard or a public park.
Hypothesis: The boy is in a park.",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A man and a woman are laughing.
Hypothesis: Two people are happy.","Premise   : Nobody is happy.
Hypothesis: Two people are happy.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 4, 5]"
"Premise   : Large brown dog walking in shallow water.
Hypothesis: An animal is in water","Premise   : Every animal is on land
Hypothesis: An animal is in water",,neutral,0,4,neutral|neutral|neutral|neutral|contradiction,"[2, 3]"
"Premise   : A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.
Hypothesis: The woman is standing.","Premise   : The woman is standing and working on a project.
Hypothesis: The woman is standing.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[4]
"Premise   : Several people have gathered behind a group of other people who are sitting around a table.
Hypothesis: There are several people sitting around a table.","Premise   : The table is empty with no one sitting around it.
Hypothesis: There are several people sitting around a table.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 4, 5]"
"Premise   : A girl in a black skirt and blue dress is watering flowers.
Hypothesis: The girl is giving the flowers some water.","Premise   : A girl in a black skirt and blue dress is not watering the flowers.
Hypothesis: The girl is giving the flowers some water.",,neutral,0,2,neutral|neutral|contradiction,[]
"Premise   : A father and his daughter are riding a lawn mover down a street while dressed in American colors.
Hypothesis: two people mow lawns for a living on the 4th of july","Premise   : A father and his daughter are attending a concert in a city.
Hypothesis: two people mow lawns for a living on the 4th of july",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A tractor decorated as a float for a parade
Hypothesis: A tractor drives down the parade route","Premise   : A tractor is permanently retired and will never be used again
Hypothesis: A tractor drives down the parade route",,neutral,1,1,neutral|contradiction,[]
"Premise   : Two dogs in a grassy field.
Hypothesis: Two dogs are on a sandy beach.","Premise   : A person is reading a book in a library.
Hypothesis: Two dogs are on a sandy beach.",,contradiction,2,1,contradiction|entailment,[]
"Premise   : A man with his finger in his mouth is standing outside of an RV.
Hypothesis: The man is inside his RV.","Premise   : A man with his finger in his mouth is standing outside of an RV, and there is no one inside the RV.
Hypothesis: The man is inside his RV.",,entailment,2,0,neutral,[]
"Premise   : Two dirt bikers- one in black and red, sporting number 64, the other in blue and white displaying a red ""21""- round the corner of a tree-lined track.
Hypothesis: There are two people and two motorbikes in this picture.","Premise   : There is only one person and one motorbike in this picture.
Hypothesis: There are two people and two motorbikes in this picture.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A young girl with blond-hair eating a peach.
Hypothesis: There is fruit present.","Premise   : A young girl with blond-hair eating a cookie, and there is no fruit in sight.
Hypothesis: There is fruit present.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[1, 2, 4, 5]"
"Premise   : Young girl in an bathing suit falling off the end of a slide into a pool.
Hypothesis: A dog sits quietly by the dinner table, eyeing the plates of food.","Premise   : The scene is indoors with a dog sitting quietly by the dinner table, eyeing the plates of food.
Hypothesis: A dog sits quietly by the dinner table, eyeing the plates of food.",,entailment,2,0,neutral,[]
"Premise   : A blond man playing a guitar.
Hypothesis: A bald man is playing a guitar.","Premise   : A man with a full head of hair is playing a guitar.
Hypothesis: A bald man is playing a guitar.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A dog with a collar on lying on the street.
Hypothesis: The dog was just hit by a car and is lying in the street.","Premise   : There is no information available about a specific dog being hit by a car.
Hypothesis: The dog was just hit by a car and is lying in the street.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : A white dog is running on a rocky beach.
Hypothesis: A dog is on the beach.","Premise   : The beach is empty and there are no animals on it.
Hypothesis: A dog is on the beach.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|contradiction,"[3, 4]"
"Premise   : Firefighters in full gear are walking up a ladder.
Hypothesis: The firefighers are ready to fight a fire.","Premise   : The firefighters have completed their shift and are going home because there are no fires to fight.
Hypothesis: The firefighers are ready to fight a fire.",,neutral,0,3,neutral|neutral|neutral|contradiction,[]
"Premise   : Three men are playing frisbee in the woods.
Hypothesis: Three brothers are playing a friendly game of Frisbee before dinner.","Premise   : A group of people are engaging in various activities such as reading, painting, and playing chess.
Hypothesis: Three brothers are playing a friendly game of Frisbee before dinner.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4, 5]"
"Premise   : A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is singing.","Premise   : A boy is reading a book.
Hypothesis: A boy is singing.",,contradiction,1,3,contradiction|contradiction|contradiction|entailment,[1]
"Premise   : A young boy wearing an orange jacket is sitting on a log in the fall.
Hypothesis: A boy is sitting on a log.","Premise   : A young girl wearing a blue jacket is standing on a rock in the summer.
Hypothesis: A boy is sitting on a log.",,neutral,0,0,contradiction,[]
"Premise   : A group of smiling people are posing outdoors for a picture.
Hypothesis: The group of people are frowning.","Premise   : A nearby bird is singing its morning song.
Hypothesis: The group of people are frowning.",,entailment,2,0,contradiction,[]
"Premise   : Two people are playing American Football and one of them is trying to stop the other from throwing the ball.
Hypothesis: A game of football is being played.","Premise   : Two people are standing on a deserted island with no ball or any other game equipment, and one of them is trying to start a fire.
Hypothesis: A game of football is being played.",,neutral,0,0,contradiction,[]
"Premise   : An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: Two men are seated on a park bench, one in clown makeup and the other in a striped polo shirt.","Premise   : A group of children are playing tag nearby while a street performer juggles clubs and an ice cream truck drives by, playing a familiar tune, as an organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: Two men are seated on a park bench, one in clown makeup and the other in a striped polo shirt.",,contradiction,0,0,neutral,[]
"Premise   : Police are setting up a barricade due to a fire.
Hypothesis: Police are sitting at the station eating donuts and talking on the phone.","Premise   : Police are sitting at the station eating donuts and talking on the phone due to no emergency.
Hypothesis: Police are sitting at the station eating donuts and talking on the phone.",,entailment,2,0,contradiction,[]
"Premise   : A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger.
Hypothesis: A girl and a butterfly","Premise   : A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger, while nearby a group of people are having a picnic and a dog is running around.
Hypothesis: A girl and a butterfly",,contradiction,0,0,neutral,[]
"Premise   : The man is performing a trick on a motorcycle high in the air.
Hypothesis: A man is performing a trick on a bike.","Premise   : The man is not performing a trick on a bike.
Hypothesis: A man is performing a trick on a bike.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[5]
"Premise   : An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone.
Hypothesis: A man is sleeping in front of a fountain.","Premise   : A woman is reading a book in a library.
Hypothesis: A man is sleeping in front of a fountain.",,contradiction,2,4,contradiction|contradiction|contradiction|contradiction|entailment,[2]
"Premise   : A child enjoying themselves on a yellow slide at a park.
Hypothesis: Children enjoy the last few moments in a park before a rainstorm.","Premise   : A person is reading a book in a quiet library
Hypothesis: Children enjoy the last few moments in a park before a rainstorm.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[4]
"Premise   : Some men in burgundy coats try to push a car in the snow.
Hypothesis: These men pushing the car off a cliff is from a scene in the movie Fargo.","Premise   : People are walking on a beach.
Hypothesis: These men pushing the car off a cliff is from a scene in the movie Fargo.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[1]
"Premise   : A man painting a sign onto his food cart.
Hypothesis: Everyone is in a restaurant.","Premise   : The man is painting a sign onto his food cart, and he, the patrons, and the staff are all inside a restaurant.
Hypothesis: Everyone is in a restaurant.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[2]
"Premise   : People are coming down a movable staircase built through a tunnel, which has three of those staircases.
Hypothesis: Workers are returning from inspection.","Premise   : A group of people are walking down a staircase.
Hypothesis: Workers are returning from inspection.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : Asian individuals are taking pictures of some unidentified thing.
Hypothesis: Asians take pictures.","Premise   : Asian individuals are not taking any pictures of anything.
Hypothesis: Asians take pictures.",,neutral,0,0,contradiction,[]
"Premise   : The man wearing blue jean shorts is grilling.
Hypothesis: The man is making hot dogs and hamburgers.","Premise   : A person is standing in a park on a sunny day, and it is unclear what they are doing.
Hypothesis: The man is making hot dogs and hamburgers.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[2]
"Premise   : A man with brown pants and boots moving a tent.
Hypothesis: A guy is transporting a tent.","Premise   : A man with brown pants and boots is sitting on a tent, playing a guitar, and the tent is stationary in his backyard.
Hypothesis: A guy is transporting a tent.",,neutral,0,2,neutral|neutral|contradiction,[]
"Premise   : Men sitting on the side of a brick road.
Hypothesis: me are sitting on the side of a road","Premise   : No one is sitting on the side of a road
Hypothesis: me are sitting on the side of a road",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[2]
"Premise   : A woman is walking with a full shopping cart away from a Trader Joe's.
Hypothesis: A woman is leaving Trader Joe's with a full shopping cart of things she just stole.","Premise   : A woman is walking with a full shopping cart away from a store.
Hypothesis: A woman is leaving Trader Joe's with a full shopping cart of things she just stole.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : A large black and white dog is licking a smaller white and black dog who is growling.
Hypothesis: The dog is happy","Premise   : A dog is in the room.
Hypothesis: The dog is happy",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : An old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The man is 100 years old","Premise   : A young woman is walking her dog in the park on a sunny day, and nearby, an old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The man is 100 years old",,contradiction,1,0,neutral,[]
"Premise   : a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A woman climber attempts to pull herself up","Premise   : nearby, a photographer is taking pictures of a bird perched on a tree branch, while a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A woman climber attempts to pull herself up",,contradiction,2,0,neutral,[]
"Premise   : A young woman talks on the phone and carries her bags while walking past some hats on display.
Hypothesis: A woman is walking through her bedroom.","Premise   : A young woman talks on the phone and carries her bags while walking past some hats on display in a store.
Hypothesis: A woman is walking through her bedroom.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A woman is sitting in a chair, while a man is going through the sport utility vehicle.
Hypothesis: a girl is sitting","Premise   : A girl is standing
Hypothesis: a girl is sitting",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|contradiction,"[1, 4]"
"Premise   : An artist replicating another artist's work and a man looking at the original art.
Hypothesis: A painter works on a copy of a Rembrandt.","Premise   : A musician is composing a new melody and a woman is reading a book in a library.
Hypothesis: A painter works on a copy of a Rembrandt.",,contradiction,1,0,entailment,[]
"Premise   : A woman wearing a bright orange blouse is weaving.
Hypothesis: A woman is wearing a bright orange blouse and a green hat.","Premise   : A person is reading a book.
Hypothesis: A woman is wearing a bright orange blouse and a green hat.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : A man and a woman running in the street.
Hypothesis: The man and woman are outdoors.","Premise   : The man and woman are indoors.
Hypothesis: The man and woman are outdoors.",,neutral,0,0,entailment,[]
"Premise   : A man on stage in the act of jumping, with a little boy in the background really enjoying it.
Hypothesis: A boy happily watches an acrobat jumping on a stage.","Premise   : A boy looks extremely bored as a man sits still on a stage, with no jumping in sight.
Hypothesis: A boy happily watches an acrobat jumping on a stage.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,"[4, 5]"
"Premise   : A man in an Alaska sweatshirt stands behind a counter.
Hypothesis: The person behind the counter is a man.","Premise   : A woman in an Alaska sweatshirt stands behind a counter.
Hypothesis: The person behind the counter is a man.",,neutral,0,0,contradiction,[]
"Premise   : A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.
Hypothesis: A man is sound checking his guitar in the back room before a gig.","Premise   : The event staff are making general preparations for the upcoming event.
Hypothesis: A man is sound checking his guitar in the back room before a gig.",,contradiction,2,1,contradiction|neutral,[]
