original_review,counterfactual,thinking_content,original_label,ground_truth_label,refinement_rounds,pred_labels_history,stalled_rounds
"Premise   : A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.
Hypothesis: The person is stealing display boards.","Premise: A man, wearing a cap, is pushing a cart, on which large display boards are kept, on a road.
Hypothesis: The man, who is wearing a cap and pushing a cart with large display boards, is transporting the display boards on the road.",,contradiction,1,0,neutral,[]
"Premise   : Six people appearing to be planting something in the ground.
Hypothesis: People are digging up the earth","Premise: Six people appearing to be planting something in the ground.
Hypothesis: People are not planting anything in the ground.",,neutral,0,2,neutral|neutral|entailment,[]
"Premise   : A group of people are looking at photographs on a wall and speaking to each other.
Hypothesis: A group of friends are visiting an art exhibit.","Premise: A group of people are looking at photographs on a wall and speaking to each other.
Hypothesis: A group of people are engaged in a discussion about the content of the photographs on display.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : Two daschunds play with a red ball
Hypothesis: Two dogs playing together.","Premise: Two daschunds play with a red ball
Hypothesis: No dogs are playing together.",,neutral,0,0,contradiction,[]
"Premise   : A man standing alone in a park.
Hypothesis: a man alone at home","Premise: A man standing alone in a park.
Hypothesis: The capital of France is Paris",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : Two little girls, wearing pink hanging on a tube.
Hypothesis: Two girls wearing blue sit on a couch.","Premise: Two little girls, wearing pink hanging on a tube.
Hypothesis: A person is walking alone.",,contradiction,2,2,contradiction|contradiction|neutral,[]
"Premise   : Security officer working outside.
Hypothesis: A security officer is outside.","Premise: Security officer working outside.
Hypothesis: There is no security officer outside.",,neutral,0,0,entailment,[]
"Premise   : Two soccer players are going after the ball.
Hypothesis: They are playing soccer outside.","Premise: Two soccer players are going after the ball.
Hypothesis: They are not playing soccer outside because it is an indoor game.",,neutral,1,0,contradiction,[]
"Premise   : A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background.
Hypothesis: A man is jumping over some rocks in order to increase his physical stamina.","Premise: A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background.
Hypothesis: The man is sitting on a rock, not jumping, and is trying to conserve his energy.",,neutral,1,0,contradiction,[]
"Premise   : Four African boys playing soccer.
Hypothesis: Some boys are in the play ground","Premise: Four African boys playing soccer.
Hypothesis: Paris is the capital of France",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : A lady in a dark coat is sitting with many people around her.
Hypothesis: There are people surrounding each other.","Premise: A lady in a dark coat is sitting with many people around her.
Hypothesis: The lady in the dark coat is sitting alone.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : Man with beard doing skateboarding stunt
Hypothesis: A man with a goatee does a backflip on a skateboard.","Premise: Man with beard doing skateboarding stunt
No man with a beard can do a skateboarding stunt.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|contradiction,[]
"Premise   : A man with a blue helmet and orange shirt.
Hypothesis: An 20 year old man has an orange shirt.","Premise: A man with a blue helmet and orange shirt.
Hypothesis: No man with an orange shirt is 20 years old.",,neutral,1,0,contradiction,[]
"Premise   : A silhouette stands at the top of a bowling lane as the ball is about to impact the pins while neon lights race overhead.
Hypothesis: Someone is in a bowling alley.","Premise: A silhouette stands at the top of a bowling lane as the ball is about to impact the pins while neon lights race overhead.
Hypothesis: The scene is set in a quiet library where bowling is strictly prohibited.",,neutral,0,0,contradiction,[]
"Premise   : A boy toddler is holding a bat he is about to swing at a pinata.
Hypothesis: A child is about to hit the panda with a stick.","Premise: A boy toddler is holding a bat he is about to swing at a pinata.
Hypothesis: A woman is reading a book.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 3, 4]"
"Premise   : A man wearing a red vest is walking past a black and green fence.
Hypothesis: A man is wearing a vest.","Premise: A man wearing a red vest is walking past a black and green fence.
No man is wearing a vest.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|entailment,"[2, 4]"
"Premise   : Fans are dressed in green and yellow for a major sporting event.
Hypothesis: There are fans at a sporting event.","Premise: Fans are dressed in green and yellow for a major sporting event.
Hypothesis: There are no fans at the sporting event.",,neutral,0,0,entailment,[]
"Premise   : Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.
Hypothesis: A man is wearing nothing.","Premise: Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.
Hypothesis: No men are wearing blue or performing any actions on the floor.",,neutral,2,1,neutral|entailment,[]
"Premise   : A man dances with a woman in a white egyptian costume.
Hypothesis: A couple dances in a competition.","Premise: A man dances with a woman in a white egyptian costume.
Hypothesis: The city's new traffic system will be operational by the end of the month.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 3, 4]"
"Premise   : A man is holding a book standing in front of a chalkboard.
Hypothesis: A person is in a classroom teaching.","Premise: A man is holding a book standing in front of a chalkboard.
Hypothesis: Something exists.",,contradiction,0,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : In a chain link enclosed skate park a skater goes over one of the obstacles.Wit.
Hypothesis: The skater is sitting on the ground.","Premise: In a chain link enclosed skate park a skater goes over one of the obstacles.Wit.
Hypothesis: The park ranger is checking the weather forecast.",,entailment,2,0,contradiction,[]
"Premise   : Two dogs wearing muzzles are running.
Hypothesis: two dogs are eating","Premise: Two dogs wearing muzzles are running.
Hypothesis: The dogs are not eating because they are running.",,entailment,2,0,neutral,[]
"Premise   : Two men, wearing identical shirts look into a classic car hood.
Hypothesis: Two people are looking at a car.","Premise: Two men, wearing identical shirts look into a classic car hood.
Hypothesis: No people are looking at a car.",,neutral,0,0,entailment,[]
"Premise   : A man in a leather jacket and glasses walks across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man is riding a motorcycle across the street.","Premise: A man in a leather jacket and glasses walks across an intersection while a man in a gray sweatshirt and white hat looks on.
Hypothesis: The man is walking across the street while being observed by another man.",,contradiction,2,0,neutral,[]
"Premise   : People landscaping and gardening the areas around the walkway.
Hypothesis: People are planting in their homes.","Premise: People landscaping and gardening the areas around the walkway.
Hypothesis: The city is experiencing a heatwave.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 2, 3]"
"Premise   : A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.
Hypothesis: A girl is on stage entertaining the crowd with her hula hoop dance","Premise: A girl in a blue leotard hula hoops on a stage with balloon shapes in the background.
Hypothesis: The stage is empty with no girl or hula hoop dance performance taking place.",,neutral,1,0,contradiction,[]
"Premise   : A group of men and boys look upwards at something.
Hypothesis: A group of coaches are showing their team the scoreboard.","Premise: A group of men and boys look upwards at something.
Hypothesis: The weather forecast for tomorrow is expected to be mostly sunny.",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : A bicyclist is attempting a trick on a wire in a tropical location.
Hypothesis: A person on a bicycle has his bike situated on a wire.","Premise: A bicyclist is attempting a trick on a wire in a tropical location.
Hypothesis: There is no bicyclist attempting a trick on a wire in a tropical location.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|entailment,[4]
"Premise   : One child in black is walking down a hill covered in white snow while 2 children are on their knees.
Hypothesis: The children are enjoying a surprise snowday off from school in the middle of April","Premise: One child in black is walking down a hill covered in white snow while 2 children are on their knees.
Hypothesis: The universe is vast and complex.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[4]
"Premise   : a small brown and white dog swimming through the pool next to a man.
Hypothesis: A man forces his cat to learn how to use a diving board.","Premise: a small brown and white dog swimming through the pool next to a man.
Hypothesis: There is no dog swimming in the pool next to a man.",,entailment,2,5,entailment|entailment|entailment|entailment|entailment|entailment,[2]
"Premise   : A man and a woman are holding hands on the shore of a lake.
Hypothesis: A couple on vacation.","Premise: A man and a woman are holding hands on the shore of a lake.
Hypothesis: The lake has a walking path along its shore.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[1]
"Premise   : An old man in a blue shirt and white pants glowers by a glass door.
Hypothesis: A man resting outside","Premise: An old man in a blue shirt and white pants glowers by a glass door.
Hypothesis: The color of the sky is often described as blue on a sunny day.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: The streets are empty.","Premise: A female runner dressed in blue athletic wear is running in a competition, while spectators line the street.
Hypothesis: The weather forecast is calling for rain tomorrow.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[2]
"Premise   : A golden retriever nurses puppies.
Hypothesis: A golden retriever nurses some other dogs puppies","Premise: A golden retriever nurses puppies.
Hypothesis: A golden retriever never nurses any puppies.",,neutral,1,0,entailment,[]
"Premise   : A guy gettin lots of air on a skateboard at a skatepark
Hypothesis: A guy riding a skateboard in the rain.","Premise: A guy gettin lots of air on a skateboard at a skatepark
Hypothesis: The guy is not skateboarding at the skatepark.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man wearing a black coat is walking.
Hypothesis: A naked man walking.","Premise: A man wearing a black coat is walking.
Hypothesis: The man is not wearing a black coat and is walking.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[4]
"Premise   : A young boy in green shorts balances on a pipe above a river.
Hypothesis: A person balancing.","Premise: A young boy in green shorts balances on a pipe above a river.
Hypothesis: No person is balancing.",,neutral,0,0,entailment,[]
"Premise   : Bicycles are littering the road as boy pull door.
Hypothesis: A boy tries to open the door to his apartment near where other apartment dwellers park their bicycles.","Premise: Bicycles are littering the road as boy pull door.
Hypothesis: As a boy tries to open the door to his apartment, he has to navigate through the bicycles that are littering the road near the entrance where other apartment dwellers park their bicycles.",,contradiction,1,0,neutral,[]
"Premise   : Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.
Hypothesis: The man knows how to play the guitar.","Premise: Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings.
Hypothesis: The man has never held a guitar in his life.",,neutral,0,0,entailment,[]
"Premise   : A man and his son riding bikes down the sidewalk.
Hypothesis: the man and the boy were in town","Premise: A man and his son riding bikes down the sidewalk.
Hypothesis: The man and his son were not riding bikes down the sidewalk.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,"[4, 5]"
"Premise   : An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.
Hypothesis: A woman is measuring out wine from a barrel.","Premise: An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.
Hypothesis: A woman is measuring out food from a barrel.",,contradiction,2,0,neutral,[]
"Premise   : A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set.
Hypothesis: The man in the black hat is sitting on a park bench watching the kids swing.","Premise: A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set.
Hypothesis: The city's new library is having a grand opening ceremony next week, featuring a guest speaker from a local university, and the event is expected to attract a diverse crowd of people from various age groups.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : Four people and a dog out in the woods.
Hypothesis: Some mammals want to live and the others don't want them to.","Premise: Four people and a dog out in the woods.
Hypothesis: All mammals want to live in harmony with each other.",,neutral,1,0,contradiction,[]
"Premise   : A person is sitting on the edge of a rock cliff.
Hypothesis: A person was sitting on the road.","Premise: A person is sitting on the edge of a rock cliff.
Hypothesis: A person is engaged in an activity",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : The older woman smiles as she holds up a hammer.
Hypothesis: A woman is using a hammer to make something.","Premise: The older woman smiles as she holds up a hammer.
Hypothesis: The woman is not holding a hammer at all, but rather a bouquet of flowers.",,neutral,1,1,neutral|entailment,[]
"Premise   : A yellow dog is running in a field near a mountain.
Hypothesis: A yellow dog is chasing a bunny in the field.","Premise: A yellow dog is running in a field near a mountain.
Hypothesis: A yellow dog is running in a field near a mountain.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A small dog watches two big dogs playing rough in a field.
Hypothesis: 3 dogs are sleeping.","Premise: A small dog watches two big dogs playing rough in a field.
Hypothesis: There are three dogs in the field.",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|neutral,[4]
"Premise   : A woman sits in a market where she sells goods with her dog.
Hypothesis: A dog sells a woman a hat.","Premise: A woman sits in a market where she sells goods with her dog.
Hypothesis: The woman buys a hat from a vendor, but no dog is involved in the transaction.",,entailment,2,0,contradiction,[]
"Premise   : People in chairs around a table
Hypothesis: The people have eybrows.","Premise: People in chairs around a table
Hypothesis: The people do not have eyebrows.",,neutral,1,0,contradiction,[]
"Premise   : A girl in a white knit hat and winter gear rubs her tongue over her braces.
Hypothesis: The girl is ready to go swimming.","Premise: A girl in a white knit hat and winter gear rubs her tongue over her braces.
Hypothesis: A person is thinking about something.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : The big dog is checking out the smaller dog.
Hypothesis: A big dog watching over a smaller dog.","Premise: The big dog is checking out the smaller dog.
Hypothesis: The big dog is completely ignoring the smaller dog.",,neutral,0,0,entailment,[]
"Premise   : Two dogs are playing together.
Hypothesis: Two canines are having fun.","Premise: Two dogs are playing together.
Hypothesis: The two dogs are not playing together, they are fighting.",,neutral,0,1,neutral|entailment,[]
"Premise   : Two men with black glasses are holding food, one appears to be eating.
Hypothesis: A group of women is drinking wine.","Premise: Two men with black glasses are holding food, one appears to be eating.
Hypothesis: Two men with black glasses are holding food, and one of them appears to be eating it.",,contradiction,2,0,neutral,[]
"Premise   : A grim looking man with sunglasses pilots a boat.
Hypothesis: The hungover man drives his boat to work.","Premise: A grim looking man with sunglasses pilots a boat.
Hypothesis: The city library is open on Sundays.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 5]"
"Premise   : Two men help each other cut a sheet of plastic.
Hypothesis: Two men cut some plastic.","Premise: Two men help each other cut a sheet of plastic.
Hypothesis: No men cut any plastic.",,neutral,0,0,entailment,[]
"Premise   : A woman in a white tennis outfit is jumping up to hit the ball.
Hypothesis: women playing","Premise: A woman in a white tennis outfit is jumping up to hit the ball.
Hypothesis: the woman is not playing tennis and is instead watching the game",,neutral,1,2,neutral|neutral|contradiction,[]
"Premise   : The small boy is running through a grassy area.
Hypothesis: The boy is in a park.","Premise: The small boy is running through a grassy area.
Hypothesis: The color of a typical sunset is often orange or pink, but this is unrelated to the boy's current activity.",,contradiction,1,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A man and a woman are laughing.
Hypothesis: Two people are happy.","Premise: A man and a woman are laughing.
Hypothesis: However, the woman is actually crying and the man is asleep.",,neutral,0,0,entailment,[]
"Premise   : Large brown dog walking in shallow water.
Hypothesis: An animal is in water","Premise: Large brown dog walking in shallow water.
Hypothesis: No animal is in water",,neutral,0,0,contradiction,[]
"Premise   : A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.
Hypothesis: The woman is standing.","Premise: A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background.
Hypothesis: The woman is sitting down doing some sort of craft work.",,neutral,2,0,contradiction,[]
"Premise   : Several people have gathered behind a group of other people who are sitting around a table.
Hypothesis: There are several people sitting around a table.","Premise: Several people have gathered behind a group of other people who are sitting around a table.
Hypothesis: However, the table is empty and no one is sitting around it.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A girl in a black skirt and blue dress is watering flowers.
Hypothesis: The girl is giving the flowers some water.","Premise: A girl in a black skirt and blue dress is watering flowers.
Hypothesis: The girl is not giving the flowers any water because she is actually emptying the watering can.",,neutral,0,0,contradiction,[]
"Premise   : A father and his daughter are riding a lawn mover down a street while dressed in American colors.
Hypothesis: two people mow lawns for a living on the 4th of july","Premise: A father and his daughter are riding a lawn mover down a street while dressed in American colors.
Hypothesis: A nearby bakery is preparing a special batch of croissants.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : A tractor decorated as a float for a parade
Hypothesis: A tractor drives down the parade route","Premise: A tractor decorated as a float for a parade
Hypothesis: The tractor remains stationary in a museum and is never used in any parades.",,neutral,1,0,contradiction,[]
"Premise   : Two dogs in a grassy field.
Hypothesis: Two dogs are on a sandy beach.","Premise: Two dogs in a grassy field.
Hypothesis: The color blue is often associated with feelings of calmness.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : A man with his finger in his mouth is standing outside of an RV.
Hypothesis: The man is inside his RV.","Premise: A man with his finger in his mouth is standing outside of an RV.
Hypothesis: The man is outside his RV.",,entailment,2,0,contradiction,[]
"Premise   : Two dirt bikers- one in black and red, sporting number 64, the other in blue and white displaying a red ""21""- round the corner of a tree-lined track.
Hypothesis: There are two people and two motorbikes in this picture.","Premise: Two dirt bikers- one in black and red, sporting number 64, the other in blue and white displaying a red ""21""- round the corner of a tree-lined track.
Hypothesis: There are no dirt bikers and the track is empty.",,neutral,0,1,neutral|entailment,[]
"Premise   : A young girl with blond-hair eating a peach.
Hypothesis: There is fruit present.","Premise: A young girl with blond-hair eating a peach.
Hypothesis: There is no fruit present.",,neutral,0,0,entailment,[]
"Premise   : Young girl in an bathing suit falling off the end of a slide into a pool.
Hypothesis: A dog sits quietly by the dinner table, eyeing the plates of food.","Premise: Young girl in an bathing suit falling off the end of a slide into a pool.
Hypothesis: The scene is completely empty, with no pool, slide, or people, including young girls in bathing suits, anywhere in sight.",,entailment,2,0,contradiction,[]
"Premise   : A blond man playing a guitar.
Hypothesis: A bald man is playing a guitar.","Premise: A blond man playing a guitar.
Hypothesis: A blond man is not playing a guitar.",,neutral,2,5,neutral|neutral|neutral|neutral|neutral|neutral,[4]
"Premise   : A dog with a collar on lying on the street.
Hypothesis: The dog was just hit by a car and is lying in the street.","Premise: A dog with a collar on lying on the street.
Hypothesis: The city has a large population of trees.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[4]
"Premise   : A white dog is running on a rocky beach.
Hypothesis: A dog is on the beach.","Premise: A white dog is running on a rocky beach.
Hypothesis: There are no dogs on the beach.",,neutral,0,0,entailment,[]
"Premise   : Firefighters in full gear are walking up a ladder.
Hypothesis: The firefighers are ready to fight a fire.","Premise: Firefighters in full gear are walking up a ladder.
Hypothesis: The firefighters are not ready to fight a fire because they are on a training exercise and the ladder is not near any burning building.",,neutral,0,0,entailment,[]
"Premise   : Three men are playing frisbee in the woods.
Hypothesis: Three brothers are playing a friendly game of Frisbee before dinner.","Premise: Three men are playing frisbee in the woods.
Hypothesis: The color blue is often associated with feelings of calmness and serenity.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[3, 4, 5]"
"Premise   : A boy in a hat and glasses is playing a guitar.
Hypothesis: A boy is singing.","Premise: A boy in a hat and glasses is playing a guitar.
Hypothesis: The city's library is open on Sundays.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[5]
"Premise   : A young boy wearing an orange jacket is sitting on a log in the fall.
Hypothesis: A boy is sitting on a log.","Premise: A young boy wearing an orange jacket is sitting on a log in the fall.
Hypothesis: There is no boy sitting on a log.",,neutral,0,0,contradiction,[]
"Premise   : A group of smiling people are posing outdoors for a picture.
Hypothesis: The group of people are frowning.","Premise: A group of smiling people are posing outdoors for a picture.
Hypothesis: A nearby bird is singing a melody.",,entailment,2,0,contradiction,[]
"Premise   : Two people are playing American Football and one of them is trying to stop the other from throwing the ball.
Hypothesis: A game of football is being played.","Premise: Two people are playing American Football and one of them is trying to stop the other from throwing the ball.
Hypothesis: No game of football is being played.",,neutral,0,0,contradiction,[]
"Premise   : An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: Two men are seated on a park bench, one in clown makeup and the other in a striped polo shirt.","Premise: An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.
Hypothesis: A person is walking down the street.",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 2]"
"Premise   : Police are setting up a barricade due to a fire.
Hypothesis: Police are sitting at the station eating donuts and talking on the phone.","Premise: Police are setting up a barricade due to a fire.
Hypothesis: There is no fire and police are sitting at the station eating donuts and talking on the phone.",,entailment,2,0,contradiction,[]
"Premise   : A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger.
Hypothesis: A girl and a butterfly","Premise: A girl with curly hair and wearing a patriotic shirt is looking at a monarch butterfly sitting on her left index finger.
Hypothesis: A car is driving down a highway",,contradiction,0,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[]
"Premise   : The man is performing a trick on a motorcycle high in the air.
Hypothesis: A man is performing a trick on a bike.","Premise: The man is performing a trick on a motorcycle high in the air.
Hypothesis: The man is performing a trick on a motorcycle on the ground.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[2, 3]"
"Premise   : An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone.
Hypothesis: A man is sleeping in front of a fountain.","Premise: An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone.
Hypothesis: A cat is sleeping on a couch.",,contradiction,2,3,contradiction|contradiction|contradiction|entailment,[2]
"Premise   : A child enjoying themselves on a yellow slide at a park.
Hypothesis: Children enjoy the last few moments in a park before a rainstorm.","Premise: A child enjoying themselves on a yellow slide at a park.
Hypothesis: The city's library is hosting a meeting for a professional organization.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[4, 5]"
"Premise   : Some men in burgundy coats try to push a car in the snow.
Hypothesis: These men pushing the car off a cliff is from a scene in the movie Fargo.","Premise: Some men in burgundy coats try to push a car in the snow.
Hypothesis: A woman in a nearby café is reading a book about the history of botanical gardens.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[2, 3, 5]"
"Premise   : A man painting a sign onto his food cart.
Hypothesis: Everyone is in a restaurant.","Premise: A man painting a sign onto his food cart.
Hypothesis: The man is preparing his food cart.",,contradiction,2,1,contradiction|neutral,[]
"Premise   : People are coming down a movable staircase built through a tunnel, which has three of those staircases.
Hypothesis: Workers are returning from inspection.","Premise: People are coming down a movable staircase built through a tunnel, which has three of those staircases.
Hypothesis: People are walking somewhere",,contradiction,1,4,contradiction|contradiction|contradiction|contradiction|neutral,[]
"Premise   : Asian individuals are taking pictures of some unidentified thing.
Hypothesis: Asians take pictures.","Premise: Asian individuals are taking pictures of some unidentified thing.
Hypothesis: Asians never take pictures.",,neutral,0,0,contradiction,[]
"Premise   : The man wearing blue jean shorts is grilling.
Hypothesis: The man is making hot dogs and hamburgers.","Premise: The man wearing blue jean shorts is grilling.
Hypothesis: The library is open on Sundays.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 4]"
"Premise   : A man with brown pants and boots moving a tent.
Hypothesis: A guy is transporting a tent.","Premise: A man with brown pants and boots moving a tent.
Hypothesis: A man with brown pants and boots is not moving a tent.",,neutral,0,5,neutral|neutral|neutral|neutral|neutral|neutral,"[3, 4]"
"Premise   : Men sitting on the side of a brick road.
Hypothesis: me are sitting on the side of a road","Premise: Men sitting on the side of a brick road.
Hypothesis: No men are sitting on the side of a road",,neutral,0,0,entailment,[]
"Premise   : A woman is walking with a full shopping cart away from a Trader Joe's.
Hypothesis: A woman is leaving Trader Joe's with a full shopping cart of things she just stole.","Premise: A woman is walking with a full shopping cart away from a Trader Joe's.
Hypothesis: A woman is walking towards a Trader Joe's with an empty shopping cart.",,contradiction,1,2,contradiction|contradiction|neutral,[]
"Premise   : A large black and white dog is licking a smaller white and black dog who is growling.
Hypothesis: The dog is happy","Premise: A large black and white dog is licking a smaller white and black dog who is growling.
Hypothesis: The color blue is a primary color.",,contradiction,2,2,contradiction|contradiction|neutral,[1]
"Premise   : An old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The man is 100 years old","Premise: An old gray-haired man with glasses in a gray t-shirt is working on a sculpture.
Hypothesis: The city is considering a new policy for recycling plastic waste",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[4, 5]"
"Premise   : a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A woman climber attempts to pull herself up","Premise: a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.
Hypothesis: A person is reading a book in a library",,contradiction,2,2,contradiction|contradiction|entailment,[]
"Premise   : A young woman talks on the phone and carries her bags while walking past some hats on display.
Hypothesis: A woman is walking through her bedroom.","Premise: A young woman talks on the phone and carries her bags while walking past some hats on display.
Hypothesis: A person is engaged in a daily activity.",,contradiction,2,3,contradiction|contradiction|contradiction|neutral,[]
"Premise   : A woman is sitting in a chair, while a man is going through the sport utility vehicle.
Hypothesis: a girl is sitting","Premise: A woman is sitting in a chair, while a man is going through the sport utility vehicle.
Hypothesis: There is no woman sitting in a chair",,neutral,0,2,neutral|neutral|entailment,[]
"Premise   : An artist replicating another artist's work and a man looking at the original art.
Hypothesis: A painter works on a copy of a Rembrandt.","Premise: An artist replicating another artist's work and a man looking at the original art.
Hypothesis: The new restaurant in town serves a variety of international cuisines.",,contradiction,1,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,"[1, 3, 4, 5]"
"Premise   : A woman wearing a bright orange blouse is weaving.
Hypothesis: A woman is wearing a bright orange blouse and a green hat.","Premise: A woman wearing a bright orange blouse is weaving.
Hypothesis: The sky is blue on a sunny day.",,contradiction,1,1,contradiction|neutral,[]
"Premise   : A man and a woman running in the street.
Hypothesis: The man and woman are outdoors.","Premise: A man and a woman running in the street.
Hypothesis: The man and woman are indoors.",,neutral,0,0,entailment,[]
"Premise   : A man on stage in the act of jumping, with a little boy in the background really enjoying it.
Hypothesis: A boy happily watches an acrobat jumping on a stage.","Premise: A man on stage in the act of jumping, with a little boy in the background really enjoying it.
Hypothesis: The man on stage is standing still, with a little boy in the background really enjoying it.",,neutral,1,5,neutral|neutral|neutral|neutral|neutral|neutral,[]
"Premise   : A man in an Alaska sweatshirt stands behind a counter.
Hypothesis: The person behind the counter is a man.","Premise: A man in an Alaska sweatshirt stands behind a counter.
Hypothesis: The person behind the counter is a woman.",,neutral,0,2,neutral|neutral|contradiction,[1]
"Premise   : A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.
Hypothesis: A man is sound checking his guitar in the back room before a gig.","Premise: A rocker standing with one foot on the stage holding the microphone attached to the stand over his head.
Hypothesis: A person is browsing through a collection of artwork in a museum",,contradiction,2,5,contradiction|contradiction|contradiction|contradiction|contradiction|contradiction,[2]
"Premise   : Two girls walking, both with a white shirt and blue shorts on.
Hypothesis: Two girls are walking together.","Premise: Two girls walking, both with a white shirt and blue shorts on.
Hypothesis: No girls are walking together.",,neutral,0,0,entailment,[]
"Premise   : An old woman and a young man examine their bingo cards.
Hypothesis: A woman and man are checking their bingo cards to see if they won","Premise: An old woman and a young man examine their bingo cards.
Hypothesis: The old woman and the young man are not examining their bingo cards.",,neutral,1,3,neutral|neutral|neutral|entailment,[]
"Premise   : Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for an act of entertainment or celebration in a forested environment.
Hypothesis: Two street performers juggle flaming torches.","Premise: Two adult men in black t-shirt and loud tunics hold smoking torches in preparation for an act of entertainment or celebration in a forested environment.
Hypothesis: The two men are accountants who have never been to a forest and are actually afraid of fire.",,neutral,-1,0,contradiction,[]
